day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19969,11,20,0
1,19943,34,22,1
2,19922,47,27,4
3,19905,51,35,9
4,19866,76,41,17
5,19830,92,57,21
6,19784,107,83,26
7,19724,141,97,38
8,19652,183,115,50
9,19540,241,150,69
10,19392,324,200,84
11,19204,414,268,114
12,18992,516,346,146
13,18739,646,435,180
14,18397,792,565,246
15,17954,995,723,328
16,17427,1252,905,416
17,16771,1545,1138,546
18,16046,1858,1389,707
19,15152,2221,1741,886
20,14097,2680,2099,1124
21,12956,3062,2597,1385
22,11665,3466,3153,1716
23,10245,3935,3673,2147
24,8918,4169,4274,2639
25,7567,4386,4863,3184
26,6250,4437,5517,3796
27,4991,4463,6073,4473
28,3909,4247,6563,5281
29,3076,3888,6920,6116
30,2418,3440,7129,7013
31,1849,3012,7175,7964
32,1439,2560,7096,8905
33,1175,2140,6904,9781
34,944,1840,6594,10622
35,776,1528,6179,11517
36,657,1249,5861,12233
37,582,990,5412,13016
38,532,789,5019,13660
39,500,645,4587,14268
40,467,513,4196,14824
41,445,413,3800,15342
42,432,349,3395,15824
43,422,296,3046,16236
44,451,238,2751,16560
45,453,217,2439,16891
46,479,183,2209,17129
47,506,157,1965,17372
48,542,136,1755,17567
49,557,122,1573,17748
50,572,110,1404,17914
51,603,104,1260,18033
52,650,95,1092,18163
53,685,89,984,18242
54,723,100,879,18298
55,774,84,808,18334
56,802,82,720,18396
57,853,72,635,18440
58,891,69,584,18456
59,949,63,521,18467
60,994,59,470,18477
61,1054,52,424,18470
62,1107,49,378,18466
63,1158,48,332,18462
64,1208,45,299,18448
65,1265,34,262,18439
66,1326,39,228,18407
67,1381,35,211,18373
68,1431,37,190,18342
69,1480,39,172,18309
70,1543,35,162,18260
71,1606,33,151,18210
72,1669,31,137,18163
73,1716,31,125,18128
74,1761,30,118,18091
75,1818,26,111,18045
76,1879,25,104,17992
77,1939,25,95,17941
78,2012,24,93,17871
79,2069,15,83,17833
80,2122,16,74,17788
81,2180,19,63,17738
82,2227,19,63,17691
83,2286,18,63,17633
84,2341,21,56,17582
85,2395,23,49,17533
86,2450,22,50,17478
87,2507,21,44,17428
88,2560,16,52,17372
89,2609,15,51,17325
90,2656,13,52,17279
91,2704,15,50,17231
92,2743,17,43,17197
93,2790,19,40,17151
94,2834,19,38,17109
95,2876,18,39,17067
96,2926,14,42,17018
97,2992,13,38,16957
98,3038,15,37,16910
99,3096,14,36,16854
100,3162,9,37,16792
101,3211,12,33,16744
102,3258,11,34,16697
103,3303,13,30,16654
104,3349,9,33,16609
105,3384,10,35,16571
106,3438,12,34,16516
107,3485,11,31,16473
108,3527,14,28,16431
109,3566,13,27,16394
110,3611,10,28,16351
111,3655,10,30,16305
112,3694,12,31,16263
113,3732,13,29,16226
114,3781,15,31,16173
115,3821,14,33,16132
116,3864,12,37,16087
117,3911,14,39,16036
118,3958,17,41,15984
119,4006,22,38,15934
120,4053,15,41,15891
121,4093,19,39,15849
122,4129,16,40,15815
