day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19962,18,20,0
1,19945,31,23,1
2,19916,52,28,4
3,19891,59,42,8
4,19852,78,55,15
5,19807,102,65,26
6,19751,121,91,37
7,19672,166,109,53
8,19584,210,135,71
9,19454,284,175,87
10,19309,337,243,111
11,19109,442,309,140
12,18866,571,381,182
13,18566,721,484,229
14,18170,907,637,286
15,17698,1115,817,370
16,17076,1439,1022,463
17,16343,1781,1278,598
18,15480,2121,1625,774
19,14500,2533,1963,1004
20,13398,2920,2421,1261
21,12219,3294,2908,1579
22,10837,3740,3472,1951
23,9413,4092,4105,2390
24,7989,4377,4694,2940
25,6663,4500,5294,3543
26,5414,4487,5850,4249
27,4339,4289,6349,5023
28,3392,4082,6680,5846
29,2647,3638,7022,6693
30,2025,3222,7153,7600
31,1603,2754,7134,8509
32,1228,2361,6968,9443
33,942,1967,6773,10318
34,809,1552,6515,11124
35,675,1245,6120,11960
36,568,1034,5657,12741
37,512,836,5214,13438
38,455,670,4815,14060
39,416,558,4357,14669
40,401,455,3960,15184
41,390,394,3566,15650
42,394,327,3208,16071
43,403,267,2892,16438
44,419,214,2598,16769
45,441,188,2311,17060
46,461,156,2072,17311
47,505,140,1814,17541
48,539,130,1601,17730
49,575,113,1409,17903
50,610,105,1270,18015
51,636,109,1126,18129
52,669,107,1002,18222
53,711,86,900,18303
54,749,74,808,18369
55,805,71,716,18408
56,865,70,630,18435
57,930,61,555,18454
58,967,61,492,18480
59,1025,63,422,18490
60,1070,64,374,18492
61,1114,59,343,18484
62,1153,51,315,18481
63,1204,49,278,18469
64,1254,42,261,18443
65,1304,45,234,18417
66,1374,37,213,18376
67,1423,35,194,18348
68,1473,35,183,18309
69,1523,31,161,18285
70,1589,26,150,18235
71,1651,23,136,18190
72,1706,22,124,18148
73,1747,23,109,18121
74,1793,27,101,18079
75,1848,29,91,18032
76,1928,22,88,17962
77,1987,23,76,17914
78,2040,19,74,17867
79,2107,15,77,17801
80,2162,15,66,17757
81,2217,18,61,17704
82,2272,20,56,17652
83,2335,21,55,17589
84,2396,21,48,17535
85,2448,18,47,17487
86,2495,18,47,17440
87,2556,20,43,17381
88,2627,20,37,17316
89,2674,19,36,17271
90,2727,18,38,17217
91,2768,19,38,17175
92,2811,12,39,17138
93,2860,8,40,17092
94,2914,5,40,17041
95,2966,6,33,16995
96,3024,8,26,16942
97,3064,9,23,16904
98,3114,7,19,16860
99,3159,7,17,16817
100,3203,4,21,16772
101,3241,6,16,16737
102,3286,6,16,16692
103,3332,7,15,16646
104,3390,6,17,16587
105,3452,5,17,16526
106,3499,4,13,16484
107,3545,3,14,16438
108,3589,6,13,16392
109,3634,4,13,16349
110,3671,4,13,16312
111,3720,8,11,16261
112,3763,6,11,16220
113,3802,7,12,16179
114,3842,10,12,16136
115,3885,7,15,16093
116,3922,6,13,16059
117,3971,7,12,16010
118,4011,8,12,15969
119,4048,7,14,15931
120,4090,6,17,15887
121,4131,10,16,15843
122,4183,12,17,15788
123,4231,11,18,15740
124,4277,14,18,15691
125,4324,9,24,15643
126,4370,8,24,15598
127,4407,6,24,15563
128,4448,4,24,15524
129,4498,5,19,15478
130,4529,7,20,15444
131,4582,10,17,15391
132,4631,7,19,15343
133,4678,9,18,15295
134,4715,11,21,15253
135,4754,10,20,15216
136,4779,10,20,15191
137,4818,12,20,15150
138,4851,10,22,15117
139,4883,9,25,15083
140,4926,11,23,15040
141,4960,8,24,15008
142,5011,11,24,14954
143,5059,16,23,14902
144,5089,22,28,14861
145,5122,23,33,14822
146,5157,24,35,14784
147,5200,23,38,14739
148,5231,28,43,14698
149,5251,32,40,14677
150,5277,27,47,14649
151,5319,26,48,14607
152,5351,27,53,14569
153,5385,29,53,14533
154,5411,44,53,14492
155,5450,40,57,14453
156,5477,45,59,14419
157,5504,36,67,14393
158,5527,41,64,14368
159,5548,45,69,14338
160,5574,44,67,14315
161,5599,47,67,14287
162,5628,50,69,14253
163,5650,59,72,14219
164,5674,71,80,14175
165,5699,61,99,14141
166,5723,69,101,14107
167,5735,78,106,14081
168,5735,97,108,14060
169,5757,95,114,14034
170,5778,93,125,14004
171,5801,88,141,13970
172,5815,91,146,13948
173,5815,100,157,13928
174,5841,88,171,13900
175,5834,105,157,13904
176,5839,103,174,13884
177,5846,95,185,13874
178,5842,106,182,13870
179,5830,118,194,13858
180,5823,127,205,13845
181,5819,153,221,13807
182,5808,155,243,13794
183,5786,176,256,13782
184,5784,182,269,13765
185,5769,179,273,13779
186,5752,185,283,13780
187,5740,186,295,13779
188,5739,174,313,13774
189,5723,192,310,13775
190,5704,205,333,13758
191,5671,201,357,13771
192,5653,214,359,13774
193,5598,245,382,13775
194,5552,250,390,13808
195,5502,254,420,13824
196,5484,252,433,13831
197,5434,280,441,13845
198,5390,292,455,13863
199,5315,316,477,13892
200,5289,300,516,13895
201,5239,332,526,13903
202,5198,335,527,13940
203,5132,359,551,13958
204,5084,350,557,14009
205,5035,356,569,14040
206,4977,361,604,14058
207,4920,358,643,14079
208,4827,381,671,14121
209,4769,387,681,14163
210,4703,394,695,14208
211,4635,399,722,14244
212,4566,416,739,14279
213,4512,413,758,14317
214,4417,433,792,14358
215,4340,451,808,14401
216,4282,443,834,14441
217,4201,451,855,14493
218,4101,479,861,14559
219,4015,482,874,14629
220,3923,489,893,14695
221,3855,490,892,14763
222,3801,492,887,14820
223,3734,481,898,14887
224,3658,471,929,14942
225,3607,473,934,14986
226,3551,464,932,15053
227,3514,458,925,15103
228,3452,460,934,15154
229,3414,435,944,15207
230,3369,432,922,15277
231,3306,417,933,15344
232,3280,404,939,15377
233,3212,406,931,15451
234,3165,395,925,15515
235,3119,391,926,15564
236,3103,375,916,15606
237,3073,363,909,15655
238,3036,351,907,15706
239,3025,362,881,15732
240,3018,328,878,15776
241,2996,329,873,15802
242,2976,330,868,15826
243,2965,330,838,15867
244,2968,315,807,15910
245,2973,303,787,15937
