day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19959,21,20,0
1,19941,36,22,1
2,19914,53,29,4
3,19891,62,37,10
4,19857,77,51,15
5,19818,94,68,20
6,19772,112,91,25
7,19711,140,110,39
8,19617,200,124,59
9,19511,253,164,72
10,19362,322,222,94
11,19195,395,286,124
12,18951,505,395,149
13,18660,637,492,211
14,18235,852,636,277
15,17743,1114,785,358
16,17198,1344,1000,458
17,16471,1671,1242,616
18,15617,2067,1564,752
19,14647,2436,1971,946
20,13474,2915,2411,1200
21,12180,3408,2874,1538
22,10849,3817,3388,1946
23,9474,4128,4037,2361
24,8024,4403,4667,2906
25,6700,4471,5296,3533
26,5479,4492,5820,4209
27,4338,4313,6389,4960
28,3376,4065,6809,5750
29,2618,3661,7105,6616
30,2033,3246,7144,7577
31,1578,2821,7092,8509
32,1217,2406,6906,9471
33,952,1979,6727,10342
34,788,1626,6403,11183
35,655,1342,6022,11981
36,561,1087,5627,12725
37,489,856,5197,13458
38,444,668,4798,14090
39,422,539,4358,14681
40,413,438,3940,15209
41,420,373,3568,15639
42,427,309,3201,16063
43,436,253,2866,16445
44,464,219,2562,16755
45,474,200,2288,17038
46,506,170,2036,17288
47,548,145,1815,17492
48,569,132,1610,17689
49,593,140,1436,17831
50,618,129,1293,17960
51,646,123,1153,18078
52,686,105,1037,18172
53,721,112,920,18247
54,755,101,821,18323
55,779,88,739,18394
56,817,79,662,18442
57,862,60,595,18483
58,898,62,533,18507
59,944,57,479,18520
60,986,68,433,18513
61,1035,63,385,18517
62,1092,62,344,18502
63,1151,53,316,18480
64,1206,49,288,18457
65,1253,50,274,18423
66,1311,38,248,18403
67,1364,39,222,18375
68,1425,41,198,18336
69,1484,34,193,18289
70,1522,31,177,18270
71,1590,32,160,18218
72,1635,30,151,18184
73,1704,25,127,18144
74,1762,24,110,18104
75,1840,24,95,18041
76,1906,24,85,17985
77,1955,21,87,17937
78,2007,24,82,17887
79,2053,26,73,17848
80,2120,26,75,17779
81,2185,23,65,17727
82,2235,23,66,17676
83,2296,17,71,17616
84,2351,19,66,17564
85,2401,18,63,17518
86,2453,16,59,17472
87,2500,16,51,17433
88,2553,17,48,17382
89,2611,17,43,17329
90,2659,16,47,17278
91,2694,24,44,17238
92,2737,23,47,17193
93,2796,18,49,17137
94,2836,21,50,17093
95,2879,22,48,17051
96,2930,19,47,17004
97,2982,20,46,16952
98,3040,15,50,16895
99,3080,22,46,16852
100,3123,23,52,16802
101,3177,20,51,16752
102,3231,16,49,16704
103,3277,14,53,16656
104,3319,19,49,16613
105,3359,21,49,16571
106,3406,21,48,16525
107,3445,18,50,16487
108,3488,20,49,16443
109,3528,22,49,16401
110,3568,26,47,16359
111,3606,34,44,16316
112,3650,34,47,16269
113,3683,32,50,16235
114,3726,28,55,16191
115,3767,26,50,16157
116,3805,27,51,16117
117,3844,31,52,16073
118,3890,27,60,16023
119,3923,37,61,15979
120,3955,36,57,15952
121,3993,34,61,15912
122,4033,34,66,15867
123,4066,33,67,15834
124,4095,35,65,15805
125,4124,38,65,15773
126,4162,34,66,15738
127,4202,33,66,15699
128,4241,33,66,15660
129,4279,35,67,15619
130,4323,38,74,15565
131,4354,40,75,15531
132,4385,43,73,15499
133,4417,45,72,15466
134,4449,48,70,15433
135,4481,56,65,15398
136,4516,47,76,15361
137,4555,43,81,15321
138,4588,39,85,15288
139,4632,39,89,15240
140,4647,53,76,15224
141,4672,58,76,15194
142,4710,47,87,15156
143,4746,55,87,15112
144,4785,58,87,15070
145,4818,52,90,15040
146,4844,46,98,15012
147,4879,47,94,14980
148,4913,50,91,14946
149,4956,54,86,14904
150,4991,56,88,14865
151,5028,54,89,14829
152,5046,50,86,14818
153,5070,57,93,14780
154,5097,54,97,14752
155,5118,59,101,14722
156,5147,63,96,14694
157,5178,74,98,14650
158,5198,77,110,14615
159,5226,71,115,14588
160,5233,84,118,14565
161,5261,77,123,14539
162,5277,88,120,14515
163,5301,92,136,14471
164,5313,95,134,14458
165,5336,97,152,14415
166,5337,107,164,14392
167,5344,125,171,14360
168,5350,128,189,14333
169,5359,133,196,14312
170,5369,132,205,14294
171,5375,133,212,14280
172,5378,139,219,14264
173,5370,141,223,14266
174,5376,141,243,14240
175,5359,159,250,14232
176,5331,173,263,14233
177,5337,181,268,14214
178,5337,195,265,14203
179,5326,197,287,14190
180,5317,181,327,14175
181,5295,171,341,14193
182,5273,209,327,14191
183,5252,219,325,14204
184,5233,216,356,14195
185,5210,227,374,14189
186,5183,230,398,14189
187,5139,264,405,14192
188,5101,260,453,14186
189,5059,270,482,14189
190,5021,290,504,14185
191,4989,320,490,14201
192,4967,285,523,14225
193,4926,293,536,14245
194,4894,291,558,14257
195,4859,293,561,14287
196,4822,303,564,14311
197,4786,299,576,14339
198,4743,319,580,14358
199,4668,339,600,14393
200,4611,338,607,14444
201,4538,378,619,14465
202,4476,392,644,14488
203,4423,378,684,14515
204,4369,385,696,14550
205,4303,380,701,14616
206,4247,394,708,14651
207,4205,369,739,14687
208,4152,390,741,14717
209,4109,391,736,14764
210,4051,394,728,14827
211,4006,392,739,14863
212,3949,403,738,14910
213,3890,406,760,14944
214,3858,405,758,14979
215,3830,392,771,15007
216,3771,394,797,15038
217,3718,392,816,15074
218,3671,383,818,15128
219,3603,394,820,15183
220,3584,381,819,15216
221,3534,381,816,15269
222,3513,381,804,15302
223,3489,374,818,15319
224,3432,396,814,15358
225,3403,381,820,15396
226,3385,372,819,15424
227,3352,373,822,15453
228,3314,350,823,15513
229,3299,334,810,15557
230,3266,327,778,15629
231,3253,331,779,15637
232,3230,325,742,15703
233,3232,309,731,15728
234,3218,314,735,15733
235,3194,319,731,15756
236,3182,305,728,15785
237,3168,300,718,15814
238,3165,287,717,15831
239,3143,299,700,15858
240,3158,271,682,15889
241,3171,276,658,15895
242,3170,268,657,15905
243,3191,253,642,15914
244,3202,246,635,15917
245,3240,236,604,15920
246,3269,215,602,15914
247,3284,223,587,15906
248,3309,224,567,15900
249,3321,210,573,15896
250,3344,204,576,15876
251,3341,214,559,15886
252,3365,214,542,15879
253,3373,222,519,15886
254,3407,219,520,15854
255,3431,201,522,15846
256,3441,203,516,15840
257,3446,227,511,15816
258,3451,210,539,15800
259,3456,225,525,15794
260,3465,242,522,15771
261,3492,244,513,15751
262,3510,249,500,15741
263,3535,239,497,15729
264,3561,238,496,15705
265,3573,229,499,15699
266,3568,250,492,15690
267,3580,235,509,15676
268,3584,234,520,15662
269,3580,261,522,15637
270,3574,269,541,15616
271,3587,237,552,15624
272,3608,257,532,15603
273,3607,265,515,15613
274,3615,260,511,15614
275,3631,251,515,15603
276,3653,242,518,15587
277,3668,243,522,15567
278,3684,248,524,15544
279,3724,243,534,15499
280,3728,247,536,15489
281,3752,250,524,15474
282,3765,253,531,15451
283,3786,262,527,15425
284,3816,254,525,15405
285,3808,277,528,15387
286,3820,267,520,15393
287,3837,258,535,15370
288,3843,257,548,15352
289,3841,250,573,15336
290,3851,275,573,15301
291,3859,289,556,15296
292,3875,273,578,15274
293,3892,269,559,15280
294,3912,287,537,15264
295,3922,298,514,15266
296,3943,293,523,15241
297,3948,283,533,15236
298,3959,264,561,15216
299,3981,259,559,15201
300,3989,269,539,15203
301,3991,268,546,15195
302,4012,267,538,15183
303,4026,275,558,15141
304,4048,264,564,15124
305,4040,271,582,15107
306,4056,291,582,15071
307,4042,280,620,15058
308,4068,276,604,15052
309,4089,258,612,15041
310,4093,294,581,15032
311,4086,301,596,15017
312,4105,293,600,15002
313,4110,296,611,14983
314,4102,311,615,14972
315,4108,315,611,14966
316,4114,310,621,14955
317,4081,336,616,14967
318,4065,337,643,14955
319,4058,334,631,14977
320,4036,339,648,14977
321,4023,338,663,14976
322,4001,342,688,14969
323,3979,358,681,14982
324,3962,347,684,15007
325,3979,330,693,14998
326,3975,340,699,14986
327,3945,347,699,15009
328,3938,350,698,15014
329,3938,350,698,15014
330,3922,364,696,15018
331,3888,365,713,15034
332,3876,374,702,15048
333,3844,372,721,15063
334,3827,374,710,15089
335,3818,385,714,15083
336,3808,369,753,15070
337,3791,375,748,15086
338,3787,381,758,15074
339,3768,387,770,15075
340,3752,386,791,15071
341,3730,377,826,15067
342,3684,400,814,15102
343,3649,392,827,15132
344,3616,414,810,15160
345,3590,396,826,15188
346,3585,362,845,15208
347,3559,390,819,15232
348,3540,402,816,15242
349,3543,387,831,15239
350,3529,405,817,15249
351,3480,420,826,15274
352,3460,403,811,15326
353,3445,390,784,15381
354,3444,377,781,15398
355,3422,363,785,15430
356,3402,364,784,15450
357,3388,357,790,15465
358,3367,359,801,15473
359,3360,359,804,15477
360,3358,367,804,15471
361,3357,349,810,15484
362,3371,337,814,15478
363,3363,335,813,15489
364,3365,332,803,15500
365,3380,342,774,15504
366,3370,359,769,15502
367,3368,356,763,15513
368,3362,356,755,15527
369,3353,352,751,15544
370,3342,343,756,15559
371,3347,334,750,15569
372,3345,333,764,15558
373,3328,322,764,15586
374,3317,328,759,15596
375,3333,312,763,15592
376,3349,308,737,15606
377,3354,301,734,15611
378,3360,326,687,15627
379,3369,313,677,15641
380,3401,306,650,15643
381,3447,286,632,15635
382,3458,275,640,15627
383,3459,282,644,15615
384,3462,290,640,15608
385,3499,260,649,15592
386,3501,272,616,15611
387,3522,287,597,15594
388,3546,282,597,15575
389,3574,268,597,15561
390,3590,272,584,15554
391,3599,270,577,15554
392,3627,280,561,15532
393,3659,257,595,15489
394,3668,270,595,15467
395,3669,270,581,15480
396,3679,278,597,15446
397,3712,277,582,15429
398,3726,284,582,15408
399,3734,292,587,15387
400,3755,273,600,15372
401,3780,267,581,15372
402,3792,285,574,15349
403,3788,303,576,15333
404,3806,277,601,15316
405,3815,286,609,15290
406,3799,301,624,15276
407,3821,299,640,15240
408,3828,299,629,15244
409,3850,284,641,15225
410,3866,292,648,15194
411,3881,304,634,15181
412,3880,294,654,15172
413,3861,316,656,15167
414,3860,308,669,15163
415,3851,322,652,15175
416,3828,340,663,15169
417,3827,337,668,15168
418,3841,334,661,15164
419,3836,326,673,15165
420,3832,326,677,15165
421,3825,334,669,15172
422,3839,328,669,15164
423,3864,319,655,15162
424,3875,319,663,15143
425,3878,307,671,15144
426,3863,317,676,15144
427,3869,314,667,15150
428,3870,304,669,15157
429,3875,309,669,15147
430,3890,323,639,15148
431,3892,322,659,15127
432,3917,306,660,15117
433,3902,312,663,15123
434,3893,316,651,15140
435,3911,308,657,15124
436,3886,335,659,15120
437,3895,339,659,15107
438,3911,338,623,15128
439,3924,338,625,15113
440,3933,326,644,15097
441,3927,320,672,15081
442,3924,322,684,15070
443,3921,328,674,15077
444,3908,332,679,15081
445,3909,331,696,15064
446,3897,328,694,15081
447,3870,339,683,15108
448,3883,340,691,15086
449,3886,334,699,15081
450,3877,325,694,15104
451,3874,315,713,15098
452,3868,314,712,15106
453,3871,318,706,15105
454,3867,319,696,15118
455,3873,328,686,15113
456,3874,325,682,15119
457,3866,317,685,15132
458,3853,330,678,15139
459,3843,319,696,15142
460,3844,320,694,15142
461,3833,333,692,15142
462,3826,330,701,15143
463,3814,331,701,15154
464,3805,339,719,15137
465,3791,330,724,15155
466,3781,326,728,15165
467,3774,329,721,15176
468,3755,335,728,15182
469,3760,332,724,15184
470,3762,341,742,15155
471,3755,358,728,15159
472,3763,351,735,15151
473,3759,349,734,15158
474,3734,365,712,15189
475,3722,353,719,15206
476,3702,363,718,15217
477,3715,348,721,15216
478,3732,333,723,15212
479,3723,340,723,15214
480,3728,319,730,15223
