day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19845,135,20,0
1,19586,353,56,5
2,18968,875,143,14
3,17547,2055,359,39
4,14446,4575,901,78
5,8953,8782,2052,213
6,3274,11950,4317,459
7,526,11410,7052,1012
8,43,8638,9409,1910
9,7,6203,10589,3201
10,10,4397,10965,4628
11,12,3110,10779,6099
12,21,2247,10252,7480
13,16,1615,9534,8835
14,27,1147,8702,10124
15,33,830,7904,11233
16,31,600,7094,12275
17,41,457,6303,13199
18,51,347,5626,13976
19,58,296,4971,14675
20,61,243,4419,15277
21,71,203,3878,15848
22,85,183,3442,16290
23,88,181,3016,16715
24,81,175,2672,17072
25,97,152,2395,17356
26,118,147,2106,17629
27,127,143,1883,17847
28,144,167,1666,18023
29,142,182,1470,18206
30,176,177,1292,18355
31,191,187,1169,18453
32,203,187,1038,18572
33,246,182,934,18638
34,259,195,835,18711
35,292,182,758,18768
36,326,178,697,18799
37,361,183,629,18827
38,360,196,594,18850
39,372,199,569,18860
40,396,198,530,18876
41,427,189,513,18871
42,450,199,493,18858
43,482,205,474,18839
44,499,198,466,18837
45,520,198,446,18836
46,549,217,440,18794
47,567,219,430,18784
48,617,239,418,18726
49,620,246,423,18711
50,610,267,416,18707
51,607,291,428,18674
52,604,278,460,18658
53,612,278,462,18648
54,601,288,483,18628
55,567,302,495,18636
56,578,294,503,18625
57,582,315,507,18596
58,560,338,518,18584
59,581,316,555,18548
60,542,339,562,18557
61,533,334,587,18546
62,528,319,625,18528
63,505,352,599,18544
64,506,334,632,18528
65,499,336,629,18536
66,510,329,636,18525
67,501,340,630,18529
68,495,330,646,18529
69,486,323,656,18535
70,499,332,632,18537
71,513,308,648,18531
72,524,326,629,18521
73,539,325,625,18511
74,549,333,633,18485
75,540,349,621,18490
76,562,327,632,18479
77,581,324,623,18472
78,582,324,621,18473
79,564,344,614,18478
80,591,325,620,18464
81,582,330,619,18469
82,566,350,632,18452
83,573,346,632,18449
84,579,353,627,18441
85,567,361,627,18445
86,555,378,658,18409
87,566,378,674,18382
88,565,382,694,18359
89,561,399,672,18368
90,562,385,691,18362
91,548,390,700,18362
92,544,388,735,18333
93,520,417,709,18354
94,530,395,729,18346
95,538,395,739,18328
96,563,381,738,18318
97,570,385,748,18297
98,575,414,724,18287
99,577,422,760,18241
100,530,440,768,18262
101,505,450,777,18268
102,514,447,775,18264
103,479,465,796,18260
104,471,432,839,18258
105,492,420,840,18248
106,489,415,836,18260
107,518,409,827,18246
108,527,412,831,18230
109,521,425,820,18234
110,533,421,828,18218
111,536,427,822,18215
112,513,432,829,18226
113,505,436,818,18241
114,506,417,864,18213
115,508,417,859,18216
116,533,394,861,18212
117,535,408,842,18215
118,516,419,832,18233
119,488,447,840,18225
120,461,458,851,18230
121,504,425,857,18214
122,499,431,844,18226
123,530,428,821,18221
124,505,443,850,18202
125,503,423,871,18203
126,485,428,873,18214
127,504,418,862,18216
128,496,416,862,18226
129,496,426,845,18233
130,496,435,809,18260
131,496,411,841,18252
132,549,403,810,18238
133,571,405,808,18216
134,586,404,808,18202
135,581,431,808,18180
136,614,431,807,18148
137,609,440,815,18136
138,588,445,800,18167
139,555,473,809,18163
140,566,484,813,18137
141,566,466,859,18109
142,537,488,865,18110
143,556,477,860,18107
144,555,464,877,18104
145,531,478,879,18112
146,509,476,911,18104
147,516,470,932,18082
148,525,457,925,18093
149,522,473,917,18088
150,549,440,938,18073
151,528,452,944,18076
152,535,448,923,18094
153,501,481,900,18118
154,527,471,915,18087
155,506,486,925,18083
156,477,497,948,18078
157,461,481,962,18096
158,447,470,982,18101
159,447,465,980,18108
160,480,441,988,18091
161,481,449,977,18093
162,491,456,940,18113
163,489,434,955,18122
164,484,450,936,18130
165,495,452,908,18145
166,510,469,885,18136
167,544,446,909,18101
168,531,435,938,18096
169,522,444,917,18117
170,546,458,907,18089
171,541,462,917,18080
172,574,478,906,18042
173,583,484,916,18017
174,546,494,949,18011
175,531,479,964,18026
176,562,471,942,18025
177,537,499,912,18052
178,566,478,918,18038
179,559,488,937,18016
180,560,488,944,18008
181,565,481,951,18003
182,546,500,946,18008
183,533,518,944,18005
184,551,492,969,17988
185,522,513,955,18010
186,527,485,969,18019
187,504,467,977,18052
188,480,490,979,18051
189,496,473,1005,18026
190,493,467,1009,18031
191,457,488,1011,18044
192,455,456,1009,18080
193,474,460,990,18076
194,470,469,975,18086
195,524,437,992,18047
196,558,432,967,18043
197,533,460,935,18072
198,540,455,945,18060
199,535,473,912,18080
200,573,454,916,18057
201,564,486,913,18037
202,541,507,906,18046
203,538,515,901,18046
204,540,509,914,18037
205,532,491,958,18019
206,530,475,978,18017
207,515,490,982,18013
208,493,512,980,18015
209,503,502,1000,17995
210,518,478,999,18005
211,514,493,982,18011
212,509,474,999,18018
213,506,493,997,18004
214,509,486,993,18012
215,518,478,988,18016
216,524,476,981,18019
217,549,466,978,18007
218,537,448,1002,18013
219,565,448,977,18010
220,569,469,947,18015
221,533,508,945,18014
222,506,547,940,18007
223,525,526,962,17987
224,546,479,1003,17972
225,553,474,1001,17972
226,530,515,990,17965
227,507,529,989,17975
228,503,502,1019,17976
229,483,504,1040,17973
230,503,504,1024,17969
231,513,489,1025,17973
232,511,507,988,17994
233,498,530,971,18001
234,490,538,980,17992
235,505,507,1002,17986
236,499,509,997,17995
237,504,497,1021,17978
238,496,512,991,18001
239,504,508,989,17999
240,482,519,995,18004
241,515,500,1019,17966
242,513,472,1051,17964
243,521,476,1041,17962
244,507,498,1046,17949
245,492,498,1061,17949
246,498,487,1066,17949
247,512,475,1054,17959
248,490,477,1034,17999
249,474,477,1032,18017
250,511,445,1036,18008
251,500,462,1023,18015
252,496,464,998,18042
253,500,485,976,18039
254,497,489,959,18055
255,525,474,965,18036
256,518,489,931,18062
257,504,497,954,18045
258,510,508,957,18025
259,515,509,947,18029
260,499,503,977,18021
261,502,503,978,18017
262,490,536,972,18002
263,505,506,1008,17981
264,519,508,996,17977
265,529,484,1018,17969
266,537,502,989,17972
267,531,530,970,17969
268,535,538,974,17953
269,521,514,988,17977
270,533,511,988,17968
271,556,494,981,17969
272,547,527,956,17970
273,535,540,969,17956
274,553,526,985,17936
275,556,507,994,17943
276,537,517,1014,17932
277,515,496,1037,17952
278,527,479,1061,17933
279,528,500,1067,17905
280,513,514,1079,17894
281,521,508,1072,17899
282,504,555,1060,17881
283,510,529,1082,17879
284,527,513,1071,17889
285,530,499,1078,17893
286,502,531,1060,17907
287,519,526,1043,17912
288,522,545,1027,17906
289,529,541,1025,17905
290,495,538,1053,17914
291,499,518,1065,17918
292,505,501,1057,17937
293,506,514,1039,17941
294,520,501,1033,17946
295,517,534,1004,17945
296,529,509,1036,17926
297,515,518,1010,17957
298,519,517,1017,17947
299,515,521,1008,17956
300,531,514,988,17967
301,548,511,1012,17929
302,577,511,997,17915
303,562,533,990,17915
304,565,544,999,17892
305,576,510,1051,17863
306,563,535,1038,17864
307,546,559,1037,17858
308,570,561,1044,17825
309,545,549,1077,17829
310,491,557,1074,17878
311,502,528,1059,17911
312,536,521,1049,17894
313,527,521,1046,17906
