day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19960,20,20,0
1,19945,31,23,1
2,19918,49,30,3
3,19894,54,43,9
4,19858,73,54,15
5,19796,112,69,23
6,19732,154,85,29
7,19659,182,114,45
8,19579,205,158,58
9,19454,267,198,81
10,19278,362,253,107
11,19079,462,318,141
12,18823,584,417,176
13,18507,718,553,222
14,18088,949,655,308
15,17598,1171,828,403
16,16989,1434,1073,504
17,16269,1748,1350,633
18,15375,2125,1680,820
19,14307,2607,2058,1028
20,13162,3028,2493,1317
21,11912,3409,3040,1639
22,10456,3908,3609,2027
23,9031,4223,4276,2470
24,7618,4441,4901,3040
25,6275,4564,5525,3636
26,5073,4430,6141,4356
27,4036,4205,6571,5188
28,3146,3945,6858,6051
29,2435,3512,7132,6921
30,1865,3132,7176,7827
31,1467,2642,7137,8754
32,1157,2252,6885,9706
33,923,1889,6573,10615
34,781,1572,6222,11425
35,648,1304,5854,12194
36,539,1068,5454,12939
37,501,833,5059,13607
38,455,672,4654,14219
39,438,524,4251,14787
40,428,419,3843,15310
41,410,351,3482,15757
42,415,290,3104,16191
43,424,241,2785,16550
44,452,197,2497,16854
45,463,177,2232,17128
46,476,163,1971,17390
47,514,144,1726,17616
48,548,114,1534,17804
49,588,98,1381,17933
50,640,93,1210,18057
51,669,92,1069,18170
52,713,84,957,18246
53,740,88,857,18315
54,773,79,784,18364
55,804,66,699,18431
56,862,70,616,18452
57,932,57,556,18455
58,976,70,488,18466
59,1026,66,444,18464
60,1064,65,403,18468
61,1111,63,370,18456
62,1173,54,334,18439
63,1232,46,293,18429
64,1276,42,267,18415
65,1330,47,234,18389
66,1374,48,214,18364
67,1431,48,199,18322
68,1497,41,192,18270
69,1539,39,183,18239
70,1577,36,177,18210
71,1624,33,165,18178
72,1678,37,140,18145
73,1734,40,125,18101
74,1805,34,121,18040
75,1856,33,115,17996
76,1921,36,106,17937
77,1961,30,108,17901
78,2011,30,103,17856
79,2065,34,97,17804
80,2106,30,87,17777
81,2170,32,75,17723
82,2229,26,68,17677
83,2280,30,68,17622
84,2333,37,62,17568
85,2375,32,71,17522
86,2423,29,67,17481
87,2478,24,61,17437
88,2546,18,58,17378
89,2604,19,51,17326
90,2656,14,56,17274
91,2704,13,55,17228
92,2750,11,54,17185
93,2806,13,46,17135
94,2851,13,41,17095
95,2910,13,39,17038
96,2960,11,38,16991
97,3010,11,36,16943
98,3045,10,36,16909
99,3099,10,38,16853
100,3148,10,30,16812
101,3206,11,30,16753
102,3261,12,26,16701
103,3315,8,27,16650
104,3363,8,23,16606
105,3398,12,24,16566
106,3438,10,28,16524
107,3485,11,28,16476
108,3543,10,27,16420
109,3598,8,25,16369
110,3659,9,25,16307
111,3688,11,23,16278
112,3734,10,21,16235
113,3780,11,23,16186
114,3830,10,23,16137
115,3860,10,19,16111
116,3906,6,22,16066
117,3955,10,21,16014
118,3994,12,22,15972
119,4035,14,23,15928
120,4083,16,22,15879
121,4124,17,22,15837
122,4170,19,25,15786
123,4208,20,25,15747
124,4247,16,26,15711
125,4313,13,29,15645
126,4345,16,30,15609
127,4379,20,29,15572
128,4420,24,27,15529
129,4464,22,32,15482
130,4501,22,34,15443
131,4535,20,38,15407
132,4581,20,35,15364
133,4628,18,34,15320
134,4667,11,44,15278
135,4690,16,44,15250
136,4729,20,41,15210
137,4759,25,41,15175
138,4788,22,50,15140
139,4815,22,47,15116
140,4839,26,50,15085
141,4880,26,55,15039
142,4909,34,55,15002
143,4939,32,64,14965
144,4966,36,63,14935
145,5000,41,60,14899
146,5044,34,61,14861
147,5074,40,62,14824
148,5094,46,67,14793
149,5133,36,73,14758
150,5167,35,81,14717
151,5212,32,78,14678
152,5227,46,82,14645
153,5242,54,88,14616
154,5267,57,92,14584
155,5297,69,95,14539
156,5316,75,96,14513
157,5342,78,97,14483
158,5360,82,105,14453
159,5379,86,111,14424
160,5398,82,107,14413
161,5415,80,127,14378
162,5429,93,125,14353
163,5443,84,136,14337
164,5458,93,144,14305
165,5459,92,157,14292
166,5474,93,163,14270
167,5480,101,172,14247
168,5481,99,184,14236
169,5474,115,182,14229
170,5471,136,186,14207
171,5488,138,189,14185
172,5495,141,202,14162
173,5487,145,205,14163
174,5491,133,221,14155
175,5497,136,237,14130
176,5493,146,250,14111
177,5493,157,264,14086
178,5475,178,270,14077
179,5459,190,280,14071
180,5435,198,300,14067
181,5422,198,308,14072
182,5396,218,315,14071
183,5379,220,335,14066
184,5339,241,336,14084
185,5324,250,348,14078
186,5299,248,370,14083
