day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19970,10,20,0
1,19949,30,20,1
2,19929,37,32,2
3,19898,59,34,9
4,19856,84,50,10
5,19806,111,66,17
6,19758,133,83,26
7,19695,154,111,40
8,19606,212,128,54
9,19488,268,172,72
10,19333,346,229,92
11,19161,419,303,117
12,18908,560,387,145
13,18578,721,516,185
14,18187,916,659,238
15,17696,1152,830,322
16,17086,1423,1057,434
17,16368,1736,1327,569
18,15558,2075,1607,760
19,14562,2502,1978,958
20,13383,2967,2445,1205
21,12116,3441,2929,1514
22,10634,3999,3502,1865
23,9218,4279,4185,2318
24,7813,4453,4838,2896
25,6415,4610,5453,3522
26,5195,4558,5996,4251
27,4108,4392,6454,5046
28,3265,4063,6758,5914
29,2500,3641,7082,6777
30,1950,3147,7154,7749
31,1511,2684,7165,8640
32,1175,2272,7001,9552
33,943,1901,6639,10517
34,778,1538,6319,11365
35,660,1277,5845,12218
36,569,1043,5471,12917
37,526,871,5002,13601
38,463,710,4600,14227
39,454,586,4167,14793
40,435,487,3756,15322
41,417,389,3423,15771
42,417,322,3052,16209
43,410,256,2723,16611
44,423,232,2412,16933
45,448,197,2148,17207
46,472,172,1898,17458
47,501,138,1730,17631
48,538,129,1525,17808
49,574,111,1362,17953
50,613,107,1202,18078
51,655,90,1047,18208
52,692,93,925,18290
53,722,81,827,18370
54,773,73,725,18429
55,842,55,669,18434
56,880,53,594,18473
57,926,56,529,18489
58,968,59,471,18502
59,1010,61,414,18515
60,1052,54,393,18501
61,1103,45,355,18497
62,1158,46,311,18485
63,1224,50,262,18464
64,1282,43,243,18432
65,1333,37,223,18407
66,1387,36,214,18363
67,1441,42,193,18324
68,1503,42,174,18281
69,1539,44,158,18259
70,1595,39,140,18226
71,1651,33,132,18184
72,1705,34,110,18151
73,1751,27,104,18118
74,1815,24,89,18072
75,1869,19,82,18030
76,1923,17,78,17982
77,1977,15,70,17938
78,2028,13,58,17901
79,2092,15,48,17845
80,2154,13,45,17788
81,2208,12,40,17740
82,2270,10,41,17679
83,2321,11,38,17630
84,2373,18,33,17576
85,2439,16,34,17511
86,2491,19,30,17460
87,2543,18,32,17407
88,2601,17,34,17348
89,2647,13,33,17307
90,2694,13,29,17264
91,2756,14,28,17202
92,2801,11,28,17160
93,2847,11,28,17114
94,2894,11,26,17069
95,2935,12,24,17029
96,2978,10,23,16989
97,3032,7,24,16937
98,3076,9,24,16891
99,3120,4,26,16850
100,3157,8,18,16817
101,3203,7,19,16771
102,3262,6,17,16715
103,3321,4,16,16659
104,3379,4,14,16603
105,3427,5,15,16553
106,3476,5,15,16504
107,3532,4,13,16451
108,3581,4,11,16404
109,3628,6,10,16356
110,3683,5,12,16300
111,3735,6,10,16249
112,3775,8,10,16207
113,3823,10,8,16159
114,3862,9,10,16119
115,3912,7,13,16068
116,3954,6,16,16024
117,3990,7,16,15987
118,4032,8,17,15943
119,4073,7,18,15902
120,4112,8,19,15861
121,4153,10,21,15816
122,4198,10,19,15773
123,4245,9,19,15727
124,4293,10,20,15677
125,4336,9,22,15633
126,4368,9,25,15598
127,4413,9,22,15556
128,4461,11,19,15509
129,4500,14,21,15465
130,4537,17,19,15427
131,4578,16,23,15383
132,4623,18,24,15335
133,4647,18,27,15308
134,4690,18,29,15263
135,4725,21,28,15226
136,4766,22,28,15184
137,4813,21,28,15138
138,4843,18,34,15105
139,4893,18,32,15057
140,4922,23,32,15023
141,4966,22,32,14980
142,5002,19,33,14946
143,5043,14,37,14906
144,5080,17,32,14871
145,5123,15,31,14831
146,5163,16,31,14790
147,5182,23,31,14764
148,5220,18,36,14726
149,5251,20,35,14694
150,5295,21,35,14649
151,5328,20,36,14616
152,5368,19,37,14576
153,5398,23,37,14542
154,5447,21,40,14492
155,5474,25,36,14465
156,5513,27,38,14422
157,5540,32,40,14388
158,5562,32,45,14361
159,5583,36,47,14334
160,5611,36,50,14303
161,5635,44,51,14270
162,5671,42,55,14232
163,5694,37,65,14204
164,5725,41,63,14171
165,5745,41,67,14147
166,5778,44,70,14108
167,5810,41,81,14068
168,5850,49,77,14024
169,5871,56,82,13991
170,5892,56,79,13973
171,5918,63,81,13938
172,5934,64,85,13917
173,5970,64,90,13876
174,5999,59,104,13838
175,6030,54,109,13807
176,6057,52,107,13784
177,6072,64,103,13761
178,6099,68,103,13730
179,6111,77,108,13704
180,6122,77,118,13683
181,6123,88,130,13659
182,6134,89,130,13647
183,6155,88,141,13616
184,6154,96,145,13605
185,6158,95,150,13597
186,6155,96,162,13587
187,6167,108,162,13563
188,6167,122,165,13546
189,6167,123,178,13532
190,6173,131,188,13508
191,6172,134,202,13492
192,6171,138,213,13478
193,6166,148,223,13463
194,6159,163,224,13454
195,6151,173,240,13436
196,6122,198,247,13433
197,6106,193,260,13441
198,6083,202,275,13440
199,6069,202,297,13432
200,6054,217,298,13431
201,6020,208,338,13434
202,5962,244,347,13447
203,5927,248,384,13441
204,5890,261,397,13452
205,5857,261,406,13476
206,5835,248,425,13492
207,5795,249,455,13501
208,5737,296,445,13522
209,5686,309,463,13542
210,5616,319,491,13574
211,5550,330,529,13591
212,5489,355,550,13606
213,5440,349,581,13630
214,5376,349,612,13663
215,5301,353,660,13686
216,5239,384,663,13714
217,5147,402,684,13767
218,5064,400,704,13832
219,4982,419,702,13897
220,4896,411,767,13926
221,4809,431,782,13978
222,4721,440,803,14036
223,4649,431,829,14091
224,4543,451,836,14170
225,4444,462,856,14238
226,4350,475,868,14307
227,4255,494,872,14379
228,4173,482,925,14420
229,4074,476,948,14502
230,3976,503,941,14580
231,3891,487,970,14652
232,3815,471,978,14736
233,3751,469,975,14805
234,3670,475,970,14885
235,3596,460,976,14968
236,3535,452,985,15028
237,3458,442,979,15121
238,3393,421,988,15198
239,3351,433,952,15264
240,3286,414,956,15344
241,3237,406,959,15398
242,3177,402,924,15497
243,3131,396,913,15560
244,3095,389,912,15604
245,3063,361,895,15681
246,3049,346,857,15748
247,3028,353,834,15785
248,3018,349,817,15816
249,3012,332,817,15839
250,3019,314,785,15882
251,3010,320,751,15919
252,3020,299,738,15943
253,3005,318,712,15965
254,3007,287,714,15992
255,3014,273,701,16012
256,3055,261,687,15997
257,3053,275,673,15999
258,3047,264,666,16023
259,3026,285,648,16041
260,3031,283,657,16029
261,3036,279,634,16051
262,3044,272,628,16056
263,3062,257,636,16045
264,3075,246,629,16050
265,3094,242,594,16070
266,3125,235,574,16066
267,3164,224,554,16058
268,3199,199,561,16041
269,3197,223,523,16057
270,3220,235,525,16020
271,3233,240,518,16009
272,3261,223,514,16002
273,3291,201,514,15994
274,3341,185,505,15969
275,3348,188,499,15965
276,3388,172,478,15962
277,3417,177,456,15950
278,3423,190,440,15947
279,3474,179,447,15900
280,3511,186,428,15875
281,3555,198,415,15832
282,3599,190,427,15784
283,3656,172,420,15752
284,3658,189,412,15741
285,3689,185,416,15710
286,3732,186,417,15665
287,3745,195,416,15644
288,3757,216,419,15608
289,3779,214,416,15591
290,3797,208,426,15569
291,3831,213,397,15559
292,3877,200,388,15535
293,3909,182,389,15520
294,3943,177,391,15489
295,3949,182,389,15480
296,3983,189,386,15442
297,4021,194,381,15404
298,4019,209,370,15402
299,4044,203,395,15358
300,4059,200,410,15331
301,4078,221,392,15309
302,4101,220,404,15275
303,4138,231,413,15218
304,4146,245,424,15185
305,4173,243,423,15161
306,4187,251,421,15141
307,4208,244,435,15113
308,4220,226,458,15096
309,4250,223,452,15075
310,4260,215,442,15083
311,4227,266,440,15067
312,4246,247,472,15035
313,4246,242,480,15032
314,4252,246,488,15014
315,4272,246,476,15006
316,4270,255,473,15002
317,4277,258,463,15002
318,4292,272,455,14981
319,4297,271,460,14972
320,4291,284,484,14941
321,4285,282,511,14922
322,4298,267,539,14896
323,4316,264,551,14869
324,4326,284,555,14835
325,4305,307,561,14827
326,4309,301,564,14826
327,4312,300,592,14796
328,4312,313,581,14794
329,4303,321,588,14788
330,4285,335,597,14783
331,4286,321,631,14762
332,4274,331,622,14773
333,4226,357,619,14798
334,4195,343,647,14815
335,4189,361,670,14780
336,4197,352,665,14786
337,4192,333,677,14798
338,4174,342,662,14822
339,4136,357,685,14822
340,4123,359,690,14828
341,4114,358,703,14825
342,4086,355,702,14857
343,4054,393,683,14870
344,4059,372,670,14899
345,4054,366,678,14902
346,4041,343,692,14924
347,4009,343,684,14964
348,3972,339,702,14987
349,3955,348,690,15007
350,3948,339,705,15008
351,3899,383,703,15015
352,3882,371,709,15038
353,3875,382,690,15053
354,3865,381,693,15061
355,3863,395,696,15046
356,3850,391,717,15042
357,3830,385,723,15062
358,3841,342,746,15071
359,3837,340,769,15054
360,3808,360,767,15065
361,3795,345,774,15086
362,3775,366,787,15072
363,3755,371,781,15093
364,3744,383,763,15110
365,3717,372,777,15134
366,3693,390,766,15151
367,3690,411,729,15170
368,3683,385,767,15165
369,3664,373,772,15191
370,3657,354,787,15202
371,3644,361,755,15240
372,3640,353,767,15240
373,3634,352,774,15240
374,3624,349,767,15260
375,3632,338,780,15250
376,3641,360,752,15247
377,3637,374,761,15228
378,3647,347,781,15225
379,3667,342,765,15226
380,3646,341,749,15264
381,3625,335,753,15287
382,3631,344,736,15289
383,3629,341,746,15284
384,3604,358,719,15319
385,3590,379,693,15338
386,3583,380,698,15339
387,3605,356,716,15323
388,3607,356,702,15335
389,3589,351,723,15337
390,3596,344,735,15325
391,3609,336,717,15338
392,3617,338,712,15333
393,3625,327,728,15320
394,3610,330,719,15341
395,3615,333,720,15332
396,3612,341,729,15318
397,3615,346,714,15325
398,3607,334,737,15322
399,3601,348,711,15340
400,3624,342,712,15322
401,3630,335,696,15339
402,3627,324,699,15350
403,3630,320,690,15360
404,3636,315,682,15367
405,3648,321,690,15341
406,3654,335,687,15324
407,3637,331,704,15328
408,3646,338,711,15305
409,3646,332,721,15301
410,3655,333,717,15295
411,3659,327,716,15298
412,3651,333,716,15300
413,3647,335,714,15304
414,3657,338,716,15289
415,3656,334,719,15291
416,3634,355,714,15297
417,3656,320,725,15299
418,3649,337,709,15305
419,3626,351,699,15324
420,3662,344,665,15329
421,3664,338,690,15308
422,3670,328,695,15307
423,3693,318,680,15309
424,3679,315,687,15319
425,3675,331,683,15311
426,3683,321,689,15307
427,3691,310,704,15295
428,3690,318,684,15308
429,3672,321,695,15312
430,3684,332,694,15290
431,3703,338,685,15274
432,3702,330,691,15277
433,3718,319,684,15279
434,3726,330,663,15281
435,3743,306,663,15288
436,3765,299,655,15281
437,3760,292,671,15277
438,3738,324,658,15280
439,3740,311,654,15295
440,3744,313,654,15289
441,3717,315,647,15321
442,3715,327,646,15312
