day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19965,15,20,0
1,19942,36,19,3
2,19923,44,30,3
3,19907,45,40,8
4,19879,64,43,14
5,19836,90,54,20
6,19789,107,77,27
7,19720,138,113,29
8,19632,191,138,39
9,19508,262,165,65
10,19384,323,202,91
11,19212,411,255,122
12,18999,503,344,154
13,18728,628,437,207
14,18358,811,560,271
15,17949,974,734,343
16,17418,1233,924,425
17,16749,1566,1143,542
18,16011,1876,1411,702
19,15064,2309,1751,876
20,13991,2737,2134,1138
21,12824,3160,2587,1429
22,11569,3499,3115,1817
23,10200,3858,3725,2217
24,8808,4120,4349,2723
25,7411,4336,4944,3309
26,6148,4346,5520,3986
27,4944,4317,6044,4695
28,3898,4123,6477,5502
29,3064,3799,6782,6355
30,2379,3400,6965,7256
31,1848,2990,6988,8174
32,1438,2540,6931,9091
33,1131,2134,6710,10025
34,915,1780,6367,10938
35,777,1472,6028,11723
36,676,1186,5631,12507
37,619,922,5271,13188
38,566,754,4819,13861
39,518,606,4406,14470
40,494,515,3953,15038
41,480,431,3573,15516
42,476,358,3186,15980
43,485,300,2881,16334
44,492,259,2600,16649
45,505,229,2337,16929
46,526,201,2089,17184
47,561,162,1882,17395
48,582,148,1700,17570
49,623,141,1494,17742
50,656,121,1331,17892
51,701,120,1167,18012
52,751,102,1063,18084
53,777,93,956,18174
54,794,96,852,18258
55,839,84,778,18299
56,881,81,694,18344
57,936,70,614,18380
58,975,64,551,18410
59,1010,70,501,18419
60,1056,67,456,18421
61,1103,68,421,18408
62,1151,67,379,18403
63,1201,54,354,18391
64,1258,46,316,18380
65,1315,48,294,18343
66,1382,47,262,18309
67,1437,52,243,18268
68,1484,51,212,18253
69,1527,49,188,18236
70,1587,47,167,18199
71,1635,38,160,18167
72,1692,36,145,18127
73,1757,42,129,18072
74,1817,35,123,18025
75,1858,35,110,17997
76,1908,28,109,17955
77,1955,28,94,17923
78,2028,23,92,17857
79,2090,20,86,17804
80,2145,22,79,17754
81,2196,23,77,17704
82,2251,21,66,17662
83,2317,20,61,17602
84,2371,16,55,17558
85,2424,18,48,17510
86,2484,13,47,17456
87,2530,12,43,17415
88,2590,9,44,17357
89,2653,8,42,17297
90,2708,9,40,17243
91,2762,9,37,17192
92,2822,11,32,17135
93,2864,11,29,17096
94,2915,10,25,17050
95,2968,8,25,16999
96,3011,10,24,16955
97,3062,10,21,16907
98,3098,12,17,16873
99,3156,11,19,16814
100,3196,9,22,16773
101,3242,9,21,16728
102,3292,10,21,16677
103,3331,8,20,16641
104,3385,6,22,16587
105,3435,5,22,16538
106,3475,8,20,16497
107,3518,11,18,16453
108,3566,10,15,16409
109,3615,9,16,16360
110,3676,6,16,16302
111,3720,7,16,16257
112,3766,4,18,16212
113,3815,4,17,16164
114,3865,5,14,16116
115,3908,4,13,16075
116,3952,8,11,16029
117,3997,9,11,15983
118,4044,10,11,15935
119,4075,10,15,15900
120,4114,12,10,15864
121,4156,8,14,15822
122,4197,9,14,15780
123,4236,11,15,15738
124,4282,11,16,15691
125,4317,9,20,15654
126,4352,9,17,15622
127,4395,6,20,15579
128,4437,7,18,15538
129,4486,9,16,15489
130,4519,8,16,15457
131,4553,9,19,15419
132,4601,10,20,15369
133,4658,9,16,15317
134,4696,10,18,15276
