day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19960,20,20,0
1,19939,35,24,2
2,19920,47,28,5
3,19894,65,34,7
4,19870,64,49,17
5,19825,91,60,24
6,19764,131,77,28
7,19708,144,108,40
8,19623,190,138,49
9,19498,263,171,68
10,19364,321,221,94
11,19205,411,243,141
12,19000,483,345,172
13,18725,633,429,213
14,18379,796,558,267
15,17989,966,704,341
16,17496,1189,891,424
17,16839,1475,1134,552
18,16029,1856,1407,708
19,15095,2287,1737,881
20,14030,2726,2143,1101
21,12822,3156,2634,1388
22,11478,3647,3123,1752
23,10102,4005,3740,2153
24,8730,4262,4341,2667
25,7361,4419,4977,3243
26,6079,4476,5567,3878
27,4946,4379,6070,4605
28,3875,4258,6474,5393
29,3008,3916,6854,6222
30,2327,3475,7082,7116
31,1833,2989,7141,8037
32,1444,2571,7016,8969
33,1127,2207,6849,9817
34,908,1848,6543,10701
35,758,1501,6243,11498
36,655,1213,5890,12242
37,582,953,5480,12985
38,527,773,4975,13725
39,487,625,4572,14316
40,479,490,4131,14900
41,467,415,3723,15395
42,471,354,3311,15864
43,487,320,2951,16242
44,496,264,2641,16599
45,508,227,2334,16931
46,516,202,2085,17197
47,542,189,1866,17403
48,593,157,1673,17577
49,623,149,1488,17740
50,642,135,1300,17923
51,683,121,1142,18054
52,718,114,1013,18155
53,774,95,910,18221
54,828,89,807,18276
55,858,88,719,18335
56,914,83,629,18374
57,974,74,569,18383
58,1013,69,520,18398
59,1068,66,468,18398
60,1112,80,416,18392
61,1154,74,385,18387
62,1220,69,348,18363
63,1288,59,316,18337
64,1355,48,289,18308
65,1404,50,256,18290
66,1457,45,230,18268
67,1513,37,216,18234
68,1562,42,188,18208
69,1619,41,172,18168
70,1675,40,152,18133
71,1744,29,140,18087
72,1803,25,131,18041
73,1853,33,117,17997
74,1908,31,102,17959
75,1969,22,98,17911
76,2023,22,94,17861
77,2088,24,88,17800
78,2141,29,78,17752
79,2191,28,76,17705
80,2262,25,76,17637
81,2313,27,75,17585
82,2378,29,72,17521
83,2413,29,70,17488
84,2459,22,69,17450
85,2504,23,62,17411
86,2565,20,53,17362
87,2616,21,48,17315
88,2672,17,46,17265
89,2724,15,39,17222
90,2765,14,41,17180
91,2804,18,40,17138
92,2854,13,42,17091
93,2897,13,40,17050
94,2933,17,33,17017
95,2964,13,36,16987
96,3025,10,32,16933
97,3069,11,33,16887
98,3132,4,39,16825
99,3184,7,34,16775
100,3237,7,32,16724
101,3281,8,29,16682
102,3328,13,25,16634
103,3366,11,25,16598
104,3419,13,23,16545
105,3468,15,26,16491
106,3516,16,24,16444
107,3557,12,28,16403
108,3601,13,25,16361
109,3664,15,23,16298
110,3704,13,24,16259
111,3752,13,25,16210
112,3802,14,27,16157
113,3839,15,23,16123
114,3878,13,24,16085
115,3935,11,22,16032
116,3975,10,20,15995
117,4007,8,19,15966
118,4062,4,20,15914
119,4103,7,20,15870
120,4148,9,20,15823
121,4203,9,20,15768
122,4245,11,22,15722
123,4291,10,23,15676
124,4340,10,24,15626
125,4387,10,21,15582
126,4429,12,21,15538
127,4476,9,24,15491
128,4524,9,24,15443
129,4573,10,21,15396
130,4609,14,16,15361
131,4655,13,18,15314
132,4693,14,20,15273
133,4734,15,20,15231
134,4779,14,21,15186
135,4816,13,19,15152
136,4863,9,24,15104
137,4889,12,19,15080
138,4917,14,19,15050
139,4961,16,17,15006
140,4991,18,19,14972
141,5032,14,20,14934
142,5081,15,20,14884
143,5116,15,26,14843
144,5150,19,24,14807
145,5191,19,25,14765
146,5223,17,23,14737
147,5259,16,24,14701
148,5304,18,24,14654
149,5347,18,25,14610
150,5374,18,30,14578
151,5403,22,31,14544
152,5436,22,32,14510
153,5468,20,35,14477
154,5502,22,32,14444
155,5529,23,35,14413
156,5573,17,43,14367
157,5610,15,39,14336
158,5653,17,34,14296
159,5687,15,36,14262
160,5730,16,33,14221
161,5755,25,36,14184
162,5787,26,39,14148
163,5819,27,43,14111
164,5856,32,40,14072
165,5889,34,43,14034
166,5935,30,45,13990
167,5964,33,50,13953
168,5990,36,48,13926
169,6018,33,53,13896
170,6038,37,49,13876
171,6069,42,52,13837
172,6081,50,53,13816
173,6105,47,60,13788
174,6141,52,62,13745
175,6149,56,70,13725
176,6180,52,75,13693
177,6200,53,79,13668
178,6221,50,86,13643
179,6244,52,88,13616
180,6260,51,96,13593
181,6289,51,101,13559
182,6294,74,90,13542
183,6312,74,97,13517
184,6333,71,110,13486
185,6343,76,115,13466
186,6373,74,126,13427
187,6385,84,136,13395
188,6393,97,143,13367
189,6395,106,151,13348
190,6399,119,155,13327
191,6391,121,180,13308
192,6392,128,192,13288
193,6389,120,215,13276
194,6376,132,225,13267
195,6379,137,222,13262
196,6348,161,221,13270
197,6332,166,241,13261
198,6312,169,262,13257
199,6270,187,281,13262
200,6240,197,299,13264
201,6192,220,316,13272
202,6141,239,356,13264
203,6111,242,380,13267
204,6072,258,388,13282
205,6029,274,417,13280
206,5981,284,442,13293
207,5927,291,467,13315
208,5876,319,463,13342
209,5828,328,477,13367
210,5760,368,482,13390
211,5699,379,508,13414
212,5638,362,555,13445
213,5557,386,567,13490
214,5463,401,614,13522
215,5382,413,641,13564
216,5298,428,675,13599
217,5220,458,670,13652
218,5151,448,717,13684
219,5078,437,750,13735
220,4986,441,776,13797
221,4901,452,809,13838
222,4821,449,839,13891
223,4694,494,838,13974
224,4595,486,873,14046
225,4507,470,886,14137
226,4437,464,893,14206
227,4343,461,916,14280
228,4244,485,909,14362
229,4166,496,913,14425
230,4074,497,905,14524
231,4009,485,924,14582
232,3933,490,934,14643
233,3862,478,960,14700
234,3761,501,946,14792
235,3697,492,940,14871
236,3634,488,934,14944
237,3572,481,945,15002
238,3518,454,950,15078
239,3450,459,952,15139
240,3402,447,947,15204
241,3336,448,971,15245
242,3292,438,940,15330
243,3262,403,951,15384
244,3222,416,933,15429
245,3160,423,906,15511
246,3135,425,885,15555
247,3096,412,881,15611
248,3066,392,883,15659
249,3045,387,841,15727
250,3010,362,851,15777
251,2990,362,821,15827
252,2980,360,794,15866
253,2977,348,771,15904
254,2973,324,777,15926
255,2983,303,759,15955
256,2973,305,737,15985
257,2941,315,719,16025
258,2916,334,702,16048
259,2941,313,672,16074
260,2948,297,669,16086
261,2961,292,660,16087
262,2970,270,646,16114
263,2986,274,632,16108
264,3002,261,619,16118
265,2996,279,598,16127
266,3016,267,599,16118
267,3042,259,585,16114
268,3071,246,578,16105
269,3102,227,578,16093
270,3134,239,560,16067
271,3154,246,552,16048
272,3177,235,545,16043
273,3210,223,542,16025
274,3230,243,512,16015
275,3246,248,511,15995
276,3272,230,496,16002
277,3299,207,508,15986
278,3332,189,512,15967
279,3355,185,521,15939
280,3386,189,509,15916
281,3416,200,492,15892
282,3439,206,472,15883
283,3458,231,479,15832
284,3480,236,459,15825
285,3519,220,479,15782
286,3520,246,468,15766
287,3556,231,469,15744
288,3569,220,471,15740
289,3600,210,478,15712
290,3628,225,469,15678
291,3647,234,443,15676
292,3679,228,436,15657
293,3712,220,447,15621
294,3725,217,452,15606
295,3736,223,445,15596
296,3788,210,445,15557
297,3820,216,434,15530
298,3847,211,427,15515
299,3876,199,440,15485
300,3906,218,435,15441
301,3919,227,429,15425
302,3970,206,446,15378
303,3986,212,442,15360
304,3998,207,434,15361
305,4014,224,423,15339
306,4039,215,445,15301
307,4068,225,438,15269
308,4080,245,444,15231
309,4102,235,456,15207
310,4105,258,460,15177
311,4109,247,473,15171
312,4089,270,491,15150
313,4104,268,506,15122
314,4122,261,516,15101
315,4126,265,501,15108
316,4139,265,498,15098
317,4162,255,517,15066
318,4182,246,522,15050
319,4208,252,514,15026
320,4207,249,529,15015
321,4212,248,529,15011
322,4204,258,529,15009
323,4205,264,526,15005
324,4214,274,512,15000
325,4238,273,521,14968
326,4233,280,525,14962
327,4235,280,545,14940
328,4236,286,543,14935
329,4231,295,542,14932
330,4258,252,555,14935
331,4277,260,548,14915
332,4281,270,563,14886
333,4289,272,580,14859
334,4292,300,579,14829
335,4303,299,589,14809
336,4284,314,598,14804
337,4304,326,584,14786
338,4304,321,605,14770
339,4293,309,632,14766
340,4270,335,627,14768
341,4270,341,644,14745
342,4253,351,641,14755
343,4244,355,657,14744
344,4224,351,686,14739
345,4215,348,679,14758
346,4187,356,702,14755
347,4133,382,708,14777
348,4129,384,708,14779
349,4148,366,726,14760
350,4115,368,749,14768
351,4097,373,739,14791
352,4087,362,751,14800
353,4063,367,738,14832
354,4048,376,739,14837
355,4025,379,736,14860
356,4027,369,747,14857
357,4019,366,765,14850
358,3982,370,777,14871
359,3969,367,768,14896
360,3940,370,769,14921
361,3907,370,776,14947
362,3868,383,781,14968
363,3853,386,786,14975
364,3840,393,798,14969
365,3819,387,794,15000
366,3809,389,773,15029
367,3816,369,772,15043
368,3787,374,766,15073
369,3776,394,758,15072
370,3770,392,766,15072
371,3762,391,777,15070
372,3761,389,766,15084
373,3736,383,795,15086
374,3727,380,782,15111
375,3702,354,807,15137
376,3702,357,793,15148
377,3657,373,793,15177
378,3666,367,792,15175
379,3670,350,780,15200
380,3638,376,768,15218
381,3650,356,775,15219
382,3640,367,761,15232
383,3648,367,754,15231
384,3661,357,753,15229
385,3657,359,746,15238
386,3660,359,743,15238
387,3662,349,736,15253
388,3655,364,720,15261
389,3636,384,724,15256
390,3638,371,721,15270
391,3664,360,722,15254
392,3678,333,736,15253
393,3673,339,736,15252
394,3697,350,704,15249
395,3714,337,712,15237
396,3719,336,701,15244
397,3712,355,689,15244
398,3717,331,700,15252
399,3706,330,683,15281
400,3688,347,674,15291
401,3695,323,678,15304
402,3714,321,690,15275
403,3718,305,681,15296
404,3736,328,663,15273
405,3743,322,679,15256
406,3733,350,676,15241
407,3768,336,689,15207
408,3757,325,700,15218
409,3780,339,676,15205
410,3770,340,688,15202
411,3757,350,684,15209
412,3763,322,706,15209
413,3768,316,698,15218
414,3772,323,674,15231
415,3776,320,671,15233
416,3775,330,655,15240
417,3777,329,644,15250
418,3782,347,628,15243
419,3796,319,650,15235
420,3807,327,662,15204
421,3827,322,683,15168
422,3818,340,663,15179
423,3810,329,690,15171
424,3796,352,689,15163
425,3802,345,698,15155
426,3797,338,692,15173
427,3812,323,675,15190
428,3796,321,676,15207
429,3788,327,678,15207
430,3794,309,675,15222
431,3791,299,676,15234
432,3793,317,680,15210
433,3787,310,700,15203
434,3790,311,721,15178
435,3791,309,709,15191
436,3804,318,713,15165
437,3820,330,682,15168
438,3801,324,692,15183
439,3805,319,686,15190
440,3830,316,681,15173
441,3817,332,681,15170
442,3838,340,674,15148
443,3851,299,683,15167
444,3858,285,676,15181
445,3885,283,673,15159
446,3904,279,682,15135
447,3900,306,668,15126
448,3897,332,636,15135
449,3883,346,655,15116
450,3862,357,668,15113
451,3889,341,677,15093
452,3905,326,672,15097
453,3900,319,664,15117
454,3910,323,662,15105
455,3912,322,672,15094
456,3911,336,662,15091
457,3939,320,677,15064
458,3937,322,674,15067
459,3928,309,681,15082
460,3904,320,687,15089
461,3902,331,673,15094
462,3893,316,684,15107
463,3896,324,676,15104
464,3903,326,661,15110
465,3877,345,674,15104
466,3883,343,683,15091
467,3862,341,683,15114
468,3858,334,688,15120
469,3868,335,664,15133
470,3867,323,655,15155
471,3880,336,647,15137
472,3884,323,647,15146
473,3876,323,660,15141
474,3895,312,674,15119
475,3902,330,648,15120
476,3901,338,638,15123
477,3916,326,636,15122
478,3907,321,636,15136
479,3925,317,639,15119
480,3939,336,612,15113
481,3938,332,613,15117
482,3943,310,629,15118
483,3910,333,643,15114
484,3906,339,651,15104
485,3896,329,653,15122
486,3902,338,654,15106
487,3895,347,635,15123
488,3895,324,650,15131
489,3892,311,649,15148
490,3886,329,621,15164
491,3850,337,631,15182
492,3858,333,662,15147
493,3866,311,671,15152
494,3837,335,680,15148
495,3820,355,676,15149
496,3825,350,684,15141
497,3825,340,687,15148
498,3807,338,700,15155
499,3815,341,687,15157
500,3823,346,693,15138
501,3806,349,673,15172
502,3805,352,670,15173
503,3795,347,677,15181
504,3790,336,684,15190
505,3804,318,699,15179
506,3813,307,695,15185
507,3811,308,687,15194
508,3817,314,688,15181
509,3796,325,683,15196
510,3774,339,692,15195
511,3774,323,694,15209
512,3787,324,675,15214
513,3798,320,663,15219
514,3794,318,679,15209
515,3797,333,685,15185
516,3787,344,692,15177
517,3770,357,705,15168
