day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19958,22,20,0
1,19943,34,18,5
2,19917,46,30,7
3,19898,55,34,13
4,19870,68,42,20
5,19844,80,53,23
6,19810,96,62,32
7,19753,129,75,43
8,19682,167,97,54
9,19603,209,122,66
10,19503,259,160,78
11,19358,335,213,94
12,19189,408,278,125
13,18965,511,362,162
14,18696,637,452,215
15,18325,830,575,270
16,17950,978,734,338
17,17412,1233,917,438
18,16778,1547,1111,564
19,16076,1806,1391,727
20,15135,2221,1730,914
21,14124,2600,2145,1131
22,12957,3080,2556,1407
23,11598,3547,3112,1743
24,10218,3934,3662,2186
25,8864,4114,4341,2681
26,7484,4369,4900,3247
27,6125,4468,5540,3867
28,4949,4381,6082,4588
29,3939,4128,6554,5379
30,3076,3848,6873,6203
31,2361,3507,7014,7118
32,1831,3065,7055,8049
33,1439,2614,6959,8988
34,1118,2210,6767,9905
35,891,1828,6514,10767
36,729,1527,6153,11591
37,615,1231,5740,12414
38,542,988,5317,13153
39,499,777,4878,13846
40,465,634,4447,14454
41,442,501,4038,15019
42,436,409,3602,15553
43,432,339,3271,15958
44,432,292,2911,16365
45,440,252,2603,16705
46,470,213,2315,17002
47,496,194,2049,17261
48,527,165,1810,17498
49,544,152,1611,17693
50,580,134,1432,17854
51,619,125,1262,17994
52,674,116,1108,18102
53,715,103,997,18185
54,762,97,888,18253
55,794,85,793,18328
56,848,72,724,18356
57,892,84,641,18383
58,955,68,583,18394
59,1009,75,512,18404
60,1048,64,469,18419
61,1100,51,426,18423
62,1147,52,374,18427
63,1191,51,345,18413
64,1239,47,301,18413
65,1297,43,275,18385
66,1361,30,261,18348
67,1421,31,241,18307
68,1475,36,221,18268
69,1542,39,200,18219
70,1594,31,182,18193
71,1639,36,163,18162
72,1681,33,156,18130
73,1722,35,143,18100
74,1759,40,128,18073
75,1806,39,121,18034
76,1851,35,120,17994
77,1893,35,115,17957
78,1942,35,103,17920
79,2010,33,99,17858
80,2063,32,96,17809
81,2116,32,88,17764
82,2162,35,81,17722
83,2195,28,78,17699
84,2246,26,67,17661
85,2302,26,67,17605
86,2350,25,59,17566
87,2406,26,58,17510
88,2459,22,56,17463
89,2519,18,50,17413
90,2564,18,48,17370
91,2612,16,48,17324
92,2662,15,48,17275
93,2715,14,48,17223
94,2753,12,41,17194
95,2804,15,34,17147
96,2836,17,29,17118
97,2876,12,35,17077
98,2928,14,32,17026
99,2972,13,34,16981
100,3021,13,33,16933
101,3065,14,36,16885
102,3119,15,35,16831
103,3168,15,37,16780
104,3218,16,36,16730
105,3265,16,40,16679
106,3317,17,39,16627
107,3362,15,39,16584
108,3404,21,37,16538
109,3447,16,41,16496
110,3492,19,44,16445
111,3547,18,41,16394
112,3596,14,43,16347
113,3644,13,41,16302
114,3685,15,41,16259
115,3732,14,43,16211
116,3780,14,42,16164
117,3819,15,35,16131
118,3868,9,41,16082
119,3911,12,42,16035
120,3956,8,43,15993
121,3994,14,38,15954
122,4034,16,38,15912
123,4086,20,37,15857
124,4129,24,38,15809
125,4176,22,34,15768
126,4231,22,30,15717
127,4274,22,38,15666
128,4307,25,37,15631
129,4351,24,37,15588
130,4389,16,41,15554
131,4423,23,38,15516
132,4461,26,40,15473
133,4492,31,43,15434
134,4551,21,48,15380
135,4574,28,43,15355
136,4616,28,45,15311
137,4647,25,41,15287
138,4678,22,47,15253
139,4724,23,50,15203
140,4763,23,50,15164
141,4800,24,49,15127
142,4835,32,46,15087
143,4871,30,54,15045
144,4898,38,52,15012
145,4944,33,60,14963
146,4955,38,60,14947
147,4980,35,68,14917
148,5011,38,64,14887
149,5038,38,67,14857
150,5079,37,73,14811
151,5109,47,70,14774
152,5133,44,70,14753
153,5165,43,75,14717
154,5184,48,79,14689
155,5218,48,79,14655
156,5242,44,86,14628
157,5274,44,95,14587
158,5304,44,99,14553
159,5325,44,101,14530
160,5354,61,95,14490
161,5380,69,96,14455
162,5410,69,101,14420
163,5424,81,103,14392
164,5430,89,111,14370
165,5441,84,132,14343
166,5447,90,140,14323
167,5471,92,136,14301
168,5498,101,130,14271
169,5509,103,134,14254
170,5518,110,145,14227
171,5520,121,152,14207
172,5536,116,168,14180
173,5540,127,176,14157
174,5559,110,200,14131
175,5549,128,198,14125
176,5556,119,217,14108
177,5570,124,227,14079
178,5562,137,232,14069
179,5551,152,251,14046
180,5536,167,266,14031
181,5525,179,286,14010
182,5500,192,290,14018
183,5477,213,293,14017
184,5470,219,286,14025
185,5459,218,304,14019
186,5441,215,329,14015
187,5419,213,358,14010
188,5409,219,362,14010
189,5377,232,376,14015
190,5346,247,394,14013
191,5298,257,416,14029
192,5246,274,430,14050
193,5201,283,438,14078
194,5180,261,476,14083
195,5139,277,476,14108
196,5117,272,476,14135
197,5067,287,490,14156
198,5016,291,512,14181
199,4986,317,502,14195
200,4948,299,531,14222
201,4903,313,514,14270
202,4865,322,520,14293
203,4827,317,535,14321
204,4779,332,541,14348
205,4741,330,571,14358
206,4693,333,601,14373
207,4638,352,612,14398
208,4579,365,644,14412
209,4505,386,641,14468
210,4434,398,637,14531
211,4403,377,676,14544
212,4348,376,684,14592
213,4278,382,710,14630
214,4214,405,707,14674
215,4165,396,723,14716
216,4132,398,733,14737
217,4077,399,754,14770
218,4036,373,777,14814
219,3973,382,785,14860
220,3919,377,811,14893
221,3870,374,807,14949
222,3792,412,798,14998
223,3752,416,811,15021
224,3694,396,838,15072
225,3659,371,844,15126
226,3632,384,831,15153
227,3591,384,826,15199
228,3541,380,825,15254
229,3512,382,807,15299
230,3471,372,800,15357
231,3418,374,791,15417
232,3382,363,786,15469
233,3343,364,768,15525
234,3316,341,767,15576
235,3292,325,768,15615
236,3262,332,753,15653
237,3255,319,750,15676
238,3239,312,753,15696
239,3220,305,724,15751
240,3221,286,722,15771
241,3210,287,699,15804
242,3192,287,671,15850
243,3182,282,666,15870
244,3182,280,658,15880
245,3177,277,658,15888
246,3184,255,679,15882
247,3163,269,678,15890
248,3191,266,643,15900
249,3189,262,628,15921
250,3195,251,626,15928
251,3203,251,583,15963
252,3209,248,573,15970
253,3238,234,566,15962
254,3274,224,543,15959
255,3301,204,535,15960
256,3311,210,523,15956
257,3341,215,495,15949
258,3351,195,500,15954
259,3365,190,484,15961
260,3378,192,466,15964
261,3393,195,444,15968
262,3442,188,433,15937
263,3477,189,434,15900
264,3524,172,437,15867
