day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19959,21,20,0
1,19950,26,20,4
2,19935,33,25,7
3,19913,47,31,9
4,19883,65,40,12
5,19852,77,55,16
6,19814,94,72,20
7,19753,120,96,31
8,19676,168,108,48
9,19588,211,143,58
10,19462,277,184,77
11,19312,342,243,103
12,19115,438,311,136
13,18878,558,391,173
14,18571,722,484,223
15,18214,871,623,292
16,17785,1067,786,362
17,17215,1311,986,488
18,16519,1626,1219,636
19,15658,1997,1555,790
20,14688,2444,1912,956
21,13572,2918,2322,1188
22,12371,3329,2815,1485
23,11044,3736,3363,1857
24,9557,4146,4007,2290
25,8195,4333,4693,2779
26,6825,4517,5244,3414
27,5587,4489,5834,4090
28,4510,4352,6305,4833
29,3511,4109,6722,5658
30,2750,3743,6965,6542
31,2114,3327,7103,7456
32,1623,2904,7116,8357
33,1275,2442,6945,9338
34,1037,2031,6671,10261
35,825,1667,6418,11090
36,697,1323,6024,11956
37,603,1070,5611,12716
38,545,843,5201,13411
39,503,697,4727,14073
40,484,564,4319,14633
41,476,467,3916,15141
42,459,394,3530,15617
43,451,329,3175,16045
44,451,272,2816,16461
45,461,238,2495,16806
46,471,222,2210,17097
47,497,187,1962,17354
48,523,164,1753,17560
49,572,130,1567,17731
50,606,125,1387,17882
51,646,103,1246,18005
52,691,100,1104,18105
53,732,94,964,18210
54,765,91,887,18257
55,811,80,778,18331
56,864,71,688,18377
57,893,67,613,18427
58,944,57,545,18454
59,989,54,487,18470
60,1050,56,432,18462
61,1109,55,391,18445
62,1171,60,350,18419
63,1231,54,307,18408
64,1273,51,274,18402
65,1331,46,246,18377
66,1389,40,223,18348
67,1438,37,198,18327
68,1498,37,186,18279
69,1554,40,165,18241
70,1610,41,148,18201
71,1662,37,141,18160
72,1707,27,133,18133
73,1770,25,119,18086
74,1819,24,105,18052
75,1865,24,101,18010
76,1907,21,100,17972
77,1975,20,84,17921
78,2023,24,75,17878
79,2097,18,69,17816
80,2153,16,62,17769
81,2210,16,54,17720
82,2267,11,47,17675
83,2319,11,44,17626
84,2373,8,41,17578
85,2421,9,37,17533
86,2473,7,36,17484
87,2539,8,36,17417
88,2587,10,30,17373
89,2634,9,25,17332
90,2693,12,21,17274
91,2746,8,22,17224
92,2802,9,21,17168
93,2852,9,23,17116
94,2912,9,22,17057
95,2943,10,21,17026
96,3003,8,21,16968
97,3056,8,22,16914
98,3099,5,22,16874
99,3142,5,23,16830
100,3189,8,20,16783
101,3236,11,21,16732
102,3288,11,23,16678
103,3353,11,22,16614
104,3397,10,22,16571
105,3451,8,23,16518
106,3493,8,19,16480
107,3545,11,18,16426
108,3593,7,22,16378
109,3647,10,20,16323
110,3683,9,19,16289
111,3736,10,18,16236
112,3775,11,17,16197
113,3820,9,17,16154
114,3869,11,16,16104
115,3917,9,15,16059
116,3953,6,16,16025
117,4003,4,17,15976
118,4054,5,17,15924
119,4110,4,14,15872
120,4160,3,13,15824
121,4205,2,14,15779
122,4243,3,12,15742
123,4304,3,12,15681
124,4350,3,15,15632
125,4397,5,11,15587
126,4441,4,13,15542
127,4486,8,12,15494
128,4518,12,12,15458
129,4565,12,12,15411
130,4609,7,14,15370
131,4647,9,14,15330
132,4683,10,14,15293
133,4718,9,17,15256
134,4761,7,19,15213
135,4795,11,19,15175
136,4835,10,22,15133
137,4868,14,22,15096
138,4911,11,27,15051
139,4952,12,25,15011
140,4981,14,26,14979
141,5032,14,25,14929
142,5073,13,26,14888
143,5103,15,25,14857
144,5134,14,28,14824
145,5167,14,29,14790
146,5207,16,28,14749
147,5235,26,25,14714
148,5256,24,35,14685
149,5297,22,35,14646
150,5333,25,39,14603
151,5356,26,43,14575
152,5400,23,46,14531
153,5432,28,47,14493
154,5453,29,48,14470
155,5490,29,51,14430
156,5514,30,50,14406
157,5544,30,54,14372
158,5575,34,50,14341
159,5610,36,55,14299
160,5643,37,56,14264
161,5678,37,62,14223
162,5705,41,63,14191
163,5730,43,66,14161
164,5758,42,72,14128
165,5787,49,74,14090
166,5807,49,83,14061
167,5831,59,87,14023
168,5858,58,96,13988
169,5886,60,102,13952
170,5905,72,102,13921
171,5935,73,109,13883
172,5957,75,117,13851
173,5973,76,118,13833
174,5969,90,117,13824
175,5978,87,123,13812
176,5975,108,119,13798
177,5988,99,139,13774
178,6008,89,153,13750
179,6025,98,153,13724
180,6022,102,161,13715
181,6039,112,162,13687
