day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19958,22,20,0
1,19942,31,26,1
2,19916,47,30,7
3,19887,69,31,13
4,19864,66,52,18
5,19825,84,67,24
6,19776,112,82,30
7,19699,155,103,43
8,19631,177,138,54
9,19511,254,160,75
10,19367,326,206,101
11,19210,402,263,125
12,19015,478,348,159
13,18751,618,425,206
14,18447,747,534,272
15,18022,966,671,341
16,17555,1151,855,439
17,16939,1447,1042,572
18,16156,1820,1328,696
19,15267,2205,1648,880
20,14241,2588,2097,1074
21,13056,3032,2563,1349
22,11742,3444,3129,1685
23,10392,3818,3687,2103
24,8987,4149,4242,2622
25,7633,4360,4810,3197
26,6344,4429,5417,3810
27,5175,4337,5945,4543
28,4122,4116,6476,5286
29,3183,3946,6727,6144
30,2479,3525,6938,7058
31,1938,3066,7044,7952
32,1510,2656,6974,8860
33,1214,2223,6839,9724
34,974,1843,6570,10613
35,800,1525,6178,11497
36,691,1220,5848,12241
37,587,979,5447,12987
38,522,769,4970,13739
39,503,599,4510,14388
40,467,500,4075,14958
41,463,410,3686,15441
42,460,333,3342,15865
43,458,280,2983,16279
44,463,257,2660,16620
45,473,222,2376,16929
46,494,199,2163,17144
47,518,170,1890,17422
48,547,143,1705,17605
49,581,133,1492,17794
50,626,124,1326,17924
51,656,111,1181,18052
52,697,101,1056,18146
53,732,104,943,18221
54,776,86,835,18303
55,814,87,745,18354
56,859,91,653,18397
57,925,75,583,18417
58,973,74,516,18437
59,1023,72,464,18441
60,1070,57,429,18444
61,1123,50,388,18439
62,1179,51,337,18433
63,1217,46,308,18429
64,1271,41,277,18411
65,1320,47,243,18390
66,1395,44,220,18341
67,1458,34,207,18301
68,1499,36,192,18273
69,1554,34,176,18236
70,1605,34,153,18208
71,1650,35,145,18170
72,1706,35,127,18132
73,1753,36,118,18093
74,1803,32,105,18060
75,1846,31,101,18022
76,1900,32,103,17965
77,1956,26,101,17917
78,2012,24,97,17867
79,2066,30,94,17810
80,2115,29,94,17762
81,2161,31,87,17721
82,2208,25,85,17682
83,2264,24,79,17633
84,2322,19,76,17583
85,2382,19,67,17532
86,2445,15,59,17481
87,2491,13,56,17440
88,2548,11,57,17384
89,2592,12,51,17345
90,2642,9,51,17298
91,2686,6,51,17257
92,2745,10,44,17201
93,2800,13,38,17149
94,2844,12,37,17107
95,2883,17,37,17063
96,2933,21,34,17012
97,2982,16,41,16961
98,3025,16,41,16918
99,3087,12,35,16866
100,3139,10,34,16817
101,3206,7,32,16755
102,3254,10,29,16707
103,3297,8,32,16663
104,3339,7,29,16625
105,3394,4,29,16573
106,3447,5,28,16520
107,3497,7,28,16468
108,3546,5,28,16421
109,3587,5,24,16384
110,3636,10,24,16330
111,3679,9,22,16290
112,3739,8,19,16234
113,3788,6,18,16188
114,3834,8,14,16144
115,3879,7,14,16100
116,3926,4,14,16056
117,3965,5,13,16017
118,4005,5,14,15976
119,4055,5,13,15927
120,4097,4,12,15887
121,4148,7,14,15831
122,4190,8,12,15790
123,4245,9,14,15732
124,4295,8,15,15682
125,4334,9,16,15641
126,4370,11,12,15607
127,4405,11,11,15573
128,4456,9,12,15523
129,4504,5,13,15478
130,4546,4,14,15436
131,4581,5,15,15399
132,4629,7,15,15349
133,4676,8,16,15300
134,4723,9,15,15253
135,4764,10,16,15210
136,4805,9,15,15171
137,4844,9,18,15129
138,4889,8,19,15084
139,4931,7,22,15040
140,4964,8,22,15006
141,5002,10,22,14966
142,5048,11,23,14918
143,5078,13,23,14886
144,5117,14,26,14843
145,5170,13,25,14792
146,5213,13,28,14746
147,5259,17,25,14699
148,5311,20,26,14643
149,5346,19,29,14606
150,5381,20,25,14574
151,5408,25,25,14542
152,5453,26,26,14495
153,5493,27,27,14453
154,5527,21,33,14419
155,5553,26,30,14391
156,5591,30,29,14350
157,5628,30,33,14309
158,5669,21,39,14271
159,5697,22,39,14242
160,5734,26,37,14203
161,5763,30,35,14172
162,5801,35,41,14123
163,5835,33,45,14087
164,5871,32,50,14047
165,5901,37,49,14013
166,5920,42,56,13982
167,5953,38,64,13945
168,5970,43,56,13931
169,5991,43,62,13904
170,6011,51,71,13867
171,6028,50,80,13842
172,6042,66,77,13815
173,6065,69,86,13780
174,6085,77,83,13755
175,6101,64,97,13738
176,6118,72,102,13708
177,6128,86,100,13686
178,6147,89,104,13660
179,6162,85,108,13645
180,6165,96,108,13631
181,6181,94,120,13605
182,6191,101,135,13573
183,6193,102,140,13565
184,6207,109,146,13538
185,6203,116,163,13518
186,6201,130,164,13505
187,6188,137,181,13494
188,6183,139,187,13491
189,6186,145,197,13472
190,6185,154,197,13464
191,6188,142,218,13452
192,6184,138,245,13433
193,6169,146,253,13432
194,6138,166,271,13425
195,6118,180,276,13426
196,6096,204,271,13429
197,6088,188,303,13421
198,6047,217,304,13432
199,6030,209,321,13440
200,6003,221,330,13446
201,5972,235,353,13440
202,5929,234,375,13462
203,5873,256,373,13498
204,5830,258,395,13517
205,5782,267,438,13513
206,5743,277,453,13527
207,5692,289,498,13521
208,5648,306,513,13533
209,5568,327,539,13566
210,5517,332,567,13584
211,5447,362,597,13594
212,5362,394,606,13638
213,5280,416,634,13670
214,5211,420,668,13701
215,5152,402,704,13742
216,5064,409,719,13808
217,4950,445,727,13878
218,4871,448,752,13929
219,4786,436,790,13988
220,4699,455,787,14059
221,4607,470,826,14097
222,4509,488,850,14153
223,4410,496,869,14225
224,4327,478,896,14299
225,4227,484,932,14357
226,4147,479,931,14443
227,4069,486,915,14530
228,3990,494,920,14596
229,3924,478,912,14686
230,3859,480,923,14738
231,3772,496,901,14831
232,3706,499,908,14887
233,3644,491,940,14925
234,3584,470,950,14996
235,3505,474,933,15088
236,3446,478,930,15146
237,3402,452,929,15217
238,3351,442,949,15258
239,3311,419,956,15314
240,3265,382,966,15387
241,3209,390,935,15466
242,3173,388,927,15512
243,3132,383,897,15588
244,3085,394,868,15653
245,3047,375,860,15718
246,3020,354,846,15780
247,3012,341,831,15816
248,2994,334,809,15863
249,2980,289,825,15906
250,2976,275,787,15962
251,2948,287,758,16007
252,2952,288,743,16017
253,2967,273,742,16018
254,2942,295,726,16037
255,2941,284,713,16062
256,2942,267,710,16081
257,2931,275,672,16122
258,2944,273,662,16121
259,2951,273,652,16124
260,2947,259,643,16151
261,2967,248,636,16149
262,2972,255,613,16160
263,2997,240,597,16166
264,3009,242,566,16183
265,3022,255,543,16180
266,3047,235,544,16174
267,3084,221,549,16146
268,3091,226,540,16143
269,3124,235,510,16131
270,3133,221,506,16140
271,3147,229,489,16135
272,3168,227,483,16122
273,3175,218,485,16122
274,3205,214,472,16109
275,3241,193,473,16093
276,3273,199,437,16091
277,3310,201,437,16052
278,3321,208,445,16026
279,3347,186,455,16012
280,3369,190,433,16008
281,3414,202,425,15959
282,3448,178,434,15940
283,3459,185,443,15913
284,3504,177,428,15891
285,3530,173,421,15876
286,3569,185,396,15850
287,3612,171,412,15805
288,3641,187,392,15780
289,3663,190,401,15746
290,3716,181,404,15699
291,3728,197,404,15671
292,3765,196,414,15625
293,3808,201,419,15572
294,3847,203,417,15533
295,3896,194,420,15490
296,3908,206,419,15467
297,3902,227,405,15466
298,3916,229,417,15438
299,3945,223,417,15415
300,3961,233,417,15389
301,3989,221,418,15372
302,4020,205,433,15342
303,4050,206,431,15313
304,4072,218,417,15293
305,4091,206,421,15282
306,4111,214,417,15258
307,4124,208,430,15238
308,4135,228,436,15201
309,4147,229,447,15177
310,4179,245,440,15136
311,4204,255,435,15106
312,4248,240,461,15051
313,4254,260,452,15034
314,4269,266,456,15009
315,4258,271,474,14997
316,4269,275,479,14977
317,4261,295,480,14964
318,4277,288,492,14943
319,4288,295,479,14938
