day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19958,22,20,0
1,19938,38,23,1
2,19909,52,35,4
3,19870,74,49,7
4,19827,92,71,10
5,19778,112,91,19
6,19696,161,111,32
7,19598,215,143,44
8,19480,267,188,65
9,19340,326,246,88
10,19140,431,309,120
11,18883,552,409,156
12,18551,720,509,220
13,18173,893,646,288
14,17687,1136,805,372
15,17127,1365,1029,479
16,16389,1703,1306,602
17,15574,2059,1595,772
18,14554,2535,1926,985
19,13386,2980,2371,1263
20,12098,3448,2885,1569
21,10697,3873,3474,1956
22,9323,4239,4017,2421
23,7963,4402,4708,2927
24,6599,4544,5330,3527
25,5402,4498,5918,4182
26,4347,4283,6421,4949
27,3400,4020,6815,5765
28,2622,3669,7052,6657
29,2017,3225,7156,7602
30,1555,2820,7044,8581
31,1220,2357,6942,9481
32,987,1957,6674,10382
33,816,1598,6372,11214
34,685,1317,5967,12031
35,603,1029,5579,12789
36,533,821,5153,13493
37,486,647,4692,14175
38,460,512,4268,14760
39,446,427,3845,15282
40,454,347,3468,15731
41,450,278,3125,16147
42,475,243,2751,16531
43,490,208,2463,16839
44,508,188,2156,17148
45,510,166,1922,17402
46,548,151,1732,17569
47,585,137,1527,17751
48,619,124,1365,17892
49,648,120,1215,18017
50,688,105,1084,18123
51,728,90,937,18245
52,771,86,823,18320
53,799,74,727,18400
54,848,76,649,18427
55,907,68,579,18446
56,934,76,511,18479
57,979,70,471,18480
58,1031,66,422,18481
59,1087,60,380,18473
60,1152,52,342,18454
61,1207,47,301,18445
62,1275,38,278,18409
63,1317,41,239,18403
64,1361,35,222,18382
65,1416,39,206,18339
66,1485,36,179,18300
67,1545,34,166,18255
68,1615,29,146,18210
69,1674,27,136,18163
70,1718,24,124,18134
71,1769,28,114,18089
72,1817,23,112,18048
73,1875,18,101,18006
74,1935,16,87,17962
75,1979,22,79,17920
76,2029,19,76,17876
77,2087,23,72,17818
78,2147,21,66,17766
79,2184,22,57,17737
80,2244,16,56,17684
81,2294,18,50,17638
82,2349,12,46,17593
83,2394,10,41,17555
84,2454,8,41,17497
85,2526,8,36,17430
86,2588,6,31,17375
87,2645,8,28,17319
88,2684,12,27,17277
89,2737,11,25,17227
90,2796,9,26,17169
91,2849,7,25,17119
92,2901,7,27,17065
93,2943,5,26,17026
94,2993,7,24,16976
95,3046,10,18,16926
96,3085,11,18,16886
97,3132,8,17,16843
98,3186,8,18,16788
99,3223,7,21,16749
100,3259,7,17,16717
101,3294,6,18,16682
102,3352,10,16,16622
103,3408,8,14,16570
104,3452,9,13,16526
105,3493,11,13,16483
106,3545,10,11,16434
107,3586,12,14,16388
108,3626,13,16,16345
109,3669,14,16,16301
110,3719,13,13,16255
111,3759,11,14,16216
112,3804,11,13,16172
113,3841,11,14,16134
114,3888,11,14,16087
115,3941,6,13,16040
116,3994,9,13,15984
117,4042,11,14,15933
118,4075,14,15,15896
119,4117,11,16,15856
120,4159,7,19,15815
121,4200,9,16,15775
122,4233,10,17,15740
123,4271,8,14,15707
124,4312,7,13,15668
125,4354,7,11,15628
126,4403,8,10,15579
127,4442,6,12,15540
128,4487,4,12,15497
129,4533,5,12,15450
130,4579,7,12,15402
131,4622,11,11,15356
132,4663,8,13,15316
133,4699,12,15,15274
134,4743,10,15,15232
135,4783,10,13,15194
136,4826,10,10,15154
137,4877,7,13,15103
138,4928,10,10,15052
139,4951,8,13,15028
140,4989,8,14,14989
141,5032,10,16,14942
142,5072,9,19,14900
143,5119,10,19,14852
144,5166,12,19,14803
145,5210,13,18,14759
146,5250,13,17,14720
147,5288,12,18,14682
148,5336,12,21,14631
149,5379,12,21,14588
150,5411,16,21,14552
151,5450,14,25,14511
152,5499,15,23,14463
153,5523,14,25,14438
154,5552,21,22,14405
155,5580,24,25,14371
156,5615,25,27,14333
157,5657,24,30,14289
158,5708,22,30,14240
159,5734,18,37,14211
160,5766,21,34,14179
161,5802,21,37,14140
162,5820,26,42,14112
163,5856,29,46,14069
164,5876,31,50,14043
165,5898,41,49,14012
166,5937,39,56,13968
167,5969,37,58,13936
168,6001,34,67,13898
169,6032,36,66,13866
170,6083,37,64,13816
171,6124,39,71,13766
172,6147,45,71,13737
173,6167,52,75,13706
174,6194,48,85,13673
175,6216,44,94,13646
176,6234,48,95,13623
177,6252,55,100,13593
178,6263,71,103,13563
179,6268,78,105,13549
180,6279,84,113,13524
181,6301,79,119,13501
182,6303,85,119,13493
183,6317,91,121,13471
184,6326,97,140,13437
185,6324,101,150,13425
186,6317,112,166,13405
187,6303,121,192,13384
188,6286,139,207,13368
189,6290,139,214,13357
190,6273,144,233,13350
191,6254,169,219,13358
192,6238,182,233,13347
193,6229,173,251,13347
194,6226,171,271,13332
195,6218,169,280,13333
196,6185,193,292,13330
197,6155,207,306,13332
198,6133,215,326,13326
199,6089,238,334,13339
200,6052,241,349,13358
201,6025,246,367,13362
202,5987,259,375,13379
203,5944,295,388,13373
204,5905,283,429,13383
205,5825,322,444,13409
206,5781,331,481,13407
207,5725,340,501,13434
208,5651,357,537,13455
209,5585,366,542,13507
210,5517,383,562,13538
211,5435,417,572,13576
212,5347,433,606,13614
213,5273,427,654,13646
214,5196,430,694,13680
215,5092,451,729,13728
216,5025,453,745,13777
217,4957,451,787,13805
218,4861,474,798,13867
219,4758,488,812,13942
220,4667,490,833,14010
221,4568,502,852,14078
222,4484,522,857,14137
223,4379,527,904,14190
224,4272,536,931,14261
225,4198,506,970,14326
226,4102,519,993,14386
227,4001,524,1013,14462
228,3909,532,1037,14522
229,3814,546,1029,14611
230,3755,491,1049,14705
231,3649,515,1046,14790
232,3584,501,1040,14875
233,3526,488,1051,14935
234,3462,483,1056,14999
235,3407,479,1040,15074
236,3336,459,1058,15147
237,3282,460,1026,15232
238,3244,461,996,15299
239,3220,420,1002,15358
240,3184,395,980,15441
241,3142,396,957,15505
242,3098,393,948,15561
243,3067,363,930,15640
244,3028,363,886,15723
245,3012,359,866,15763
246,2983,368,847,15802
247,2960,364,844,15832
248,2925,362,832,15881
249,2915,330,833,15922
250,2902,322,826,15950
251,2884,315,793,16008
252,2901,295,771,16033
253,2908,286,762,16044
254,2891,266,758,16085
255,2903,271,704,16122
256,2917,275,676,16132
257,2923,262,676,16139
258,2920,270,662,16148
259,2940,258,632,16170
260,2961,250,593,16196
261,2967,251,594,16188
262,2967,256,570,16207
263,2973,239,584,16204
264,2987,244,561,16208
265,3009,243,557,16191
266,3031,245,552,16172
267,3050,230,541,16179
268,3054,226,544,16176
269,3089,221,517,16173
270,3117,204,514,16165
271,3146,206,499,16149
272,3171,194,511,16124
273,3213,197,486,16104
274,3253,176,478,16093
275,3276,182,464,16078
276,3292,186,451,16071
277,3323,193,423,16061
278,3375,181,415,16029
279,3420,184,402,15994
280,3455,174,393,15978
281,3484,169,406,15941
282,3515,173,379,15933
283,3576,173,364,15887
284,3617,164,373,15846
285,3635,172,374,15819
286,3658,187,358,15797
287,3701,170,368,15761
288,3744,171,368,15717
289,3760,162,398,15680
290,3782,174,385,15659
291,3816,179,379,15626
292,3855,195,350,15600
293,3908,194,356,15542
294,3928,201,363,15508
295,3952,183,366,15499
296,3996,193,357,15454
297,4036,201,357,15406
298,4074,187,339,15400
299,4092,197,331,15380
300,4105,190,339,15366
301,4148,185,353,15314
302,4183,180,362,15275
303,4220,187,370,15223
304,4250,195,354,15201
305,4288,180,366,15166
306,4310,183,366,15141
307,4343,200,364,15093
308,4365,204,373,15058
309,4399,207,369,15025
310,4436,196,394,14974
311,4464,197,390,14949
312,4486,211,386,14917
313,4485,222,403,14890
314,4498,224,409,14869
315,4503,250,424,14823
316,4518,250,428,14804
317,4544,250,438,14768
318,4554,239,459,14748
319,4556,239,471,14734
320,4548,246,479,14727
321,4553,243,491,14713
322,4547,260,492,14701
323,4534,263,514,14689
324,4542,282,498,14678
325,4537,277,518,14668
326,4522,279,540,14659
327,4498,292,546,14664
328,4513,283,550,14654
329,4517,299,547,14637
330,4530,282,554,14634
331,4520,299,542,14639
332,4520,295,553,14632
333,4511,296,558,14635
334,4504,307,544,14645
335,4498,332,554,14616
336,4509,319,563,14609
337,4484,315,593,14608
338,4482,315,611,14592
339,4458,318,655,14569
340,4441,332,652,14575
341,4445,329,652,14574
342,4427,343,640,14590
343,4399,342,658,14601
344,4370,369,664,14597
345,4337,381,702,14580
346,4320,378,722,14580
347,4315,377,736,14572
348,4305,387,731,14577
349,4259,393,747,14601
350,4230,380,775,14615
351,4185,407,758,14650
352,4178,402,753,14667
353,4185,384,770,14661
354,4155,399,771,14675
355,4132,367,774,14727
356,4118,383,767,14732
357,4110,384,776,14730
358,4059,406,775,14760
359,4038,415,790,14757
360,3993,427,799,14781
361,3965,415,803,14817
362,3939,401,803,14857
363,3899,403,820,14878
364,3883,390,847,14880
365,3854,407,827,14912
366,3836,403,838,14923
367,3827,420,816,14937
368,3797,423,819,14961
369,3770,427,821,14982
370,3761,411,831,14997
371,3779,379,821,15021
372,3801,363,822,15014
373,3782,374,812,15032
374,3764,383,809,15044
375,3760,380,798,15062
376,3753,378,801,15068
377,3724,393,789,15094
378,3717,400,809,15074
379,3696,404,822,15078
380,3700,392,822,15086
381,3667,403,816,15114
382,3665,402,822,15111
383,3651,393,819,15137
384,3652,382,828,15138
385,3644,378,833,15145
386,3649,374,815,15162
387,3659,364,817,15160
388,3621,367,803,15209
389,3628,350,807,15215
390,3622,344,799,15235
391,3592,362,780,15266
392,3568,345,785,15302
393,3552,366,761,15321
394,3557,347,771,15325
395,3566,350,745,15339
396,3553,324,774,15349
397,3539,338,763,15360
398,3557,348,710,15385
399,3555,361,689,15395
400,3586,350,698,15366
401,3589,338,729,15344
402,3570,342,747,15341
403,3570,341,728,15361
404,3564,339,715,15382
405,3582,337,690,15391
406,3593,326,699,15382
407,3620,306,710,15364
408,3621,314,706,15359
409,3633,301,707,15359
410,3644,300,696,15360
411,3657,305,668,15370
412,3679,296,642,15383
413,3692,306,642,15360
414,3698,325,626,15351
415,3708,321,631,15340
416,3719,297,641,15343
417,3718,300,637,15345
418,3726,313,619,15342
419,3742,305,625,15328
420,3774,296,625,15305
421,3787,303,621,15289
422,3808,304,609,15279
423,3816,323,606,15255
424,3815,322,613,15250
425,3828,315,635,15222
426,3853,314,633,15200
427,3861,315,626,15198
428,3836,331,604,15229
429,3830,322,623,15225
430,3838,303,633,15226
431,3838,329,603,15230
432,3875,295,618,15212
433,3872,310,602,15216
434,3881,291,595,15233
435,3892,293,616,15199
436,3893,302,620,15185
437,3889,316,618,15177
438,3915,310,611,15164
439,3930,301,620,15149
440,3940,306,609,15145
441,3941,301,630,15128
442,3948,303,621,15128
443,3970,299,632,15099
444,3968,313,641,15078
445,3978,314,637,15071
446,3955,307,659,15079
447,3953,314,665,15068
448,3982,299,676,15043
449,3958,310,689,15043
450,3967,294,698,15041
451,3964,295,692,15049
452,3974,303,686,15037
453,3972,322,680,15026
454,3943,348,683,15026
455,3926,350,684,15040
456,3920,347,700,15033
457,3911,348,695,15046
458,3900,353,699,15048
459,3885,358,721,15036
460,3866,358,738,15038
461,3861,365,731,15043
462,3842,369,720,15069
463,3849,366,708,15077
464,3847,362,716,15075
465,3837,343,718,15102
466,3863,338,708,15091
467,3843,344,710,15103
468,3827,344,714,15115
469,3792,364,710,15134
470,3804,371,721,15104
471,3796,369,737,15098
472,3787,346,751,15116
473,3787,343,746,15124
474,3772,348,727,15153
475,3751,357,744,15148
476,3744,365,730,15161
477,3727,378,738,15157
478,3710,374,747,15169
479,3704,362,759,15175
480,3693,377,744,15186
481,3666,373,754,15207
482,3664,379,771,15186
483,3663,372,764,15201
484,3647,377,755,15221
485,3661,357,758,15224
486,3660,352,738,15250
487,3682,325,751,15242
488,3673,325,756,15246
489,3648,331,756,15265
490,3647,340,738,15275
491,3656,334,719,15291
492,3651,314,727,15308
493,3637,333,721,15309
494,3643,319,719,15319
495,3639,330,715,15316
496,3634,333,699,15334
497,3656,308,697,15339
498,3654,306,692,15348
499,3660,301,701,15338
500,3658,306,681,15355
501,3651,299,682,15368
502,3649,296,694,15361
503,3666,310,676,15348
504,3661,318,652,15369
505,3676,308,657,15359
506,3680,301,648,15371
507,3697,302,636,15365
508,3694,302,642,15362
509,3704,309,621,15366
510,3741,287,617,15355
511,3743,295,596,15366
512,3762,307,597,15334
513,3766,315,593,15326
514,3774,314,585,15327
515,3759,326,580,15335
516,3760,306,605,15329
517,3760,296,604,15340
518,3789,288,624,15299
519,3791,305,624,15280
520,3809,285,632,15274
521,3810,307,637,15246
522,3811,297,640,15252
523,3822,280,641,15257
524,3820,287,641,15252
525,3809,298,633,15260
526,3826,298,614,15262
527,3837,293,625,15245
528,3838,307,626,15229
529,3832,298,624,15246
530,3850,291,616,15243
531,3856,303,604,15237
532,3867,291,611,15231
533,3884,275,605,15236
534,3885,281,620,15214
535,3904,262,636,15198
536,3902,270,627,15201
537,3912,274,614,15200
538,3920,278,604,15198
539,3928,286,612,15174
540,3926,290,610,15174
541,3914,290,607,15189
542,3923,305,585,15187
543,3914,314,606,15166
544,3925,321,599,15155
545,3939,324,592,15145
546,3943,315,610,15132
547,3969,314,596,15121
548,3978,319,590,15113
549,3964,326,610,15100
550,3986,321,612,15081
551,3974,319,624,15083
552,3978,295,645,15082
553,3954,299,650,15097
554,3929,303,646,15122
555,3936,330,632,15102
556,3921,348,623,15108
557,3923,347,606,15124
558,3924,340,622,15114
559,3932,304,660,15104
560,3925,305,650,15120
561,3933,313,643,15111
562,3940,295,640,15125
563,3963,283,652,15102
564,3956,304,638,15102
565,3960,321,620,15099
566,3990,299,639,15072
567,3992,312,637,15059
568,3998,326,624,15052
569,4013,313,638,15036
570,4010,323,640,15027
571,4021,319,631,15029
572,4037,318,619,15026
573,4022,322,630,15026
574,4013,338,612,15037
575,4019,323,629,15029
576,4036,333,633,14998
577,4046,310,642,15002
578,4023,335,617,15025
579,4021,346,624,15009
580,4023,339,630,15008
581,4026,327,635,15012
582,4028,328,640,15004
583,4031,326,636,15007
584,4031,332,645,14992
585,4036,333,660,14971
586,4046,317,657,14980
587,4026,350,648,14976
588,4021,346,676,14957
589,4021,341,676,14962
590,4011,322,688,14979
591,4002,339,668,14991
592,3997,337,671,14995
593,4010,324,673,14993
594,4002,314,694,14990
595,3988,325,694,14993
596,4000,336,673,14991
597,3993,341,668,14998
598,3970,344,682,15004
599,3980,348,687,14985
600,3965,352,683,15000
601,3972,354,658,15016
602,3957,343,673,15027
603,3964,327,672,15037
604,3965,317,663,15055
605,3975,322,659,15044
606,3980,328,664,15028
607,3994,331,682,14993
608,3984,348,675,14993
609,3988,343,688,14981
610,3957,347,700,14996
611,3962,329,690,15019
612,3944,338,680,15038
613,3939,326,686,15049
614,3945,347,662,15046
615,3934,360,661,15045
616,3914,371,679,15036
617,3913,355,692,15040
618,3905,367,673,15055
619,3915,373,668,15044
620,3927,360,680,15033
621,3929,339,719,15013
622,3919,351,718,15012
623,3933,322,735,15010
624,3913,344,739,15004
625,3908,340,749,15003
626,3901,346,744,15009
627,3895,354,744,15007
628,3888,370,722,15020
629,3865,374,736,15025
630,3872,361,760,15007
631,3866,362,747,15025
632,3865,370,733,15032
633,3885,365,742,15008
634,3868,368,725,15039
635,3883,354,737,15026
636,3900,348,715,15037
637,3881,346,737,15036
638,3862,369,729,15040
639,3869,360,714,15057
640,3836,393,712,15059
641,3857,371,732,15040
642,3850,369,738,15043
643,3840,367,759,15034
644,3806,371,745,15078
645,3802,378,750,15070
646,3828,360,759,15053
647,3830,355,766,15049
648,3809,363,762,15066
649,3810,348,744,15098
650,3777,367,756,15100
651,3749,357,770,15124
652,3723,361,791,15125
