day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19966,14,20,0
1,19946,31,23,0
2,19922,46,30,2
3,19902,54,35,9
4,19862,81,40,17
5,19823,95,59,23
6,19777,116,73,34
7,19709,152,100,39
8,19630,177,138,55
9,19522,229,183,66
10,19370,320,224,86
11,19196,405,282,117
12,18952,528,364,156
13,18687,646,460,207
14,18333,808,590,269
15,17913,1014,721,352
16,17366,1249,932,453
17,16722,1553,1145,580
18,15916,1861,1497,726
19,14978,2276,1815,931
20,13943,2656,2203,1198
21,12783,3043,2692,1482
22,11416,3566,3151,1867
23,10055,3903,3742,2300
24,8622,4246,4315,2817
25,7228,4447,4957,3368
26,5956,4422,5636,3986
27,4788,4361,6160,4691
28,3862,4031,6612,5495
29,3059,3740,6807,6394
30,2400,3383,6915,7302
31,1873,2955,6945,8227
32,1475,2549,6852,9124
33,1169,2146,6665,10020
34,974,1741,6381,10904
35,811,1480,5971,11738
36,669,1191,5635,12505
37,588,963,5211,13238
38,530,767,4796,13907
39,513,602,4417,14468
40,489,514,4005,14992
41,477,425,3623,15475
42,465,363,3248,15924
43,473,313,2938,16276
44,499,272,2649,16580
45,526,240,2345,16889
46,547,214,2110,17129
47,568,195,1864,17373
48,596,159,1681,17564
49,631,151,1474,17744
50,667,140,1294,17899
51,722,120,1184,17974
52,763,109,1055,18073
53,800,106,925,18169
54,831,109,834,18226
55,871,98,741,18290
56,898,96,671,18335
57,925,90,609,18376
58,967,82,565,18386
59,1022,80,484,18414
60,1062,73,430,18435
61,1117,68,393,18422
62,1172,71,340,18417
63,1228,65,316,18391
64,1281,58,286,18375
65,1328,54,251,18367
66,1374,60,226,18340
67,1416,54,211,18319
68,1485,54,195,18266
69,1522,47,189,18242
70,1594,40,167,18199
71,1674,33,155,18138
72,1746,30,142,18082
73,1798,28,133,18041
74,1854,27,116,18003
75,1916,32,95,17957
76,1979,34,86,17901
77,2036,34,89,17841
78,2081,36,85,17798
79,2134,32,79,17755
80,2188,26,86,17700
81,2248,27,76,17649
82,2311,23,77,17589
83,2372,23,66,17539
84,2429,25,63,17483
85,2484,23,64,17429
86,2520,19,66,17395
87,2581,16,62,17341
88,2640,18,55,17287
89,2686,15,53,17246
90,2732,16,43,17209
91,2789,18,40,17153
92,2832,15,41,17112
93,2887,10,40,17063
94,2923,15,33,17029
95,2981,14,31,16974
96,3037,9,27,16927
97,3086,6,28,16880
98,3130,8,24,16838
99,3182,7,24,16787
100,3232,7,21,16740
101,3272,8,19,16701
102,3321,7,16,16656
103,3354,7,16,16623
104,3411,7,15,16567
105,3462,6,18,16514
106,3508,6,18,16468
107,3555,3,20,16422
108,3609,5,18,16368
109,3658,8,18,16316
110,3707,7,17,16269
111,3753,9,15,16223
112,3802,6,15,16177
113,3848,7,16,16129
114,3889,6,17,16088
115,3928,6,17,16049
116,4000,4,18,15978
117,4042,6,17,15935
118,4096,8,17,15879
119,4156,8,14,15822
120,4202,8,16,15774
121,4257,7,15,15721
122,4306,8,14,15672
123,4353,8,15,15624
124,4397,8,12,15583
125,4434,6,15,15545
126,4479,7,13,15501
127,4525,5,16,15454
128,4570,7,15,15408
129,4613,9,12,15366
130,4655,5,16,15324
131,4691,7,16,15286
132,4734,7,14,15245
133,4770,7,14,15209
134,4818,5,15,15162
135,4855,6,13,15126
136,4909,4,15,15072
137,4946,4,9,15041
138,4988,4,9,14999
139,5032,5,9,14954
140,5078,8,8,14906
141,5119,7,6,14868
142,5168,8,8,14816
143,5205,6,9,14780
144,5247,7,10,14736
145,5282,10,13,14695
146,5326,9,14,14651
147,5381,10,13,14596
148,5415,7,15,14563
149,5449,7,12,14532
150,5478,5,13,14504
151,5524,6,12,14458
152,5558,6,10,14426
153,5588,5,13,14394
154,5611,10,12,14367
155,5643,12,14,14331
156,5685,12,15,14288
157,5721,11,19,14249
158,5755,13,21,14211
159,5799,10,23,14168
160,5828,9,27,14136
161,5858,14,23,14105
162,5897,14,25,14064
163,5935,12,26,14027
164,5970,15,24,13991
165,6000,15,26,13959
166,6039,16,26,13919
167,6069,21,26,13884
168,6093,28,27,13852
169,6144,23,32,13801
170,6172,28,29,13771
171,6198,29,31,13742
172,6228,27,30,13715
173,6257,25,32,13686
174,6285,27,32,13656
175,6306,23,39,13632
176,6337,30,40,13593
177,6369,30,40,13561
178,6406,29,45,13520
179,6429,39,41,13491
180,6458,38,45,13459
181,6488,37,47,13428
182,6514,30,55,13401
183,6529,36,58,13377
184,6558,41,65,13336
185,6581,46,62,13311
186,6603,49,63,13285
187,6637,50,71,13242
188,6671,56,78,13195
189,6680,71,82,13167
190,6691,73,89,13147
191,6715,75,86,13124
192,6730,77,95,13098
193,6746,79,110,13065
194,6751,91,119,13039
195,6761,92,139,13008
196,6764,105,142,12989
197,6783,102,148,12967
198,6785,119,150,12946
199,6782,119,165,12934
200,6780,122,174,12924
201,6788,128,184,12900
202,6793,132,188,12887
203,6779,145,202,12874
204,6763,162,227,12848
205,6758,162,249,12831
206,6713,184,275,12828
207,6683,208,290,12819
208,6642,233,317,12808
209,6588,256,343,12813
210,6540,283,363,12814
211,6497,288,396,12819
212,6432,336,405,12827
213,6377,341,457,12825
214,6327,336,496,12841
215,6257,361,505,12877
216,6175,389,553,12883
217,6107,375,612,12906
218,6023,400,625,12952
219,5898,436,673,12993
220,5781,472,704,13043
221,5678,480,749,13093
222,5526,523,789,13162
223,5414,540,805,13241
224,5297,555,826,13322
225,5178,555,866,13401
226,5042,586,886,13486
227,4917,583,929,13571
228,4773,587,996,13644
229,4678,587,1004,13731
230,4551,608,1007,13834
231,4446,606,1037,13911
232,4343,603,1057,13997
233,4251,600,1070,14079
234,4153,566,1110,14171
235,4039,577,1132,14252
236,3914,597,1125,14364
237,3811,573,1142,14474
238,3691,584,1143,14582
239,3614,553,1138,14695
240,3507,549,1136,14808
241,3432,531,1114,14923
242,3336,543,1096,15025
243,3277,517,1118,15088
244,3193,507,1123,15177
245,3130,482,1133,15255
246,3063,477,1115,15345
247,2999,474,1071,15456
248,2929,440,1062,15569
249,2898,424,1053,15625
250,2871,403,1055,15671
251,2857,399,1017,15727
252,2823,402,983,15792
253,2810,388,947,15855
254,2779,388,915,15918
255,2761,337,934,15968
256,2732,337,892,16039
257,2722,319,866,16093
258,2705,317,835,16143
259,2717,303,792,16188
260,2705,289,783,16223
261,2713,303,720,16264
262,2710,277,723,16290
263,2746,253,715,16286
264,2753,255,677,16315
265,2781,247,646,16326
266,2798,235,623,16344
267,2806,242,584,16368
268,2840,219,587,16354
269,2894,214,562,16330
270,2924,208,563,16305
271,2974,200,544,16282
272,2988,198,527,16287
273,3027,202,525,16246
274,3062,193,510,16235
275,3092,194,513,16201
276,3133,193,488,16186
277,3160,194,483,16163
278,3208,176,461,16155
279,3227,164,474,16135
280,3245,162,462,16131
281,3269,171,438,16122
282,3291,174,432,16103
283,3328,177,432,16063
284,3365,193,421,16021
285,3396,205,414,15985
286,3459,185,394,15962
287,3498,168,400,15934
288,3540,167,387,15906
289,3569,172,385,15874
290,3591,177,385,15847
291,3630,176,385,15809
292,3661,175,383,15781
293,3701,169,382,15748
294,3756,164,373,15707
295,3796,176,351,15677
296,3836,171,355,15638
297,3846,171,359,15624
298,3879,171,370,15580
299,3930,165,366,15539
300,3957,165,376,15502
301,3984,166,368,15482
302,3998,175,365,15462
303,4028,180,361,15431
304,4048,181,369,15402
305,4070,176,377,15377
306,4106,167,382,15345
307,4114,189,393,15304
308,4136,207,378,15279
309,4178,198,386,15238
310,4182,204,406,15208
311,4232,201,402,15165
312,4239,214,410,15137
313,4261,204,418,15117
314,4259,239,407,15095
315,4271,243,415,15071
316,4288,245,407,15060
317,4317,257,411,15015
318,4330,254,440,14976
319,4335,271,442,14952
320,4356,251,462,14931
321,4378,251,457,14914
322,4406,243,458,14893
323,4425,244,459,14872
324,4441,247,455,14857
325,4449,261,443,14847
326,4458,263,472,14807
327,4465,266,487,14782
328,4487,256,507,14750
329,4490,253,526,14731
330,4489,279,529,14703
331,4483,298,534,14685
332,4488,292,559,14661
333,4488,281,571,14660
334,4486,295,571,14648
335,4474,309,583,14634
336,4450,313,579,14658
337,4435,301,598,14666
338,4432,299,612,14657
339,4445,296,609,14650
340,4417,329,596,14658
341,4422,309,604,14665
342,4406,337,587,14670
343,4412,316,597,14675
344,4399,321,612,14668
345,4378,332,623,14667
346,4373,312,647,14668
347,4334,343,655,14668
348,4320,352,670,14658
349,4293,383,672,14652
350,4268,383,673,14676
351,4229,396,683,14692
352,4223,391,713,14673
353,4196,397,717,14690
354,4177,391,744,14688
355,4170,390,746,14694
356,4137,421,743,14699
357,4135,408,771,14686
358,4113,413,783,14691
359,4074,418,803,14705
360,4038,426,817,14719
361,4025,435,812,14728
362,4004,438,801,14757
363,3981,443,806,14770
364,3950,441,814,14795
365,3935,435,828,14802
366,3931,422,841,14806
367,3898,431,825,14846
368,3835,464,828,14873
369,3833,428,841,14898
370,3812,401,854,14933
371,3812,392,857,14939
372,3796,387,857,14960
373,3774,402,844,14980
374,3741,404,864,14991
375,3715,417,861,15007
376,3678,427,856,15039
377,3641,435,850,15074
378,3604,435,870,15091
379,3592,427,867,15114
380,3574,425,860,15141
381,3561,415,865,15159
382,3530,432,839,15199
383,3515,419,840,15226
384,3529,402,850,15219
385,3515,381,832,15272
386,3514,374,823,15289
387,3516,351,843,15290
388,3490,375,818,15317
389,3500,370,805,15325
390,3504,368,802,15326
391,3516,353,810,15321
392,3486,380,778,15356
393,3471,346,796,15387
394,3472,365,770,15393
395,3490,346,764,15400
396,3474,353,745,15428
397,3473,360,740,15427
398,3462,369,739,15430
399,3443,357,727,15473
400,3461,338,732,15469
401,3462,338,737,15463
402,3477,315,738,15470
403,3490,328,709,15473
404,3523,307,696,15474
405,3544,303,677,15476
406,3558,302,670,15470
