day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19968,12,20,0
1,19943,34,22,1
2,19922,37,34,7
3,19893,55,40,12
4,19864,67,55,14
5,19813,105,60,22
6,19766,130,75,29
7,19690,162,101,47
8,19603,196,143,58
9,19480,266,178,76
10,19338,335,220,107
11,19161,416,284,139
12,18920,530,377,173
13,18609,676,494,221
14,18226,877,609,288
15,17765,1066,792,377
16,17237,1284,1003,476
17,16556,1585,1237,622
18,15679,2007,1548,766
19,14678,2437,1928,957
20,13556,2844,2353,1247
21,12284,3279,2889,1548
22,10964,3638,3466,1932
23,9566,4058,3991,2385
24,8136,4369,4609,2886
25,6745,4526,5250,3479
26,5562,4413,5855,4170
27,4509,4202,6369,4920
28,3544,4004,6724,5728
29,2739,3729,6957,6575
30,2126,3285,7125,7464
31,1612,2852,7181,8355
32,1237,2445,7033,9285
33,980,2040,6793,10187
34,805,1686,6422,11087
35,676,1313,6088,11923
36,592,1051,5688,12669
37,534,861,5152,13453
38,506,685,4737,14072
39,480,543,4300,14677
40,458,434,3908,15200
41,452,357,3491,15700
42,454,307,3104,16135
43,472,254,2771,16503
44,488,216,2488,16808
45,509,192,2199,17100
46,525,171,1953,17351
47,562,141,1735,17562
48,586,126,1531,17757
49,618,120,1365,17897
50,655,104,1222,18019
51,697,96,1077,18130
52,734,96,984,18186
53,768,95,892,18245
54,789,95,802,18314
55,842,87,712,18359
56,901,79,630,18390
57,961,81,556,18402
58,994,82,513,18411
59,1024,80,467,18429
60,1060,71,419,18450
61,1102,52,393,18453
62,1157,52,354,18437
63,1214,59,312,18415
64,1267,58,275,18400
65,1321,53,250,18376
66,1379,42,233,18346
67,1422,36,219,18323
68,1479,42,185,18294
69,1539,29,188,18244
70,1587,36,160,18217
71,1661,28,151,18160
72,1718,31,132,18119
73,1761,28,122,18089
74,1815,24,107,18054
75,1869,27,99,18005
76,1918,22,96,17964
77,1970,23,90,17917
78,2032,19,89,17860
79,2079,23,75,17823
80,2147,25,69,17759
81,2213,24,68,17695
82,2270,26,64,17640
83,2328,18,63,17591
84,2385,16,60,17539
85,2442,19,51,17488
86,2491,19,51,17439
87,2541,15,48,17396
88,2605,9,48,17338
89,2659,11,42,17288
90,2711,12,37,17240
91,2759,13,36,17192
92,2813,13,32,17142
93,2863,13,29,17095
94,2902,11,28,17059
95,2974,8,30,16988
96,3016,7,31,16946
97,3059,9,20,16912
98,3094,9,18,16879
99,3145,6,20,16829
100,3205,7,19,16769
101,3248,9,15,16728
102,3291,6,16,16687
103,3341,7,13,16639
104,3374,9,13,16604
105,3419,10,13,16558
106,3460,7,14,16519
107,3496,7,14,16483
108,3541,5,14,16440
109,3587,8,14,16391
110,3622,9,13,16356
111,3661,8,13,16318
112,3710,7,13,16270
113,3754,6,15,16225
114,3802,7,14,16177
115,3843,5,16,16136
116,3891,7,14,16088
117,3941,6,12,16041
118,3993,5,10,15992
119,4032,6,9,15953
120,4074,6,7,15913
121,4115,4,8,15873
122,4158,5,7,15830
123,4202,7,6,15785
124,4241,6,9,15744
125,4288,9,6,15697
126,4324,8,7,15661
127,4382,8,8,15602
128,4424,8,7,15561
129,4468,8,6,15518
130,4512,8,7,15473
131,4545,6,6,15443
132,4595,6,7,15392
133,4635,6,6,15353
134,4674,5,7,15314
135,4717,5,7,15271
136,4767,5,9,15219
137,4795,4,10,15191
138,4830,5,9,15156
139,4866,6,9,15119
140,4902,3,12,15083
141,4938,3,10,15049
142,4985,2,10,15003
143,5014,4,9,14973
144,5056,7,10,14927
145,5090,7,11,14892
146,5122,10,8,14860
147,5165,10,6,14819
148,5199,7,10,14784
149,5243,8,11,14738
150,5278,7,12,14703
151,5321,10,11,14658
152,5370,7,12,14611
153,5406,9,13,14572
154,5441,12,10,14537
155,5479,12,13,14496
156,5519,9,13,14459
157,5558,10,12,14420
158,5608,6,15,14371
159,5644,8,14,14334
160,5685,5,16,14294
161,5729,5,14,14252
