day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19963,17,20,0
1,19945,33,21,1
2,19932,40,26,2
3,19920,41,34,5
4,19891,58,39,12
5,19851,82,50,17
6,19815,95,67,23
7,19761,121,83,35
8,19702,148,99,51
9,19643,170,119,68
10,19569,191,151,89
11,19443,260,189,108
12,19322,287,264,127
13,19148,385,310,157
14,18930,497,381,192
15,18690,580,492,238
16,18336,773,584,307
17,17957,955,716,372
18,17462,1182,901,455
19,16869,1455,1092,584
20,16216,1680,1397,707
21,15387,2013,1703,897
22,14454,2376,2047,1123
23,13404,2706,2499,1391
24,12259,3074,2935,1732
25,11013,3454,3455,2078
26,9688,3802,3985,2525
27,8323,4069,4572,3036
28,7063,4249,5086,3602
29,5837,4214,5688,4261
30,4751,4060,6198,4991
31,3781,3889,6557,5773
32,3020,3608,6762,6610
33,2351,3301,6927,7421
34,1823,2928,6942,8307
35,1412,2562,6810,9216
36,1123,2142,6677,10058
37,921,1787,6404,10888
38,766,1446,6098,11690
39,661,1181,5718,12440
40,599,989,5242,13170
41,541,802,4878,13779
42,498,658,4461,14383
43,476,539,4062,14923
44,460,450,3673,15417
45,458,369,3292,15881
46,461,328,2958,16253
47,453,287,2635,16625
48,470,228,2398,16904
49,487,186,2156,17171
50,513,152,1941,17394
51,528,141,1745,17586
52,553,134,1541,17772
53,592,134,1388,17886
54,622,114,1241,18023
55,676,89,1110,18125
56,717,100,970,18213
57,761,97,862,18280
58,798,101,743,18358
59,844,101,671,18384
60,885,90,592,18433
61,939,80,543,18438
62,998,72,493,18437
63,1037,71,453,18439
64,1088,67,407,18438
65,1135,57,374,18434
66,1188,58,336,18418
67,1227,52,303,18418
68,1289,45,279,18387
69,1339,46,250,18365
70,1394,44,232,18330
71,1453,40,210,18297
72,1506,40,195,18259
73,1560,42,171,18227
74,1601,40,151,18208
75,1670,32,130,18168
76,1717,36,121,18126
77,1771,36,114,18079
78,1826,33,112,18029
79,1893,25,115,17967
80,1938,28,101,17933
81,2000,27,90,17883
82,2055,26,82,17837
83,2120,25,73,17782
84,2169,18,74,17739
85,2238,15,68,17679
86,2291,14,62,17633
87,2327,10,62,17601
88,2395,11,58,17536
89,2446,10,52,17492
90,2494,9,52,17445
91,2538,16,39,17407
92,2598,8,44,17350
93,2651,10,40,17299
94,2696,12,35,17257
95,2746,10,35,17209
96,2802,12,28,17158
97,2858,13,25,17104
98,2912,13,19,17056
99,2957,10,22,17011
100,3015,12,21,16952
101,3058,10,23,16909
102,3105,13,22,16860
103,3163,9,23,16805
104,3210,10,22,16758
105,3257,12,20,16711
106,3304,13,19,16664
107,3341,13,19,16627
108,3394,16,20,16570
109,3440,16,17,16527
110,3490,13,18,16479
111,3552,11,21,16416
112,3601,12,19,16368
113,3649,10,19,16322
114,3688,11,19,16282
115,3741,8,20,16231
116,3776,11,19,16194
117,3807,10,18,16165
118,3860,11,16,16113
119,3900,11,18,16071
120,3948,11,18,16023
121,4006,9,18,15967
122,4058,10,17,15915
123,4100,11,18,15871
124,4149,7,22,15822
125,4190,6,20,15784
126,4236,8,20,15736
127,4288,10,18,15684
128,4326,9,16,15649
129,4371,6,21,15602
130,4407,9,17,15567
131,4456,10,15,15519
132,4487,6,20,15487
133,4525,5,21,15449
134,4565,6,21,15408
135,4603,9,19,15369
136,4647,11,17,15325
137,4681,9,19,15291
138,4726,8,19,15247
139,4778,6,20,15196
140,4825,9,15,15151
141,4868,5,14,15113
142,4916,5,15,15064
143,4947,6,12,15035
144,4990,5,13,14992
145,5032,7,14,14947
146,5080,9,14,14897
147,5121,10,13,14856
148,5169,8,14,14809
149,5200,10,15,14775
150,5249,7,16,14728
151,5292,8,13,14687
152,5335,9,16,14640
153,5363,12,17,14608
154,5400,16,14,14570
155,5429,11,19,14541
156,5464,18,21,14497
157,5493,16,21,14470
158,5518,12,25,14445
159,5565,11,29,14395
160,5581,18,27,14374
161,5607,18,34,14341
162,5645,14,40,14301
163,5674,15,41,14270
164,5696,21,42,14241
165,5731,24,39,14206
166,5763,29,35,14173
167,5788,33,36,14143
168,5818,32,44,14106
169,5846,33,47,14074
170,5871,35,53,14041
171,5892,40,54,14014
172,5922,43,56,13979
173,5951,43,60,13946
174,5974,45,60,13921
175,6009,46,60,13885
176,6031,46,62,13861
177,6065,44,70,13821
178,6088,50,61,13801
179,6114,48,61,13777
180,6139,42,68,13751
181,6164,45,70,13721
182,6181,49,69,13701
183,6215,55,67,13663
184,6232,53,73,13642
185,6256,53,80,13611
186,6276,51,91,13582
187,6307,49,92,13552
188,6311,61,95,13533
189,6333,62,97,13508
190,6347,72,101,13480
191,6373,71,118,13438
192,6387,78,122,13413
193,6409,90,122,13379
194,6412,86,138,13364
195,6426,86,140,13348
196,6428,99,150,13323
197,6449,107,159,13285
198,6462,106,169,13263
199,6477,98,189,13236
200,6466,130,183,13221
201,6476,134,192,13198
202,6450,168,207,13175
203,6448,174,236,13142
204,6442,185,255,13118
205,6404,202,273,13121
206,6381,207,296,13116
207,6373,203,315,13109
208,6332,228,333,13107
209,6304,239,355,13102
210,6254,268,369,13109
211,6212,276,392,13120
212,6174,274,426,13126
213,6126,280,442,13152
214,6083,305,458,13154
215,6047,306,482,13165
216,5973,330,506,13191
217,5898,352,524,13226
218,5839,350,559,13252
219,5761,367,568,13304
220,5691,372,603,13334
221,5597,400,628,13375
222,5528,413,654,13405
223,5417,436,677,13470
224,5324,450,697,13529
225,5233,465,707,13595
226,5159,462,727,13652
227,5076,456,757,13711
228,4975,468,780,13777
229,4896,460,802,13842
230,4798,465,853,13884
231,4709,472,866,13953
232,4604,472,916,14008
233,4527,493,914,14066
234,4436,486,972,14106
235,4320,528,950,14202
236,4242,504,983,14271
237,4113,550,982,14355
238,4028,540,1023,14409
239,3945,523,1033,14499
240,3850,537,1053,14560
241,3766,536,1061,14637
242,3691,526,1063,14720
243,3617,508,1072,14803
244,3513,512,1071,14904
245,3432,524,1056,14988
246,3365,508,1089,15038
247,3284,527,1047,15142
248,3225,479,1084,15212
249,3170,445,1096,15289
250,3118,434,1051,15397
251,3062,442,1027,15469
252,3024,431,1023,15522
253,2963,425,1020,15592
254,2936,411,1010,15643
255,2908,388,1006,15698
256,2872,365,978,15785
257,2855,338,956,15851
