day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19962,18,20,0
1,19943,34,22,1
2,19922,45,28,5
3,19899,59,32,10
4,19869,71,46,14
5,19841,71,69,19
6,19785,110,77,28
7,19730,134,93,43
8,19655,169,121,55
9,19583,193,155,69
10,19454,269,187,90
11,19319,314,249,118
12,19135,406,306,153
13,18887,542,382,189
14,18607,671,493,229
15,18280,841,586,293
16,17887,996,742,375
17,17418,1170,935,477
18,16838,1417,1148,597
19,16155,1735,1355,755
20,15389,1987,1695,929
21,14468,2356,2013,1163
22,13434,2706,2466,1394
23,12243,3121,2909,1727
24,10961,3536,3396,2107
25,9635,3856,4001,2508
26,8333,4042,4619,3006
27,7005,4216,5207,3572
28,5804,4228,5732,4236
29,4703,4120,6208,4969
30,3721,3972,6537,5770
31,2906,3692,6750,6652
32,2313,3222,6936,7529
33,1796,2883,6927,8394
34,1417,2499,6815,9269
35,1103,2110,6596,10191
36,867,1771,6322,11040
37,710,1419,6068,11803
38,622,1146,5682,12550
39,525,920,5307,13248
40,465,766,4846,13923
41,435,616,4371,14578
42,417,484,4046,15053
43,418,399,3647,15536
44,428,320,3297,15955
45,439,269,2945,16347
46,435,244,2615,16706
47,453,214,2323,17010
48,472,185,2065,17278
49,492,168,1833,17507
50,521,148,1642,17689
51,554,136,1480,17830
52,611,119,1330,17940
53,661,108,1173,18058
54,718,101,1037,18144
55,765,92,930,18213
56,806,90,824,18280
57,857,79,734,18330
58,899,73,668,18360
59,926,75,602,18397
60,979,70,539,18412
61,1023,69,498,18410
62,1061,81,445,18413
63,1118,67,401,18414
64,1163,69,356,18412
65,1219,58,328,18395
66,1288,49,300,18363
67,1333,52,268,18347
68,1387,50,249,18314
69,1447,45,229,18279
70,1504,44,203,18249
71,1562,42,191,18205
72,1621,36,183,18160
73,1673,38,170,18119
74,1732,32,158,18078
75,1795,29,144,18032
76,1837,33,124,18006
77,1889,32,113,17966
78,1951,31,102,17916
79,2014,30,91,17865
80,2071,29,81,17819
81,2112,29,79,17780
82,2171,20,80,17729
83,2245,23,66,17666
84,2293,19,68,17620
85,2359,19,61,17561
86,2409,19,55,17517
87,2469,15,55,17461
88,2515,18,52,17415
89,2562,14,49,17375
90,2641,11,44,17304
91,2698,8,39,17255
92,2743,10,39,17208
93,2800,11,37,17152
94,2845,15,32,17108
95,2906,17,28,17049
96,2956,14,31,16999
97,3001,15,26,16958
98,3067,14,25,16894
99,3116,14,22,16848
100,3165,14,20,16801
101,3227,12,25,16736
102,3282,13,26,16679
103,3336,11,26,16627
104,3382,13,25,16580
105,3427,12,24,16537
106,3477,8,27,16488
107,3520,11,27,16442
108,3565,11,26,16398
109,3607,14,25,16354
110,3651,15,29,16305
111,3702,16,24,16258
112,3753,12,24,16211
113,3802,13,24,16161
114,3861,12,22,16105
115,3903,14,23,16060
116,3962,11,25,16002
117,4001,15,23,15961
118,4042,16,26,15916
119,4074,20,30,15876
120,4113,20,29,15838
121,4160,20,30,15790
122,4198,20,32,15750
123,4239,18,32,15711
124,4285,18,37,15660
125,4328,20,30,15622
126,4370,17,35,15578
127,4404,16,36,15544
128,4433,22,35,15510
129,4476,25,33,15466
130,4516,22,37,15425
131,4560,17,43,15380
132,4599,22,41,15338
133,4633,25,43,15299
134,4675,28,45,15252
135,4708,31,44,15217
136,4748,29,49,15174
137,4790,30,54,15126
138,4813,37,56,15094
139,4845,39,56,15060
140,4883,38,65,15014
141,4904,32,72,14992
142,4944,36,73,14947
143,4971,40,74,14915
144,4993,38,73,14896
145,5020,36,76,14868
146,5055,37,78,14830
147,5073,45,70,14812
148,5114,41,73,14772
149,5148,46,73,14733
150,5182,51,69,14698
151,5219,49,72,14660
152,5239,49,79,14633
153,5270,53,76,14601
154,5303,50,79,14568
155,5337,42,88,14533
156,5372,47,86,14495
157,5392,60,88,14460
158,5423,63,89,14425
159,5438,68,89,14405
160,5460,73,97,14370
161,5485,64,112,14339
162,5493,67,118,14322
163,5504,78,114,14304
164,5521,81,125,14273
165,5544,83,130,14243
166,5551,94,130,14225
167,5559,109,137,14195
168,5566,106,160,14168
169,5583,105,178,14134
170,5590,108,186,14116
171,5578,130,191,14101
172,5569,146,199,14086
173,5589,140,215,14056
174,5593,150,215,14042
175,5583,163,229,14025
176,5588,158,235,14019
177,5573,163,245,14019
178,5577,154,259,14010
179,5570,152,286,13992
180,5571,170,280,13979
181,5542,182,301,13975
182,5523,191,317,13969
183,5494,215,331,13960
184,5466,229,346,13959
185,5434,236,360,13970
186,5393,238,392,13977
187,5379,244,401,13976
188,5359,232,426,13983
189,5323,265,412,14000
190,5296,276,431,13997
191,5269,289,458,13984
192,5237,285,506,13972
193,5181,291,531,13997
194,5126,308,541,14025
195,5081,329,546,14044
196,5018,331,566,14085
197,4963,345,576,14116
198,4900,354,592,14154
199,4856,354,610,14180
200,4816,349,640,14195
201,4766,343,656,14235
202,4710,364,662,14264
203,4642,376,688,14294
204,4561,409,684,14346
205,4512,388,704,14396
206,4440,395,720,14445
207,4392,381,735,14492
208,4318,385,757,14540
209,4237,399,779,14585
210,4177,389,794,14640
211,4116,413,788,14683
212,4060,399,787,14754
213,4017,391,796,14796
214,3960,408,803,14829
215,3888,414,822,14876
216,3820,425,829,14926
217,3782,432,831,14955
218,3731,429,829,15011
219,3689,407,861,15043
220,3636,397,857,15110
221,3588,396,858,15158
222,3545,397,828,15230
223,3490,402,823,15285
224,3452,409,822,15317
225,3408,407,845,15340
226,3356,399,860,15385
227,3345,372,861,15422
228,3318,370,857,15455
229,3304,343,850,15503
230,3269,345,836,15550
231,3223,341,827,15609
232,3231,322,811,15636
233,3181,326,798,15695
234,3147,329,776,15748
235,3118,336,764,15782
236,3110,328,726,15836
237,3089,335,709,15867
238,3089,312,700,15899
239,3068,306,701,15925
240,3060,295,691,15954
241,3077,295,686,15942
242,3076,281,700,15943
243,3064,306,679,15951
244,3090,287,663,15960
245,3088,279,646,15987
246,3089,291,625,15995
247,3115,278,624,15983
248,3114,267,634,15985
249,3128,252,624,15996
250,3141,246,613,16000
251,3147,241,603,16009
252,3166,235,602,15997
253,3191,233,589,15987
254,3226,222,573,15979
255,3227,222,567,15984
256,3232,223,561,15984
257,3271,217,552,15960
258,3291,217,546,15946
259,3306,216,540,15938
260,3312,225,527,15936
261,3292,263,504,15941
262,3332,257,503,15908
263,3360,239,515,15886
264,3394,235,496,15875
265,3419,234,486,15861
266,3448,235,480,15837
267,3479,231,498,15792
268,3521,228,490,15761
269,3557,224,495,15724
270,3578,239,480,15703
271,3602,233,478,15687
272,3628,236,464,15672
273,3654,231,455,15660
274,3663,236,467,15634
275,3685,223,467,15625
276,3708,213,479,15600
277,3744,214,466,15576
278,3753,227,463,15557
279,3781,224,474,15521
280,3815,211,488,15486
281,3835,228,484,15453
282,3851,234,470,15445
283,3860,240,471,15429
284,3895,234,464,15407
285,3911,234,469,15386
286,3929,233,461,15377
287,3930,241,477,15352
288,3939,247,482,15332
289,3961,253,477,15309
290,3974,259,489,15278
291,4018,252,500,15230
292,4026,248,494,15232
293,4013,253,503,15231
294,4006,265,491,15238
295,4026,262,494,15218
296,4041,271,501,15187
297,4049,277,508,15166
298,4061,278,522,15139
299,4052,278,537,15133
300,4051,270,544,15135
301,4033,299,529,15139
302,4037,275,549,15139
303,4049,265,585,15101
304,4048,273,580,15099
305,4064,267,583,15086
306,4077,264,601,15058
307,4088,252,619,15041
308,4094,272,602,15032
309,4064,295,595,15046
310,4057,295,606,15042
311,4046,299,606,15049
312,4061,299,614,15026
313,4074,321,606,14999
314,4074,319,622,14985
