day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19959,21,20,0
1,19943,32,24,1
2,19928,38,29,5
3,19903,50,36,11
4,19873,65,48,14
5,19832,86,59,23
6,19795,100,79,26
7,19747,130,83,40
8,19679,161,113,47
9,19599,207,131,63
10,19482,267,171,80
11,19353,323,211,113
12,19215,362,278,145
13,19017,464,332,187
14,18768,591,413,228
15,18478,714,527,281
16,18124,864,666,346
17,17670,1056,841,433
18,17078,1351,1020,551
19,16465,1576,1268,691
20,15679,1911,1555,855
21,14787,2293,1832,1088
22,13783,2674,2203,1340
23,12669,3006,2670,1655
24,11467,3341,3181,2011
25,10195,3639,3747,2419
26,8849,3937,4300,2914
27,7583,4127,4837,3453
28,6328,4175,5378,4119
29,5182,4143,5831,4844
30,4183,4006,6181,5630
31,3376,3681,6513,6430
32,2697,3286,6783,7234
33,2076,2989,6819,8116
34,1637,2602,6820,8941
35,1287,2256,6668,9789
36,1021,1925,6436,10618
37,869,1579,6108,11444
38,719,1303,5751,12227
39,600,1067,5424,12909
40,532,866,5031,13571
41,486,669,4634,14211
42,446,531,4206,14817
43,435,442,3806,15317
44,437,372,3435,15756
45,439,294,3126,16141
46,450,253,2817,16480
47,482,211,2539,16768
48,506,195,2254,17045
49,545,161,2028,17266
50,575,149,1810,17466
51,599,136,1595,17670
52,632,140,1407,17821
53,667,115,1293,17925
54,703,111,1157,18029
55,738,105,1018,18139
56,765,102,893,18240
57,803,93,782,18322
58,852,77,699,18372
59,888,82,611,18419
60,943,82,542,18433
61,999,86,481,18434
62,1046,83,435,18436
63,1121,76,398,18405
64,1168,76,346,18410
65,1230,71,316,18383
66,1288,55,289,18368
67,1338,47,261,18354
68,1390,51,244,18315
69,1436,54,224,18286
70,1480,60,203,18257
71,1534,53,190,18223
72,1598,44,177,18181
73,1663,36,168,18133
74,1715,33,157,18095
75,1768,34,144,18054
76,1821,30,132,18017
77,1879,25,140,17956
78,1937,25,125,17913
79,1987,32,114,17867
80,2049,32,101,17818
81,2114,31,90,17765
82,2155,29,92,17724
83,2204,29,87,17680
84,2240,33,76,17651
85,2297,24,74,17605
86,2342,21,75,17562
87,2399,25,65,17511
88,2457,27,57,17459
89,2506,25,52,17417
90,2561,24,49,17366
91,2629,17,50,17304
92,2675,20,40,17265
93,2730,19,41,17210
94,2783,21,43,17153
95,2830,17,44,17109
96,2861,19,42,17078
97,2913,24,40,17023
98,2968,21,39,16972
99,3019,18,41,16922
100,3064,14,47,16875
101,3107,13,50,16830
102,3160,10,50,16780
103,3211,11,49,16729
104,3260,10,41,16689
105,3300,17,36,16647
106,3358,17,37,16588
107,3415,13,37,16535
108,3455,12,36,16497
109,3513,12,31,16444
110,3555,13,29,16403
111,3598,13,28,16361
112,3645,14,23,16318
113,3694,14,24,16268
114,3735,16,24,16225
115,3769,19,25,16187
116,3812,19,23,16146
117,3863,17,21,16099
118,3910,12,21,16057
119,3963,13,23,16001
120,4001,8,27,15964
121,4042,8,26,15924
122,4089,5,28,15878
123,4123,7,27,15843
124,4179,11,27,15783
125,4222,15,22,15741
126,4273,13,25,15689
127,4312,9,28,15651
128,4359,10,31,15600
129,4401,15,29,15555
130,4433,14,30,15523
131,4478,14,28,15480
132,4513,15,32,15440
133,4553,14,32,15401
134,4596,12,35,15357
135,4628,21,35,15316
136,4659,16,43,15282
137,4684,21,42,15253
138,4723,26,41,15210
139,4767,22,42,15169
140,4797,26,42,15135
141,4846,24,42,15088
142,4885,26,43,15046
143,4922,29,45,15004
144,4953,26,47,14974
145,4985,26,52,14937
146,5031,24,51,14894
147,5070,24,50,14856
148,5099,29,48,14824
149,5130,29,52,14789
150,5170,26,53,14751
151,5203,21,55,14721
152,5229,24,52,14695
153,5253,30,52,14665
154,5281,28,54,14637
155,5315,42,46,14597
156,5356,39,52,14553
157,5389,40,52,14519
158,5427,36,55,14482
159,5447,38,60,14455
160,5480,41,57,14422
161,5505,36,62,14397
162,5537,34,63,14366
163,5573,35,65,14327
164,5618,40,65,14277
165,5646,48,68,14238
166,5664,47,81,14208
167,5693,50,82,14175
168,5706,61,98,14135
169,5736,66,99,14099
170,5766,68,98,14068
171,5781,81,91,14047
172,5798,77,105,14020
173,5817,73,115,13995
174,5850,73,115,13962
175,5863,73,119,13945
176,5866,89,112,13933
177,5880,76,127,13917
178,5908,74,136,13882
179,5908,90,133,13869
180,5920,93,142,13845
181,5928,97,149,13826
182,5940,94,157,13809
183,5936,103,153,13808
184,5930,110,165,13795
185,5944,114,171,13771
186,5955,120,177,13748
187,5968,115,195,13722
188,5963,115,197,13725
189,5961,129,203,13707
190,5958,135,218,13689
191,5948,166,206,13680
192,5959,169,219,13653
193,5942,185,242,13631
194,5924,174,274,13628
195,5881,201,281,13637
196,5853,206,299,13642
197,5826,211,318,13645
198,5790,224,333,13653
199,5745,232,361,13662
200,5721,226,387,13666
201,5675,255,402,13668
202,5647,255,424,13674
203,5606,273,433,13688
204,5560,269,463,13708
205,5504,299,500,13697
206,5448,321,515,13716
207,5374,333,551,13742
208,5306,335,573,13786
209,5256,347,594,13803
210,5189,372,605,13834
211,5128,376,639,13857
212,5054,393,653,13900
213,4957,425,663,13955
214,4905,415,689,13991
215,4846,416,710,14028
216,4757,428,721,14094
217,4693,423,761,14123
218,4638,436,760,14166
219,4567,435,805,14193
220,4489,442,808,14261
221,4424,452,834,14290
222,4324,486,847,14343
223,4267,452,884,14397
224,4185,475,883,14457
225,4129,442,904,14525
226,4037,427,910,14626
227,3974,450,890,14686
228,3891,461,898,14750
229,3820,438,916,14826
230,3780,415,927,14878
231,3717,431,887,14965
232,3651,427,898,15024
233,3583,438,875,15104
234,3512,450,874,15164
235,3458,436,902,15204
236,3419,409,899,15273
237,3369,388,900,15343
238,3319,404,904,15373
239,3294,383,904,15419
240,3249,386,901,15464
241,3245,362,887,15506
242,3221,345,870,15564
243,3208,358,842,15592
244,3163,355,836,15646
245,3127,368,810,15695
246,3122,341,822,15715
247,3109,325,823,15743
248,3094,319,814,15773
249,3105,307,784,15804
250,3079,328,752,15841
251,3074,329,736,15861
252,3082,313,732,15873
253,3084,283,723,15910
254,3101,293,705,15901
