day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19957,23,20,0
1,19936,34,28,2
2,19921,39,35,5
3,19898,49,41,12
4,19865,67,51,17
5,19834,80,61,25
6,19792,101,79,28
7,19731,133,93,43
8,19668,159,122,51
9,19579,202,149,70
10,19448,279,184,89
11,19313,344,230,113
12,19162,399,289,150
13,18938,516,353,193
14,18682,641,445,232
15,18385,762,562,291
16,18003,927,707,363
17,17538,1119,887,456
18,16947,1355,1122,576
19,16222,1705,1366,707
20,15435,1986,1708,871
21,14507,2359,2046,1088
22,13444,2753,2439,1364
23,12260,3178,2844,1718
24,11037,3538,3329,2096
25,9789,3779,3871,2561
26,8467,4018,4448,3067
27,7130,4197,5005,3668
28,5828,4296,5537,4339
29,4798,4111,6008,5083
30,3855,3876,6382,5887
31,3041,3620,6648,6691
32,2384,3273,6769,7574
33,1833,2940,6817,8410
34,1457,2508,6729,9306
35,1151,2108,6565,10176
36,940,1719,6281,11060
37,781,1403,5955,11861
38,655,1170,5569,12606
39,564,986,5114,13336
40,524,771,4723,13982
41,488,618,4349,14545
42,456,514,3977,15053
43,449,437,3548,15566
44,435,373,3207,15985
45,434,297,2879,16390
46,454,254,2542,16750
47,475,233,2260,17032
48,500,204,2001,17295
49,527,171,1813,17489
50,542,173,1596,17689
51,579,145,1447,17829
52,610,144,1304,17942
53,655,116,1186,18043
54,687,107,1046,18160
55,718,97,957,18228
56,759,94,842,18305
57,820,88,763,18329
58,867,87,672,18374
59,902,87,617,18394
60,955,76,547,18422
61,990,87,483,18440
62,1061,83,443,18413
63,1115,73,414,18398
64,1176,69,375,18380
65,1231,58,353,18358
66,1280,61,319,18340
67,1320,65,292,18323
68,1385,51,273,18291
69,1428,55,254,18263
70,1489,53,232,18226
71,1544,47,215,18194
72,1601,41,190,18168
73,1661,43,166,18130
74,1711,36,158,18095
75,1766,33,144,18057
76,1821,34,128,18017
77,1887,33,115,17965
78,1942,30,102,17926
79,2002,29,95,17874
80,2053,30,89,17828
81,2100,28,89,17783
82,2149,26,88,17737
83,2199,27,82,17692
84,2251,26,76,17647
85,2308,29,70,17593
86,2360,30,67,17543
87,2418,27,57,17498
88,2461,25,55,17459
89,2509,20,50,17421
90,2560,16,52,17372
91,2608,14,46,17332
92,2655,16,41,17288
93,2718,14,39,17229
94,2794,16,38,17152
95,2849,17,38,17096
96,2906,15,35,17044
97,2960,14,32,16994
98,3009,12,33,16946
99,3062,11,29,16898
100,3119,8,25,16848
101,3186,5,27,16782
102,3232,10,22,16736
103,3285,5,28,16682
104,3337,4,25,16634
105,3383,7,23,16587
106,3440,9,23,16528
107,3485,9,15,16491
108,3541,8,16,16435
109,3596,7,15,16382
110,3639,8,16,16337
111,3690,8,16,16286
112,3743,8,16,16233
113,3789,8,18,16185
114,3827,11,19,16143
115,3869,9,22,16100
116,3912,13,22,16053
117,3965,10,23,16002
118,4017,4,24,15955
119,4055,7,24,15914
120,4107,5,25,15863
121,4146,9,21,15824
122,4201,7,22,15770
123,4244,10,19,15727
124,4293,12,17,15678
125,4326,12,19,15643
126,4391,12,16,15581
127,4435,10,20,15535
128,4474,11,17,15498
129,4520,7,22,15451
130,4563,8,21,15408
131,4610,7,22,15361
132,4658,8,21,15313
133,4695,7,21,15277
134,4740,5,18,15237
135,4796,1,21,15182
136,4844,4,18,15134
137,4891,5,19,15085
138,4933,6,19,15042
139,4970,7,20,15003
140,5016,9,18,14957
141,5072,17,17,14894
142,5114,16,17,14853
143,5150,21,16,14813
144,5195,27,18,14760
145,5225,23,23,14729
146,5262,15,30,14693
147,5293,18,30,14659
148,5339,17,28,14616
149,5368,19,25,14588
150,5416,18,23,14543
151,5454,16,22,14508
152,5485,14,27,14474
153,5527,13,25,14435
154,5564,11,27,14398
155,5601,14,25,14360
156,5631,19,22,14328
157,5678,17,23,14282
158,5709,15,26,14250
159,5735,13,25,14227
160,5766,15,24,14195
161,5795,18,25,14162
162,5830,27,25,14118
163,5861,22,31,14086
164,5895,18,33,14054
165,5936,24,30,14010
166,5971,24,33,13972
167,6004,28,34,13934
168,6033,25,35,13907
169,6060,24,34,13882
170,6085,24,40,13851
171,6117,28,40,13815
172,6143,26,43,13788
173,6170,33,48,13749
174,6186,35,55,13724
175,6215,34,60,13691
