day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19963,17,20,0
1,19943,32,20,5
2,19920,45,28,7
3,19901,54,35,10
4,19873,69,43,15
5,19845,75,62,18
6,19796,103,78,23
7,19731,148,90,31
8,19666,163,124,47
9,19578,201,157,64
10,19468,251,196,85
11,19330,315,253,102
12,19155,403,310,132
13,18936,514,383,167
14,18669,650,462,219
15,18361,778,592,269
16,17983,937,723,357
17,17521,1126,888,465
18,16941,1380,1091,588
19,16299,1610,1351,740
20,15473,1977,1645,905
21,14521,2406,1964,1109
22,13500,2761,2382,1357
23,12293,3154,2881,1672
24,11084,3472,3384,2060
25,9785,3814,3908,2493
26,8508,3997,4488,3007
27,7181,4241,4986,3592
28,5974,4284,5501,4241
29,4908,4162,5992,4938
30,3955,3943,6371,5731
31,3135,3639,6627,6599
32,2483,3264,6774,7479
33,1943,2916,6753,8388
34,1523,2530,6697,9250
35,1213,2102,6561,10124
36,961,1786,6310,10943
37,786,1507,5992,11715
38,660,1254,5539,12547
39,568,998,5182,13252
40,518,820,4726,13936
41,478,660,4336,14526
42,478,495,3969,15058
43,455,417,3575,15553
44,459,349,3254,15938
45,456,296,2943,16305
46,468,258,2650,16624
47,509,224,2364,16903
48,529,193,2096,17182
49,542,179,1885,17394
50,565,157,1687,17591
51,587,149,1507,17757
52,616,125,1338,17921
53,650,121,1186,18043
54,681,114,1044,18161
55,727,101,936,18236
56,775,81,832,18312
57,808,85,745,18362
58,846,76,662,18416
59,886,89,592,18433
60,943,73,536,18448
61,1004,66,485,18445
62,1058,67,424,18451
63,1110,63,374,18453
64,1171,47,347,18435
65,1233,45,308,18414
66,1285,49,266,18400
67,1352,43,239,18366
68,1400,44,207,18349
69,1454,47,190,18309
70,1495,43,172,18290
71,1543,39,168,18250
72,1599,39,159,18203
73,1654,41,138,18167
74,1717,35,132,18116
75,1777,27,125,18071
76,1826,19,115,18040
77,1883,17,100,18000
78,1935,20,91,17954
79,1992,20,85,17903
80,2061,17,83,17839
81,2124,20,67,17789
82,2175,15,68,17742
83,2229,16,65,17690
84,2291,14,58,17637
85,2346,16,51,17587
86,2414,17,49,17520
87,2462,14,50,17474
88,2510,16,53,17421
89,2549,19,48,17384
90,2612,20,47,17321
91,2668,18,43,17271
92,2715,11,43,17231
93,2758,11,42,17189
94,2806,8,44,17142
95,2850,11,37,17102
96,2896,10,32,17062
97,2951,12,29,17008
98,3006,11,26,16957
99,3051,13,27,16909
100,3110,16,25,16849
101,3166,16,23,16795
102,3217,14,23,16746
103,3254,13,25,16708
104,3288,12,23,16677
105,3341,10,23,16626
106,3397,8,25,16570
107,3444,12,23,16521
108,3481,9,25,16485
109,3534,10,25,16431
110,3565,15,19,16401
111,3609,12,20,16359
112,3644,13,19,16324
113,3692,11,22,16275
114,3741,10,21,16228
115,3788,12,20,16180
116,3823,11,23,16143
117,3873,11,24,16092
118,3914,8,26,16052
119,3963,9,24,16004
120,4009,9,22,15960
121,4061,7,23,15909
122,4104,7,22,15867
123,4144,11,21,15824
124,4188,11,20,15781
125,4231,12,21,15736
126,4265,14,26,15695
127,4301,14,26,15659
128,4334,18,23,15625
129,4378,18,21,15583
130,4415,19,26,15540
131,4459,18,27,15496
132,4497,14,34,15455
133,4544,15,34,15407
134,4576,19,33,15372
135,4612,12,36,15340
136,4642,13,35,15310
137,4688,10,37,15265
138,4723,13,36,15228
139,4758,18,35,15189
140,4796,20,33,15151
141,4832,25,33,15110
142,4866,25,34,15075
143,4902,27,38,15033
144,4935,32,38,14995
145,4962,32,44,14962
146,5003,30,48,14919
147,5032,33,50,14885
148,5058,32,52,14858
149,5091,34,56,14819
150,5118,30,60,14792
151,5148,31,52,14769
152,5202,23,60,14715
153,5232,22,61,14685
154,5252,28,66,14654
155,5278,34,68,14620
156,5306,35,70,14589
157,5335,39,70,14556
158,5351,48,68,14533
159,5386,45,76,14493
160,5408,48,82,14462
161,5436,58,86,14420
162,5449,66,85,14400
163,5485,64,95,14356
164,5500,78,91,14331
165,5529,80,96,14295
166,5553,79,111,14257
167,5559,77,121,14243
168,5574,84,128,14214
169,5598,76,145,14181
170,5596,80,155,14169
171,5613,96,149,14142
172,5642,89,159,14110
173,5649,96,158,14097
174,5667,88,176,14069
175,5657,114,177,14052
176,5656,114,192,14038
177,5668,109,196,14027
178,5663,117,200,14020
179,5645,134,212,14009
180,5624,141,222,14013
181,5630,138,227,14005
182,5636,134,239,13991
183,5644,137,245,13974
184,5620,170,245,13965
185,5599,189,255,13957
186,5583,181,275,13961
187,5570,171,296,13963
188,5532,199,306,13963
189,5517,199,324,13960
190,5479,227,345,13949
191,5456,245,348,13951
192,5432,256,362,13950
193,5413,239,385,13963
194,5369,246,414,13971
195,5320,253,437,13990
196,5302,237,451,14010
197,5259,251,465,14025
198,5211,249,479,14061
199,5159,287,490,14064
200,5112,311,484,14093
201,5053,331,501,14115
202,5004,338,539,14119
203,4950,343,565,14142
204,4889,363,591,14157
205,4846,350,611,14193
206,4780,377,641,14202
207,4730,378,665,14227
208,4683,366,688,14263
209,4633,357,727,14283
210,4565,385,722,14328
211,4492,417,731,14360
212,4416,428,739,14417
213,4353,431,760,14456
214,4281,432,760,14527
215,4220,420,797,14563
216,4164,438,790,14608
217,4084,451,781,14684
218,4011,439,783,14767
219,3955,428,794,14823
220,3930,392,800,14878
221,3855,397,820,14928
222,3798,392,830,14980
223,3743,398,828,15031
224,3705,386,820,15089
225,3676,355,825,15144
226,3629,377,803,15191
227,3585,388,779,15248
228,3562,356,789,15293
229,3512,353,783,15352
230,3480,366,771,15383
231,3444,370,755,15431
232,3411,359,766,15464
233,3387,331,767,15515
234,3358,352,728,15562
235,3351,313,753,15583
236,3313,325,720,15642
237,3305,303,709,15683
238,3299,312,692,15697
239,3268,324,680,15728
240,3265,300,689,15746
241,3273,284,677,15766
242,3242,290,667,15801
243,3253,267,661,15819
244,3262,262,643,15833
245,3253,256,629,15862
246,3252,248,617,15883
247,3257,238,609,15896
248,3250,239,593,15918
249,3254,241,593,15912
250,3280,233,579,15908
251,3292,223,582,15903
252,3272,239,559,15930
253,3296,228,559,15917
254,3294,245,538,15923
255,3298,253,531,15918
256,3312,234,537,15917
257,3326,216,542,15916
258,3347,210,529,15914
259,3373,216,512,15899
260,3407,191,513,15889
261,3409,203,509,15879
262,3438,209,491,15862
263,3469,222,491,15818
264,3493,220,492,15795
265,3499,223,479,15799
266,3527,216,466,15791
267,3534,234,449,15783
268,3567,221,446,15766
269,3606,204,457,15733
270,3632,213,449,15706
271,3651,206,455,15688
272,3676,195,454,15675
273,3696,188,439,15677
274,3725,180,440,15655
275,3755,181,423,15641
276,3775,178,418,15629
277,3822,180,412,15586
278,3853,193,395,15559
279,3868,195,377,15560
280,3887,194,386,15533
281,3930,200,379,15491
282,3974,196,366,15464
283,4030,182,370,15418
284,4057,187,382,15374
285,4070,189,393,15348
286,4099,187,409,15305
287,4138,175,427,15260
288,4158,182,440,15220
289,4168,191,431,15210
290,4179,199,426,15196
291,4197,202,429,15172
292,4201,214,428,15157
293,4219,209,432,15140
294,4231,228,437,15104
295,4234,247,433,15086
296,4250,255,444,15051
297,4244,259,450,15047
298,4257,256,453,15034
299,4257,270,451,15022
300,4275,268,452,15005
301,4285,254,461,15000
302,4313,249,469,14969
303,4312,269,474,14945
304,4319,270,480,14931
305,4309,265,502,14924
306,4280,293,513,14914
307,4268,297,540,14895
308,4256,302,549,14893
309,4237,292,580,14891
310,4232,295,599,14874
311,4213,289,601,14897
312,4201,287,612,14900
313,4207,283,609,14901
314,4205,288,612,14895
315,4222,282,606,14890
316,4209,287,612,14892
317,4213,314,608,14865
318,4217,319,607,14857
319,4227,296,619,14858
320,4217,316,616,14851
321,4196,337,627,14840
322,4219,322,637,14822
323,4188,337,653,14822
324,4180,316,665,14839
325,4193,325,658,14824
326,4163,336,666,14835
327,4158,343,670,14829
328,4139,367,667,14827
329,4136,340,669,14855
330,4113,343,677,14867
331,4096,338,676,14890
332,4070,353,678,14899
333,4067,326,705,14902
334,4049,318,718,14915
335,4028,341,724,14907
336,4005,361,728,14906
337,3983,380,703,14934
338,4003,339,744,14914
339,4004,328,743,14925
340,3985,349,714,14952
341,3977,366,701,14956
342,3928,376,709,14987
343,3905,380,719,14996
344,3905,376,725,14994
345,3883,384,743,14990
346,3880,379,752,14989
347,3854,391,735,15020
348,3830,403,747,15020
349,3818,404,758,15020
350,3813,401,761,15025
351,3777,402,763,15058
352,3789,365,788,15058
353,3752,383,762,15103
354,3723,399,764,15114
355,3702,378,764,15156
356,3706,357,775,15162
357,3678,381,771,15170
358,3649,382,774,15195
359,3636,379,775,15210
360,3618,378,796,15208
361,3615,343,824,15218
362,3594,366,794,15246
363,3584,373,791,15252
364,3575,366,793,15266
365,3568,348,798,15286
366,3554,370,773,15303
367,3525,369,784,15322
368,3541,357,780,15322
369,3568,340,748,15344
370,3582,334,744,15340
371,3580,348,719,15353
372,3600,329,730,15341
373,3577,332,730,15361
374,3562,347,725,15366
375,3569,353,717,15361
376,3542,331,728,15399
377,3523,332,711,15434
378,3521,346,705,15428
379,3514,348,712,15426
380,3504,368,713,15415
381,3508,363,696,15433
382,3542,329,695,15434
383,3562,313,678,15447
384,3579,317,665,15439
385,3594,291,668,15447
386,3600,310,662,15428
