day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19966,14,20,0
1,19945,30,22,3
2,19928,35,30,7
3,19899,53,36,12
4,19871,67,46,16
5,19826,96,61,17
6,19786,106,77,31
7,19722,142,97,39
8,19656,163,129,52
9,19588,188,152,72
10,19473,247,179,101
11,19347,300,221,132
12,19187,373,278,162
13,18989,459,349,203
14,18768,553,429,250
15,18492,667,522,319
16,18103,880,614,403
17,17687,1048,796,469
18,17182,1271,984,563
19,16552,1521,1229,698
20,15779,1868,1502,851
21,14913,2216,1816,1055
22,13968,2525,2202,1305
23,12886,2917,2584,1613
24,11710,3281,3044,1965
25,10482,3601,3563,2354
26,9169,3962,4033,2836
27,7841,4148,4682,3329
28,6615,4210,5228,3947
29,5481,4191,5697,4631
30,4416,4012,6166,5406
31,3531,3745,6482,6242
32,2804,3431,6645,7120
33,2200,3063,6748,7989
34,1748,2667,6709,8876
35,1408,2296,6560,9736
36,1160,1892,6363,10585
37,954,1604,6108,11334
38,793,1326,5731,12150
39,696,1084,5366,12854
40,610,898,4958,13534
41,544,775,4547,14134
42,513,605,4215,14667
43,494,508,3804,15194
44,501,395,3480,15624
45,508,330,3141,16021
46,515,308,2790,16387
47,531,268,2523,16678
48,526,242,2278,16954
49,541,205,2036,17218
50,550,192,1814,17444
51,571,166,1632,17631
52,611,147,1456,17786
53,650,126,1286,17938
54,683,126,1152,18039
55,722,122,1040,18116
56,763,99,939,18199
57,808,107,830,18255
58,855,84,762,18299
59,889,92,694,18325
60,921,90,629,18360
61,980,83,567,18370
62,1031,69,515,18385
63,1065,70,466,18399
64,1115,58,431,18396
65,1166,58,382,18394
66,1211,51,339,18399
67,1282,46,303,18369
68,1343,48,269,18340
69,1395,43,250,18312
70,1452,34,225,18289
71,1494,39,205,18262
72,1549,36,188,18227
73,1603,44,162,18191
74,1652,37,139,18172
75,1724,33,128,18115
76,1785,30,114,18071
77,1837,36,103,18024
78,1882,35,100,17983
79,1948,37,85,17930
80,1999,31,79,17891
81,2052,23,81,17844
82,2104,18,80,17798
83,2170,19,79,17732
84,2233,16,79,17672
85,2282,15,75,17628
86,2335,18,68,17579
87,2401,18,65,17516
88,2456,17,63,17464
89,2510,20,59,17411
90,2560,18,51,17371
91,2618,16,43,17323
92,2669,18,40,17273
93,2727,18,39,17216
94,2772,18,34,17176
95,2823,19,33,17125
96,2872,15,35,17078
97,2916,15,38,17031
98,2975,11,39,16975
99,3023,11,34,16932
100,3074,10,27,16889
101,3130,8,25,16837
102,3185,7,22,16786
103,3234,7,20,16739
104,3279,7,17,16697
105,3326,7,15,16652
106,3385,3,18,16594
107,3435,4,16,16545
108,3486,3,16,16495
109,3537,3,15,16445
110,3599,0,12,16389
111,3649,1,10,16340
112,3687,3,7,16303
113,3736,4,7,16253
114,3773,5,8,16214
115,3835,3,9,16153
116,3879,4,6,16111
117,3929,5,6,16060
118,3970,7,6,16017
119,4020,5,9,15966
120,4076,4,10,15910
121,4122,3,13,15862
122,4169,2,12,15817
123,4218,1,11,15770
124,4261,0,11,15728
125,4317,2,9,15672
126,4366,1,9,15624
127,4408,2,8,15582
128,4454,2,9,15535
129,4495,2,10,15493
130,4543,3,11,15443
131,4592,3,10,15395
132,4647,5,9,15339
133,4693,7,8,15292
134,4727,6,9,15258
135,4769,6,10,15215
136,4812,4,10,15174
137,4846,3,10,15141
138,4887,5,10,15098
139,4919,4,12,15065
140,4959,6,11,15024
141,5008,5,13,14974
142,5053,5,13,14929
143,5091,4,14,14891
144,5129,4,12,14855
145,5171,4,11,14814
146,5219,5,12,14764
147,5251,4,14,14731
148,5285,8,12,14695
149,5311,6,16,14667
150,5361,5,16,14618
151,5410,8,18,14564
152,5449,8,16,14527
153,5485,12,15,14488
154,5508,13,16,14463
155,5557,15,15,14413
156,5590,17,17,14376
157,5622,15,21,14342
158,5655,16,24,14305
159,5672,17,27,14284
160,5700,20,24,14256
161,5738,18,25,14219
162,5763,22,23,14192
163,5798,21,25,14156
164,5835,19,31,14115
165,5874,21,26,14079
166,5914,18,31,14037
167,5937,13,35,14015
168,5972,19,31,13978
169,5997,15,36,13952
170,6025,16,41,13918
171,6050,20,40,13890
172,6091,24,35,13850
173,6120,26,35,13819
174,6155,26,38,13781
175,6181,28,38,13753
176,6227,27,46,13700
177,6255,25,49,13671
178,6285,34,50,13631
179,6312,29,56,13603
180,6335,34,63,13568
181,6358,34,61,13547
182,6379,37,65,13519
183,6403,32,67,13498
184,6432,29,69,13470
185,6450,35,73,13442
186,6473,49,74,13404
187,6496,47,85,13372
188,6523,57,83,13337
189,6532,62,95,13311
190,6554,63,95,13288
191,6575,66,103,13256
192,6602,67,107,13224
193,6617,67,108,13208
194,6631,68,113,13188
195,6637,83,109,13171
196,6649,94,112,13145
197,6664,92,124,13120
198,6669,112,130,13089
199,6678,121,139,13062
200,6687,122,149,13042
201,6701,120,162,13017
202,6683,136,167,13014
203,6663,155,175,13007
204,6668,144,204,12984
205,6656,155,228,12961
206,6651,155,244,12950
207,6625,186,255,12934
208,6604,200,284,12912
209,6576,206,296,12922
210,6529,233,323,12915
211,6496,226,359,12919
212,6429,259,358,12954
213,6373,290,386,12951
214,6310,302,426,12962
215,6245,330,451,12974
216,6148,373,486,12993
217,6090,362,539,13009
218,6015,370,577,13038
219,5939,371,613,13077
220,5833,387,645,13135
221,5723,433,683,13161
222,5640,437,702,13221
223,5549,458,719,13274
224,5449,468,759,13324
225,5335,475,798,13392
226,5203,515,812,13470
227,5088,528,856,13528
228,4958,533,922,13587
229,4833,554,936,13677
230,4701,584,973,13742
231,4600,567,1008,13825
232,4450,601,1023,13926
233,4345,580,1065,14010
234,4226,608,1089,14077
235,4124,597,1095,14184
236,4035,569,1121,14275
237,3928,577,1133,14362
238,3827,602,1097,14474
239,3737,570,1138,14555
240,3626,567,1160,14647
241,3529,549,1186,14736
242,3439,537,1183,14841
243,3382,519,1169,14930
244,3314,465,1192,15029
245,3238,487,1156,15119
246,3185,464,1152,15199
247,3100,474,1131,15295
248,3045,455,1098,15402
249,2988,457,1073,15482
250,2944,441,1058,15557
251,2909,441,1041,15609
252,2863,425,1016,15696
253,2834,388,1003,15775
254,2823,372,987,15818
255,2800,358,955,15887
256,2783,354,939,15924
257,2741,361,913,15985
258,2734,349,900,16017
259,2713,338,871,16078
260,2700,338,853,16109
261,2696,329,815,16160
262,2692,299,807,16202
263,2693,298,790,16219
264,2697,304,770,16229
265,2719,285,751,16245
266,2714,287,727,16272
267,2717,290,707,16286
268,2726,274,690,16310
269,2722,252,681,16345
270,2723,258,655,16364
271,2766,243,625,16366
272,2774,236,613,16377
273,2784,241,574,16401
274,2809,215,575,16401
275,2857,192,563,16388
276,2860,195,538,16407
277,2891,171,531,16407
278,2945,163,508,16384
279,2975,178,489,16358
280,2984,195,478,16343
281,3034,175,478,16313
282,3077,176,448,16299
283,3126,165,442,16267
284,3156,170,435,16239
285,3192,171,426,16211
286,3210,187,404,16199
287,3264,171,407,16158
288,3303,158,407,16132
289,3341,173,386,16100
290,3382,176,384,16058
291,3437,167,375,16021
292,3496,152,366,15986
293,3526,160,362,15952
294,3573,172,353,15902
295,3631,160,349,15860
296,3654,161,350,15835
297,3687,168,333,15812
298,3731,163,337,15769
299,3768,167,332,15733
300,3811,155,343,15691
301,3847,158,342,15653
302,3882,169,345,15604
303,3921,180,347,15552
304,3958,193,332,15517
305,3991,204,335,15470
306,4031,189,344,15436
307,4072,186,350,15392
308,4087,194,338,15381
309,4119,198,347,15336
310,4138,194,360,15308
311,4174,183,370,15273
312,4218,194,354,15234
313,4255,184,370,15191
314,4288,188,384,15140
315,4321,190,378,15111
316,4342,187,388,15083
317,4346,212,387,15055
318,4366,218,393,15023
319,4376,244,396,14984
320,4398,212,443,14947
321,4415,216,437,14932
322,4418,233,432,14917
323,4421,260,428,14891
324,4408,271,435,14886
325,4412,258,473,14857
326,4440,243,502,14815
327,4451,244,496,14809
328,4464,244,504,14788
329,4453,260,512,14775
330,4476,269,507,14748
331,4479,306,493,14722
332,4493,302,486,14719
333,4497,285,512,14706
334,4498,297,537,14668
335,4492,313,542,14653
336,4467,319,558,14656
337,4459,322,576,14643
338,4468,316,566,14650
339,4468,309,566,14657
340,4437,346,558,14659
341,4445,312,599,14644
342,4406,337,597,14660
343,4392,350,604,14654
344,4404,344,626,14626
345,4389,360,645,14606
346,4387,337,665,14611
347,4369,363,657,14611
348,4361,345,688,14606
349,4331,337,706,14626
350,4300,354,706,14640
351,4263,349,729,14659
352,4250,360,722,14668
353,4215,369,733,14683
354,4176,413,729,14682
355,4155,409,721,14715
356,4128,390,740,14742
357,4113,399,755,14733
358,4062,411,752,14775
359,4042,401,777,14780
360,4050,379,777,14794
361,4013,407,765,14815
362,3996,386,781,14837
363,3934,420,769,14877
364,3916,417,767,14900
365,3879,414,754,14953
366,3852,402,764,14982
367,3849,396,786,14969
368,3817,389,814,14980
369,3781,397,807,15015
370,3756,400,811,15033
371,3727,418,809,15046
372,3712,390,833,15065
373,3729,368,839,15064
374,3716,379,809,15096
375,3691,394,806,15109
