day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19976,4,20,0
1,19962,15,20,3
2,19950,23,22,5
3,19934,31,29,6
4,19909,46,33,12
5,19885,55,43,17
6,19856,68,56,20
7,19820,86,68,26
8,19777,101,88,34
9,19729,118,110,43
10,19654,159,131,56
11,19568,202,162,68
12,19448,267,192,93
13,19322,314,254,110
14,19123,427,301,149
15,18923,495,404,178
16,18648,632,488,232
17,18317,775,614,294
18,17911,959,747,383
19,17407,1184,913,496
20,16808,1433,1138,621
21,16035,1789,1422,754
22,15222,2080,1765,933
23,14283,2454,2098,1165
24,13167,2880,2514,1439
25,11975,3258,3008,1759
26,10701,3576,3593,2130
27,9376,3905,4118,2601
28,8049,4176,4614,3161
29,6753,4277,5219,3751
30,5545,4262,5770,4423
31,4485,4106,6193,5216
32,3549,3891,6520,6040
33,2837,3527,6799,6837
34,2199,3216,6912,7673
35,1749,2819,6843,8589
36,1372,2405,6741,9482
37,1095,2045,6517,10343
38,884,1716,6276,11124
39,751,1342,5998,11909
40,646,1107,5559,12688
41,573,858,5163,13406
42,526,698,4724,14052
43,502,558,4332,14608
44,477,473,3896,15154
45,467,405,3522,15606
46,474,335,3187,16004
47,460,304,2846,16390
48,470,246,2549,16735
49,486,217,2260,17037
50,522,180,2015,17283
51,543,159,1800,17498
52,576,145,1612,17667
53,619,115,1435,17831
54,654,102,1279,17965
55,672,114,1138,18076
56,729,106,1004,18161
57,777,94,914,18215
58,815,91,832,18262
59,837,93,743,18327
60,889,77,667,18367
61,953,71,599,18377
62,1001,75,527,18397
63,1049,70,471,18410
64,1098,65,437,18400
65,1137,55,403,18405
66,1181,60,366,18393
67,1231,55,337,18377
68,1272,52,316,18360
69,1307,57,283,18353
70,1359,59,272,18310
71,1424,48,240,18288
72,1496,34,233,18237
73,1561,34,204,18201
74,1622,29,185,18164
75,1662,32,158,18148
76,1705,43,136,18116
77,1749,45,128,18078
78,1828,37,116,18019
79,1892,35,105,17968
80,1947,37,99,17917
81,1988,30,107,17875
82,2042,20,110,17828
83,2103,21,102,17774
84,2155,18,98,17729
85,2198,21,76,17705
86,2265,20,73,17642
87,2332,18,71,17579
88,2387,14,66,17533
89,2423,22,58,17497
90,2481,20,60,17439
91,2524,21,58,17397
92,2583,19,60,17338
93,2633,17,58,17292
94,2670,14,54,17262
95,2732,14,48,17206
96,2786,10,49,17155
97,2828,11,45,17116
98,2885,11,41,17063
99,2950,11,37,17002
100,3000,14,31,16955
101,3049,9,35,16907
102,3113,5,34,16848
103,3163,9,30,16798
104,3201,11,23,16765
105,3245,12,24,16719
106,3286,13,26,16675
107,3326,10,31,16633
108,3378,10,33,16579
109,3425,10,33,16532
110,3468,12,27,16493
111,3514,10,27,16449
112,3562,10,23,16405
113,3607,8,26,16359
114,3658,7,24,16311
115,3701,7,20,16272
116,3740,10,19,16231
117,3778,11,16,16195
118,3828,10,16,16146
119,3882,10,15,16093
120,3932,7,17,16044
121,3976,8,15,16001
122,4026,6,19,15949
123,4070,6,16,15908
124,4122,5,17,15856
125,4175,5,13,15807
126,4211,6,13,15770
127,4262,4,13,15721
128,4313,8,12,15667
129,4345,6,12,15637
130,4387,7,7,15599
131,4439,6,8,15547
132,4477,6,10,15507
133,4510,7,11,15472
134,4548,3,14,15435
135,4601,3,13,15383
136,4644,4,12,15340
137,4696,1,15,15288
138,4742,5,13,15240
139,4776,5,13,15206
140,4819,5,15,15161
141,4864,2,18,15116
142,4907,7,16,15070
143,4947,10,13,15030
144,4981,7,15,14997
145,5034,4,19,14943
146,5067,4,20,14909
147,5097,9,19,14875
