day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19962,18,20,0
1,19947,27,21,5
2,19929,40,22,9
3,19915,45,27,13
4,19896,50,40,14
5,19866,66,50,18
6,19825,95,59,21
7,19778,119,72,31
8,19729,129,98,44
9,19659,167,115,59
10,19574,211,140,75
11,19489,230,189,92
12,19361,292,225,122
13,19204,368,276,152
14,19009,455,343,193
15,18769,570,427,234
16,18471,717,521,291
17,18125,877,633,365
18,17727,1047,775,451
19,17236,1272,931,561
20,16665,1485,1160,690
21,15934,1781,1439,846
22,15091,2131,1767,1011
23,14097,2487,2179,1237
24,13038,2840,2575,1547
25,11866,3243,3026,1865
26,10586,3630,3510,2274
27,9322,3922,4029,2727
28,8010,4109,4603,3278
29,6759,4235,5103,3903
30,5613,4169,5635,4583
31,4541,4066,6058,5335
32,3627,3807,6426,6140
33,2872,3551,6583,6994
34,2241,3151,6740,7868
35,1765,2766,6710,8759
36,1407,2371,6617,9605
37,1106,2024,6361,10509
38,922,1678,6059,11341
39,775,1388,5734,12103
40,686,1134,5336,12844
41,616,926,4958,13500
42,561,777,4523,14139
43,519,639,4122,14720
44,489,521,3721,15269
45,481,432,3369,15718
46,478,381,2983,16158
47,465,325,2694,16516
48,485,269,2424,16822
49,525,220,2181,17074
50,540,193,1934,17333
51,576,168,1738,17518
52,618,153,1556,17673
53,648,150,1368,17834
54,697,132,1216,17955
55,742,111,1095,18052
56,782,110,949,18159
57,831,104,839,18226
58,881,93,758,18268
59,924,84,680,18312
60,989,81,595,18335
61,1024,78,515,18383
62,1063,80,447,18410
63,1119,77,401,18403
64,1175,68,364,18393
65,1215,67,339,18379
66,1269,57,321,18353
67,1329,49,285,18337
68,1388,42,274,18296
69,1447,42,255,18256
70,1509,45,229,18217
71,1567,45,213,18175
72,1620,42,187,18151
73,1678,40,175,18107
74,1737,41,148,18074
75,1796,35,129,18040
76,1853,38,122,17987
77,1905,35,113,17947
78,1964,25,111,17900
79,2013,25,102,17860
80,2062,29,92,17817
81,2134,27,88,17751
82,2208,27,74,17691
83,2264,24,68,17644
84,2321,20,60,17599
85,2373,23,57,17547
86,2430,21,62,17487
87,2482,20,51,17447
88,2530,18,50,17402
89,2593,18,50,17339
90,2655,15,50,17280
91,2717,18,48,17217
92,2768,23,41,17168
93,2824,18,46,17112
94,2869,16,43,17072
95,2914,17,35,17034
96,2957,17,35,16991
97,3009,17,36,16938
98,3049,21,29,16901
99,3109,17,33,16841
100,3151,17,34,16798
101,3178,19,36,16767
102,3226,17,38,16719
103,3270,18,37,16675
104,3310,15,36,16639
105,3351,19,29,16601
106,3408,19,32,16541
107,3448,17,33,16502
108,3491,18,35,16456
109,3537,19,36,16408
110,3567,21,34,16378
111,3604,21,32,16343
112,3654,17,36,16293
113,3690,15,39,16256
114,3739,12,38,16211
115,3792,13,34,16161
116,3841,15,35,16109
117,3871,14,35,16080
118,3931,13,32,16024
119,3972,15,30,15983
120,4013,19,29,15939
121,4050,19,29,15902
122,4089,25,28,15858
123,4143,20,33,15804
124,4181,19,34,15766
125,4221,16,35,15728
126,4273,16,32,15679
127,4319,15,35,15631
128,4352,17,37,15594
129,4398,19,38,15545
130,4438,20,36,15506
131,4470,21,34,15475
132,4508,18,38,15436
133,4553,24,40,15383
134,4593,29,39,15339
135,4623,26,41,15310
136,4664,28,40,15268
137,4696,27,46,15231
138,4734,30,45,15191
139,4771,32,45,15152
140,4814,37,47,15102
141,4852,38,50,15060
142,4880,40,47,15033
143,4906,32,53,15009
144,4939,32,55,14974
145,4968,35,52,14945
146,5000,39,50,14911
147,5027,36,50,14887
148,5073,32,57,14838
149,5108,37,58,14797
150,5148,27,56,14769
151,5175,36,54,14735
152,5209,33,56,14702
153,5234,35,60,14671
154,5256,37,66,14641
155,5282,41,70,14607
156,5304,44,70,14582
157,5330,43,75,14552
158,5345,51,74,14530
159,5373,51,82,14494
160,5398,49,88,14465
161,5413,62,85,14440
162,5436,64,81,14419
163,5469,54,87,14390
164,5488,62,86,14364
165,5513,62,89,14336
166,5532,67,84,14317
167,5557,74,87,14282
168,5566,80,90,14264
169,5590,72,109,14229
170,5607,78,120,14195
171,5627,85,124,14164
172,5643,87,131,14139
173,5663,88,133,14116
174,5671,100,152,14077
175,5694,99,160,14047
176,5713,98,158,14031
177,5716,101,164,14019
178,5714,118,160,14008
179,5729,109,180,13982
180,5739,115,175,13971
181,5752,121,185,13942
182,5752,127,199,13922
183,5742,145,213,13900
184,5747,133,225,13895
185,5759,143,210,13888
186,5750,133,222,13895
187,5747,145,226,13882
188,5724,159,231,13886
189,5720,169,246,13865
190,5713,167,249,13871
191,5688,182,259,13871
192,5688,177,270,13865
193,5663,213,270,13854
194,5642,214,288,13856
195,5642,217,303,13838
196,5624,225,305,13846
197,5609,215,342,13834
198,5593,212,366,13829
199,5573,236,377,13814
200,5528,251,391,13830
201,5500,252,401,13847
202,5483,262,402,13853
203,5460,270,420,13850
204,5433,248,459,13860
205,5390,266,481,13863
206,5326,285,478,13911
207,5276,300,491,13933
208,5207,321,503,13969
209,5179,301,522,13998
210,5099,332,542,14027
211,5057,324,561,14058
212,5002,356,565,14077
213,4954,365,596,14085
214,4892,374,609,14125
215,4833,365,638,14164
216,4760,376,656,14208
217,4684,391,662,14263
218,4595,411,673,14321
219,4528,425,688,14359
220,4450,443,702,14405
221,4369,433,723,14475
222,4340,406,757,14497
223,4270,428,770,14532
224,4224,395,804,14577
225,4179,360,836,14625
226,4103,389,804,14704
227,4052,388,798,14762
228,3987,397,823,14793
229,3946,388,826,14840
230,3882,395,850,14873
231,3833,394,839,14934
232,3759,429,810,15002
233,3691,428,828,15053
234,3646,422,824,15108
235,3572,422,839,15167
236,3526,395,846,15233
237,3488,399,821,15292
238,3454,398,822,15326
239,3432,369,809,15390
240,3418,346,814,15422
241,3386,355,774,15485
242,3349,354,777,15520
243,3340,356,763,15541
244,3312,359,753,15576
245,3295,361,731,15613
246,3290,342,712,15656
247,3264,341,711,15684
248,3235,336,697,15732
249,3228,330,705,15737
250,3205,339,694,15762
251,3209,334,675,15782
252,3210,319,683,15788
253,3195,329,655,15821
254,3206,300,652,15842
255,3189,283,659,15869
256,3200,260,652,15888
257,3190,273,628,15909
258,3217,275,577,15931
259,3252,264,578,15906
260,3253,276,573,15898
261,3267,261,590,15882
262,3297,255,576,15872
263,3313,258,553,15876
264,3320,255,552,15873
265,3332,255,564,15849
266,3357,270,549,15824
267,3364,266,525,15845
268,3371,266,526,15837
269,3373,263,525,15839
270,3397,251,539,15813
271,3417,238,532,15813
272,3413,245,498,15844
273,3466,236,502,15796
274,3489,234,500,15777
275,3507,222,502,15769
276,3515,221,504,15760
277,3528,211,500,15761
278,3574,222,488,15716
279,3592,232,477,15699
280,3616,232,472,15680
281,3656,209,485,15650
282,3684,222,459,15635
283,3697,221,467,15615
284,3709,222,460,15609
285,3730,225,439,15606
286,3764,226,423,15587
287,3774,229,424,15573
288,3811,223,444,15522
289,3857,227,434,15482
290,3906,218,425,15451
291,3928,205,437,15430
292,3931,219,411,15439
293,3975,204,421,15400
294,4008,208,421,15363
295,4004,228,418,15350
296,4026,228,414,15332
297,4055,213,429,15303
298,4058,225,425,15292
299,4078,222,429,15271
300,4103,210,440,15247
301,4112,223,445,15220
302,4126,224,468,15182
303,4136,237,457,15170
304,4155,240,466,15139
305,4165,221,478,15136
306,4175,242,470,15113
307,4191,263,472,15074
308,4216,257,489,15038
309,4227,266,487,15020
310,4236,255,505,15004
311,4243,272,496,14989
312,4252,276,494,14978
