day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19959,21,20,0
1,19940,35,24,1
2,19923,45,27,5
3,19905,47,41,7
4,19870,71,46,13
5,19833,84,66,17
6,19782,114,76,28
7,19736,122,103,39
8,19664,151,132,53
9,19570,199,160,71
10,19458,253,198,91
11,19297,343,242,118
12,19112,432,312,144
13,18868,547,398,187
14,18614,658,490,238
15,18295,771,631,303
16,17847,1022,744,387
17,17384,1190,939,487
18,16722,1505,1149,624
19,16012,1777,1438,773
20,15185,2118,1745,952
21,14203,2503,2129,1165
22,13121,2914,2504,1461
23,11978,3283,2962,1777
24,10718,3667,3437,2178
25,9484,3875,4020,2621
26,8133,4086,4629,3152
27,6834,4205,5207,3754
28,5616,4206,5700,4478
29,4571,4028,6172,5229
30,3656,3815,6488,6041
31,2882,3508,6717,6893
32,2252,3180,6755,7813
33,1815,2745,6759,8681
34,1430,2366,6632,9572
35,1145,1974,6454,10427
36,922,1674,6176,11228
37,752,1403,5856,11989
38,663,1107,5553,12677
39,582,897,5107,13414
40,520,769,4632,14079
41,491,614,4245,14650
42,467,517,3857,15159
43,454,433,3461,15652
44,464,366,3123,16047
45,476,309,2775,16440
46,483,254,2517,16746
47,506,214,2231,17049
48,525,190,1949,17336
49,547,181,1724,17548
50,574,159,1548,17719
51,606,138,1400,17856
52,637,118,1232,18013
53,679,119,1094,18108
54,716,111,962,18211
55,750,102,855,18293
56,794,105,769,18332
57,839,83,707,18371
58,892,71,627,18410
59,944,59,561,18436
60,989,53,521,18437
61,1051,52,475,18422
62,1106,57,426,18411
63,1160,46,372,18422
64,1221,49,333,18397
65,1264,50,298,18388
66,1302,50,279,18369
67,1365,46,263,18326
68,1421,47,238,18294
69,1463,43,211,18283
70,1514,43,193,18250
71,1562,45,171,18222
72,1615,33,159,18193
73,1663,33,137,18167
74,1713,40,113,18134
75,1782,26,113,18079
76,1837,26,103,18034
77,1892,27,95,17986
78,1946,30,91,17933
79,1998,22,78,17902
80,2052,21,76,17851
81,2108,17,70,17805
82,2161,16,61,17762
83,2230,16,55,17699
84,2287,20,49,17644
85,2346,15,51,17588
86,2397,16,50,17537
87,2455,18,47,17480
88,2510,18,45,17427
89,2573,12,46,17369
90,2624,11,40,17325
91,2681,10,34,17275
92,2734,7,35,17224
93,2793,10,35,17162
94,2847,9,36,17108
95,2900,7,33,17060
96,2952,8,29,17011
97,3001,8,31,16960
98,3051,10,26,16913
99,3102,8,23,16867
100,3153,8,24,16815
101,3204,6,21,16769
102,3259,10,18,16713
103,3301,9,16,16674
104,3353,9,16,16622
105,3396,11,17,16576
106,3448,9,17,16526
107,3493,11,17,16479
108,3532,12,18,16438
109,3575,15,14,16396
110,3642,10,17,16331
111,3698,6,20,16276
112,3743,5,22,16230
113,3800,6,18,16176
114,3855,6,18,16121
115,3907,7,15,16071
116,3946,8,12,16034
117,3994,6,14,15986
118,4029,7,14,15950
119,4075,7,13,15905
120,4121,5,15,15859
121,4160,4,15,15821
122,4220,3,13,15764
123,4262,5,10,15723
124,4309,4,11,15676
125,4377,5,10,15608
126,4415,3,12,15570
127,4458,3,13,15526
128,4499,4,11,15486
129,4536,8,10,15446
130,4583,8,10,15399
131,4639,5,12,15344
132,4680,7,11,15302
133,4722,6,12,15260
134,4770,9,10,15211
135,4821,7,12,15160
136,4863,7,12,15118
137,4906,6,11,15077
138,4950,5,12,15033
139,4991,7,13,14989
140,5025,11,10,14954
141,5068,11,11,14910
142,5103,7,15,14875
143,5142,7,16,14835
144,5177,7,18,14798
145,5214,14,18,14754
146,5254,16,16,14714
147,5292,14,17,14677
148,5341,13,21,14625
149,5373,15,20,14592
150,5405,15,23,14557
151,5445,20,22,14513
152,5496,17,26,14461
153,5522,20,25,14433
154,5555,26,25,14394
155,5580,23,27,14370
156,5609,27,22,14342
