day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19960,20,20,0
1,19951,26,20,3
2,19939,31,19,11
3,19925,37,22,16
4,19908,41,33,18
5,19885,55,39,21
6,19851,78,45,26
7,19815,95,58,32
8,19773,112,79,36
9,19698,147,117,38
10,19605,198,140,57
11,19482,260,181,77
12,19346,327,225,102
13,19178,408,278,136
14,18971,493,358,178
15,18725,597,455,223
16,18400,766,545,289
17,18007,960,673,360
18,17550,1138,868,444
19,17018,1343,1081,558
20,16362,1621,1309,708
21,15583,1935,1618,864
22,14727,2230,1953,1090
23,13668,2652,2323,1357
24,12565,2997,2781,1657
25,11291,3387,3291,2031
26,9974,3767,3851,2408
27,8615,4092,4380,2913
28,7278,4260,4969,3493
29,6040,4352,5412,4196
30,5003,4189,5914,4894
31,4060,3975,6289,5676
32,3249,3687,6584,6480
33,2537,3360,6728,7375
34,1972,2968,6790,8270
35,1533,2613,6683,9171
36,1225,2210,6522,10043
37,1003,1822,6294,10881
38,827,1528,5968,11677
39,706,1236,5612,12446
40,601,1031,5236,13132
41,542,852,4866,13740
42,516,702,4460,14322
43,514,568,4061,14857
44,463,494,3689,15354
45,464,419,3346,15771
46,469,337,2992,16202
47,470,287,2691,16552
48,478,241,2403,16878
49,476,227,2108,17189
50,500,190,1889,17421
51,523,168,1694,17615
52,546,148,1489,17817
53,579,139,1317,17965
54,630,111,1178,18081
55,677,100,1049,18174
56,712,102,930,18256
57,752,92,837,18319
58,787,102,752,18359
59,830,91,692,18387
60,891,79,626,18404
61,953,73,558,18416
62,985,69,509,18437
63,1029,67,441,18463
64,1080,65,392,18463
65,1123,61,347,18469
66,1185,55,322,18438
67,1243,45,285,18427
68,1293,48,249,18410
69,1338,50,228,18384
70,1391,52,203,18354
71,1449,38,206,18307
72,1510,32,196,18262
73,1552,33,170,18245
74,1601,28,160,18211
75,1656,29,139,18176
76,1702,34,127,18137
77,1750,33,115,18102
78,1797,34,107,18062
79,1844,29,101,18026
80,1904,22,96,17978
81,1959,17,89,17935
82,2018,17,81,17884
83,2062,21,74,17843
84,2123,20,67,17790
85,2175,17,69,17739
86,2232,14,65,17689
87,2285,10,62,17643
88,2331,13,58,17598
89,2395,14,56,17535
90,2456,20,49,17475
91,2506,24,42,17428
92,2568,18,43,17371
93,2621,14,44,17321
94,2675,17,42,17266
95,2737,15,39,17209
96,2772,15,31,17182
97,2819,15,30,17136
98,2873,11,26,17090
99,2905,10,26,17059
100,2958,9,22,17011
101,3021,10,22,16947
102,3067,12,24,16897
103,3119,11,25,16845
104,3167,13,23,16797
105,3226,13,25,16736
106,3266,13,27,16694
107,3310,14,25,16651
108,3352,13,24,16611
109,3393,14,26,16567
110,3449,14,26,16511
111,3497,14,26,16463
112,3545,13,23,16419
113,3601,10,24,16365
114,3649,7,25,16319
115,3700,10,23,16267
116,3748,12,20,16220
117,3785,12,18,16185
118,3837,14,18,16131
119,3890,14,21,16075
120,3941,14,20,16025
121,3984,10,23,15983
122,4030,13,19,15938
123,4065,8,24,15903
124,4104,9,24,15863
125,4149,11,21,15819
126,4192,14,20,15774
127,4236,9,22,15733
128,4268,10,22,15700
129,4310,12,19,15659
130,4348,12,18,15622
131,4408,10,20,15562
132,4448,11,21,15520
133,4488,11,22,15479
134,4536,9,25,15430
135,4575,14,23,15388
136,4623,12,23,15342
137,4670,13,21,15296
138,4710,11,25,15254
139,4741,15,28,15216
140,4774,16,28,15182
141,4823,14,24,15139
142,4862,12,28,15098
143,4904,15,30,15051
144,4939,18,31,15012
145,4986,16,34,14964
146,5024,14,32,14930
147,5070,21,31,14878
148,5102,14,37,14847
149,5137,17,39,14807
150,5160,18,42,14780
151,5204,21,39,14736
152,5254,20,33,14693
153,5293,20,33,14654
154,5325,19,39,14617
155,5363,28,39,14570
156,5383,31,38,14548
157,5420,28,42,14510
158,5458,24,52,14466
159,5500,21,55,14424
160,5528,30,50,14392
161,5566,34,52,14348
162,5603,28,57,14312
163,5632,36,56,14276
164,5667,38,58,14237
165,5691,38,67,14204
166,5719,43,72,14166
167,5749,43,78,14130
168,5767,46,79,14108
169,5799,37,83,14081
170,5831,41,79,14049
171,5855,40,90,14015
172,5881,44,93,13982
173,5901,54,98,13947
174,5916,55,104,13925
175,5918,75,101,13906
176,5927,83,110,13880
177,5949,75,122,13854
178,5953,78,127,13842
179,5966,86,126,13822
180,5987,87,127,13799
181,5991,97,132,13780
182,6017,97,137,13749
183,6029,90,148,13733
184,6033,92,153,13722
185,6034,102,161,13703
186,6031,125,164,13680
187,6019,128,181,13672
188,6013,142,189,13656
189,6018,150,198,13634
190,6021,130,226,13623
191,6018,157,219,13606
192,6017,162,247,13574
193,5997,176,264,13563
194,5986,183,263,13568
195,5966,203,266,13565
196,5954,205,285,13556
197,5930,214,290,13566
198,5905,221,320,13554
199,5879,226,338,13557
200,5831,239,363,13567
201,5795,256,369,13580
202,5749,283,376,13592
203,5713,273,406,13608
204,5666,283,444,13607
205,5630,297,462,13611
206,5584,304,477,13635
207,5528,323,501,13648
208,5459,338,529,13674
209,5386,343,570,13701
210,5328,361,594,13717
211,5254,366,620,13760
212,5190,362,655,13793
213,5102,379,681,13838
214,5023,398,690,13889
215,4942,400,713,13945
216,4852,443,726,13979
217,4769,430,756,14045
218,4677,455,776,14092
219,4594,462,805,14139
220,4509,477,812,14202
221,4444,451,854,14251
222,4365,464,866,14305
223,4281,456,899,14364
224,4184,483,892,14441
225,4118,462,922,14498
226,4034,468,944,14554
227,3958,462,946,14634
228,3876,470,957,14697
229,3790,500,940,14770
230,3707,490,952,14851
231,3628,482,959,14931
232,3567,474,958,15001
233,3493,474,938,15095
234,3413,475,937,15175
235,3338,461,952,15249
236,3296,450,950,15304
237,3241,436,936,15387
238,3203,422,950,15425
239,3170,402,944,15484
240,3123,364,945,15568
241,3116,366,920,15598
242,3081,369,868,15682
243,3063,339,864,15734
244,3046,322,874,15758
245,3043,315,875,15767
246,3026,325,838,15811
247,3038,321,816,15825
248,3011,327,802,15860
249,2980,327,786,15907
250,2998,310,763,15929
251,2998,288,745,15969
252,3001,270,709,16020
253,3010,260,686,16044
254,3038,253,667,16042
255,3022,270,650,16058
256,3019,281,633,16067
257,3018,292,620,16070
258,3015,272,625,16088
259,2995,285,617,16103
260,3012,278,594,16116
261,3011,273,592,16124
262,3014,269,582,16135
263,3018,257,590,16135
264,3053,244,577,16126
265,3069,248,560,16123
266,3095,231,574,16100
267,3122,232,548,16098
268,3138,232,526,16104
269,3155,235,513,16097
270,3182,220,521,16077
271,3177,245,506,16072
272,3199,244,503,16054
273,3238,230,492,16040
274,3248,243,477,16032
275,3305,216,499,15980
276,3316,214,496,15974
277,3347,199,486,15968
278,3371,214,471,15944
279,3409,205,460,15926
280,3431,213,449,15907
281,3449,213,437,15901
282,3485,193,455,15867
283,3517,184,455,15844
284,3554,166,459,15821
285,3571,179,445,15805
286,3596,176,436,15792
287,3626,189,416,15769
288,3642,204,399,15755
289,3648,204,402,15746
290,3680,198,399,15723
291,3703,205,400,15692
292,3737,207,392,15664
293,3782,192,398,15628
294,3800,193,402,15605
295,3837,183,411,15569
296,3855,190,412,15543
297,3889,183,421,15507
298,3916,186,417,15481
299,3932,185,420,15463
300,3948,184,436,15432
301,3969,197,415,15419
302,3982,195,419,15404
303,4002,208,421,15369
304,4022,205,423,15350
305,4046,205,435,15314
306,4078,199,448,15275
307,4072,214,455,15259
308,4087,218,455,15240
309,4092,230,449,15229
310,4117,228,445,15210
311,4125,221,448,15206
312,4130,213,463,15194
313,4156,210,471,15163
314,4187,218,479,15116
315,4220,232,469,15079
316,4235,227,491,15047
317,4230,253,476,15041
318,4241,255,475,15029
319,4235,264,486,15015
320,4234,279,490,14997
321,4237,266,504,14993
322,4248,273,489,14990
323,4267,271,485,14977
324,4275,277,493,14955
325,4271,262,522,14945
326,4304,266,528,14902
327,4307,289,535,14869
328,4325,270,563,14842
329,4331,269,584,14816
330,4347,279,585,14789
331,4332,312,577,14779
332,4355,293,592,14760
333,4357,300,590,14753
334,4339,324,597,14740
335,4332,340,607,14721
336,4315,332,625,14728
337,4295,327,637,14741
338,4283,337,638,14742
339,4264,353,637,14746
340,4272,341,639,14748
341,4284,344,634,14738
342,4308,326,639,14727
343,4278,338,667,14717
344,4242,341,695,14722
345,4224,363,700,14713
346,4188,361,709,14742
347,4163,381,697,14759
348,4157,370,715,14758
349,4134,372,721,14773
350,4114,380,722,14784
351,4093,390,727,14790
352,4085,370,751,14794
353,4063,353,776,14808
354,4040,357,769,14834
355,4033,364,760,14843
356,4015,372,776,14837
357,3986,362,793,14859
358,3947,378,802,14873
359,3890,394,786,14930
360,3890,388,788,14934
361,3882,399,790,14929
362,3867,404,790,14939
363,3828,387,804,14981
364,3801,402,811,14986
365,3765,402,819,15014
366,3763,382,812,15043
367,3737,372,794,15097
368,3740,359,792,15109
369,3725,366,772,15137
370,3723,377,750,15150
371,3739,385,746,15130
372,3729,388,757,15126
373,3716,371,776,15137
374,3709,377,768,15146
375,3702,383,764,15151
376,3695,378,757,15170
377,3682,372,768,15178
378,3651,400,737,15212
379,3650,368,759,15223
380,3668,381,749,15202
381,3651,388,759,15202
382,3660,365,776,15199
383,3641,391,748,15220
384,3653,369,756,15222
385,3646,355,778,15221
386,3641,353,774,15232
387,3651,343,771,15235
388,3643,328,771,15258
389,3647,330,748,15275
390,3665,315,762,15258
391,3675,328,738,15259
392,3695,331,731,15243
393,3696,334,729,15241
394,3683,346,725,15246
395,3689,323,744,15244
396,3718,310,751,15221
397,3724,318,717,15241
398,3716,325,707,15252
399,3735,328,679,15258
400,3733,342,667,15258
401,3716,333,662,15289
402,3731,312,655,15302
403,3731,308,668,15293
404,3737,306,654,15303
405,3740,293,678,15289
406,3752,287,672,15289
407,3762,294,630,15314
408,3756,301,630,15313
409,3785,302,601,15312
410,3805,301,624,15270
411,3795,323,628,15254
412,3810,319,647,15224
413,3821,338,634,15207
414,3830,336,618,15216
415,3824,318,634,15224
416,3825,320,632,15223
417,3834,339,631,15196
418,3846,322,644,15188
419,3847,334,645,15174
420,3842,322,658,15178
421,3841,337,656,15166
422,3830,320,672,15178
423,3822,315,670,15193
424,3811,315,678,15196
425,3815,328,676,15181
426,3812,322,671,15195
427,3805,330,671,15194
428,3821,333,671,15175
429,3849,307,682,15162
430,3863,307,677,15153
431,3886,299,675,15140
432,3866,332,669,15133
433,3836,337,686,15141
434,3826,364,685,15125
435,3838,358,683,15121
436,3847,347,694,15112
437,3832,365,714,15089
438,3843,330,725,15102
439,3848,323,741,15088
440,3838,336,715,15111
441,3823,344,700,15133
442,3828,357,662,15153
443,3814,361,681,15144
444,3807,347,683,15163
445,3784,358,670,15188
446,3796,336,693,15175
447,3791,341,708,15160
448,3762,356,716,15166
449,3767,347,714,15172
450,3776,345,719,15160
451,3783,355,697,15165
452,3765,353,705,15177
453,3736,363,711,15190
454,3721,365,705,15209
455,3735,341,701,15223
456,3718,338,706,15238
457,3731,321,723,15225
458,3736,320,713,15231
459,3711,334,710,15245
460,3718,324,705,15253
461,3709,332,693,15266
462,3703,338,704,15255
463,3707,338,707,15248
464,3697,335,717,15251
465,3712,314,709,15265
466,3742,301,684,15273
