day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19959,21,20,0
1,19942,29,27,2
2,19923,42,31,4
3,19898,59,35,8
4,19869,72,48,11
5,19833,82,67,18
6,19778,119,79,24
7,19712,157,96,35
8,19624,205,122,49
9,19523,249,167,61
10,19415,283,217,85
11,19253,370,263,114
12,19056,459,326,159
13,18816,572,406,206
14,18529,700,516,255
15,18141,891,651,317
16,17729,1046,836,389
17,17116,1344,1032,508
18,16490,1622,1236,652
19,15716,1920,1552,812
20,14778,2306,1918,998
21,13682,2744,2323,1251
22,12491,3151,2805,1553
23,11171,3595,3287,1947
24,9843,3856,3950,2351
25,8421,4160,4546,2873
26,7112,4275,5184,3429
27,5767,4357,5803,4073
28,4660,4235,6275,4830
29,3706,4028,6668,5598
30,2929,3730,6854,6487
31,2260,3354,6995,7391
32,1748,2922,7047,8283
33,1351,2472,6986,9191
34,1069,2083,6729,10119
35,866,1724,6465,10945
36,681,1428,6086,11805
37,566,1150,5732,12552
38,503,914,5326,13257
39,468,731,4870,13931
40,431,602,4393,14574
41,396,499,3971,15134
42,398,438,3577,15587
43,419,349,3226,16006
44,428,283,2886,16403
45,470,242,2600,16688
46,478,209,2289,17024
47,498,185,2022,17295
48,541,168,1801,17490
49,562,151,1608,17679
50,598,127,1443,17832
51,622,125,1283,17970
52,647,130,1145,18078
53,697,103,1028,18172
54,749,87,915,18249
55,795,87,826,18292
56,844,88,726,18342
57,892,76,670,18362
58,924,72,606,18398
59,971,68,543,18418
60,1021,63,477,18439
61,1085,65,419,18431
62,1141,59,377,18423
63,1186,68,338,18408
64,1239,59,308,18394
65,1285,52,289,18374
66,1333,43,261,18363
67,1365,47,239,18349
68,1431,45,222,18302
69,1491,34,204,18271
70,1535,42,185,18238
71,1589,37,169,18205
72,1641,32,157,18170
73,1711,36,145,18108
74,1757,40,134,18069
75,1807,37,125,18031
76,1877,34,113,17976
77,1920,32,108,17940
78,1976,26,100,17898
79,2024,29,94,17853
80,2071,30,84,17815
81,2130,31,75,17764
82,2194,25,74,17707
83,2253,22,69,17656
84,2301,28,70,17601
85,2355,25,63,17557
86,2407,24,60,17509
87,2457,21,60,17462
88,2505,20,57,17418
89,2557,23,57,17363
90,2611,18,60,17311
91,2650,17,54,17279
92,2695,12,60,17233
93,2749,18,51,17182
94,2804,18,50,17128
95,2846,20,47,17087
96,2893,29,45,17033
97,2943,19,55,16983
98,2985,21,54,16940
99,3033,17,51,16899
100,3070,23,51,16856
101,3120,17,51,16812
102,3170,18,53,16759
103,3212,13,54,16721
104,3245,18,48,16689
105,3298,17,47,16638
106,3348,20,44,16588
107,3394,21,37,16548
108,3441,24,38,16497
109,3482,25,42,16451
110,3511,26,40,16423
111,3552,25,39,16384
112,3605,15,48,16332
113,3645,20,49,16286
114,3691,16,54,16239
115,3721,20,52,16207
116,3761,21,47,16171
117,3806,20,46,16128
118,3837,26,41,16096
