day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19960,20,20,0
1,19947,26,25,2
2,19935,31,30,4
3,19911,45,35,9
4,19883,60,45,12
5,19846,73,63,18
6,19790,105,79,26
7,19715,144,109,32
8,19636,183,137,44
9,19536,228,173,63
10,19376,327,210,87
11,19234,372,276,118
12,19021,473,352,154
13,18753,610,422,215
14,18474,718,531,277
15,18101,872,674,353
16,17576,1160,824,440
17,16967,1453,1027,553
18,16243,1747,1305,705
19,15453,2043,1613,891
20,14524,2364,2017,1095
21,13431,2790,2402,1377
22,12281,3091,2939,1689
23,10924,3560,3435,2081
24,9604,3888,3997,2511
25,8225,4136,4617,3022
26,6884,4292,5192,3632
27,5609,4356,5738,4297
28,4492,4242,6243,5023
29,3536,3993,6650,5821
30,2719,3663,6974,6644
31,2087,3250,7135,7528
32,1609,2844,7046,8501
33,1240,2407,6984,9369
34,954,2017,6726,10303
35,757,1684,6337,11222
36,601,1419,5968,12012
37,526,1121,5612,12741
38,474,896,5196,13434
39,440,720,4750,14090
40,412,614,4307,14667
41,397,513,3929,15161
42,389,428,3573,15610
43,388,348,3228,16036
44,405,285,2899,16411
45,414,252,2567,16767
46,426,206,2329,17039
47,449,186,2073,17292
48,477,164,1858,17501
49,499,164,1639,17698
50,546,129,1466,17859
51,575,133,1308,17984
52,624,113,1163,18100
53,677,95,1049,18179
54,729,91,937,18243
55,772,93,841,18294
56,826,83,754,18337
57,860,96,658,18386
58,908,97,579,18416
59,946,85,520,18449
60,1011,71,467,18451
61,1051,65,427,18457
62,1106,61,380,18453
63,1172,66,348,18414
64,1224,66,304,18406
65,1279,59,283,18379
66,1330,55,246,18369
67,1365,57,222,18356
68,1434,47,215,18304
69,1486,40,196,18278
70,1530,35,184,18251
71,1567,42,172,18219
72,1624,43,156,18177
73,1688,32,152,18128
74,1738,36,143,18083
75,1792,33,136,18039
76,1836,37,119,18008
77,1900,29,116,17955
78,1940,30,104,17926
79,2002,37,88,17873
80,2057,30,88,17825
81,2129,31,77,17763
82,2179,29,76,17716
83,2230,27,68,17675
84,2288,28,67,17617
85,2335,23,66,17576
86,2395,20,63,17522
87,2462,22,60,17456
88,2509,22,59,17410
89,2548,23,54,17375
90,2593,17,54,17336
91,2635,19,44,17302
92,2694,18,40,17248
93,2752,15,33,17200
94,2807,18,33,17142
95,2852,23,33,17092
96,2901,21,35,17043
97,2948,19,33,17000
98,2999,19,31,16951
99,3042,16,34,16908
100,3095,14,33,16858
101,3140,14,32,16814
102,3179,8,35,16778
103,3215,10,33,16742
104,3259,11,36,16694
105,3309,11,38,16642
106,3347,12,35,16606
107,3398,20,31,16551
108,3447,17,28,16508
109,3499,14,33,16454
110,3552,11,30,16407
111,3592,15,25,16368
112,3632,19,22,16327
113,3690,14,29,16267
114,3738,14,21,16227
115,3791,12,20,16177
116,3828,11,18,16143
117,3885,9,19,16087
118,3932,13,18,16037
119,3981,10,19,15990
120,4031,8,18,15943
121,4077,6,21,15896
122,4126,6,23,15845
123,4166,10,21,15803
124,4213,9,25,15753
125,4261,10,22,15707
126,4295,12,21,15672
127,4321,15,20,15644
128,4365,8,26,15601
129,4404,9,28,15559
130,4431,9,30,15530
131,4469,10,23,15498
132,4515,9,24,15452
133,4571,11,22,15396
134,4613,12,22,15353
135,4658,14,22,15306
136,4698,11,27,15264
137,4732,19,23,15226
138,4781,18,23,15178
139,4818,18,25,15139
140,4859,13,33,15095
141,4883,14,30,15073
142,4930,13,35,15022
143,4962,17,27,14994
144,5004,17,27,14952
145,5046,17,30,14907
146,5075,17,31,14877
147,5106,22,33,14839
148,5138,28,38,14796
149,5168,29,43,14760
150,5198,32,46,14724
151,5230,37,49,14684
152,5258,36,56,14650
153,5297,37,57,14609
154,5330,38,61,14571
155,5355,37,59,14549
156,5379,45,64,14512
157,5402,49,69,14480
158,5428,49,72,14451
159,5456,56,65,14423
160,5485,52,77,14386
161,5507,52,78,14363
162,5534,52,79,14335
163,5565,51,85,14299
164,5588,57,86,14269
165,5612,59,88,14241
166,5632,61,91,14216
167,5653,73,94,14180
168,5700,81,96,14123
169,5718,73,102,14107
170,5746,80,103,14071
171,5767,72,118,14043
172,5776,65,133,14026
173,5786,65,136,14013
174,5797,75,134,13994
175,5808,86,137,13969
176,5815,95,147,13943
177,5812,112,147,13929
178,5815,112,160,13913
179,5812,106,183,13899
180,5804,123,185,13888
