day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19968,12,20,0
1,19941,33,24,2
2,19926,34,33,7
3,19904,43,43,10
4,19865,74,46,15
5,19830,84,63,23
6,19778,114,75,33
7,19721,136,100,43
8,19643,172,128,57
9,19538,235,151,76
10,19416,291,195,98
11,19249,362,266,123
12,19028,486,325,161
13,18806,573,416,205
14,18519,701,517,263
15,18200,821,654,325
16,17753,1023,819,405
17,17218,1281,988,513
18,16546,1612,1191,651
19,15839,1880,1495,786
20,14911,2271,1824,994
21,13823,2691,2274,1212
22,12661,3058,2777,1504
23,11287,3563,3297,1853
24,9903,3880,3954,2263
25,8486,4208,4516,2790
26,7096,4414,5170,3320
27,5815,4411,5782,3992
28,4685,4293,6254,4768
29,3721,4052,6612,5615
30,2833,3820,6930,6417
31,2206,3394,7066,7334
32,1754,2919,7103,8224
33,1360,2462,7026,9152
34,1064,2073,6828,10035
35,828,1713,6488,10971
36,686,1429,6068,11817
37,584,1162,5647,12607
38,520,929,5267,13284
39,484,732,4812,13972
40,434,628,4400,14538
41,380,523,4001,15096
42,361,420,3622,15597
43,372,354,3243,16031
44,387,307,2905,16401
45,416,247,2582,16755
46,445,215,2307,17033
47,473,188,2041,17298
48,495,162,1853,17490
49,519,136,1643,17702
50,562,129,1486,17823
51,607,121,1331,17941
52,640,110,1179,18071
53,679,108,1053,18160
54,719,101,958,18222
55,769,103,841,18287
56,808,93,761,18338
57,857,85,680,18378
58,887,85,605,18423
59,940,68,547,18445
60,987,71,495,18447
61,1031,72,442,18455
62,1054,82,400,18464
63,1106,92,351,18451
64,1158,78,321,18443
65,1220,74,294,18412
66,1280,59,278,18383
67,1329,65,265,18341
68,1381,57,248,18314
69,1425,54,232,18289
70,1478,59,216,18247
71,1528,60,203,18209
72,1583,52,188,18177
73,1634,52,167,18147
74,1696,45,165,18094
75,1746,39,160,18055
76,1794,38,150,18018
77,1835,40,133,17992
78,1883,36,122,17959
79,1940,31,122,17907
80,1989,29,117,17865
81,2059,32,97,17812
82,2122,30,83,17765
83,2178,25,78,17719
84,2239,25,77,17659
85,2281,23,76,17620
86,2335,18,68,17579
87,2383,20,68,17529
88,2441,21,63,17475
89,2493,20,59,17428
90,2547,23,54,17376
91,2590,17,62,17331
92,2635,23,54,17288
93,2694,17,56,17233
94,2741,15,56,17188
95,2789,14,55,17142
96,2826,18,51,17105
97,2876,21,50,17053
98,2933,20,49,16998
99,2981,19,46,16954
100,3029,23,47,16901
101,3082,19,51,16848
102,3130,17,52,16801
103,3179,16,54,16751
104,3221,20,47,16712
105,3273,21,46,16660
106,3315,14,49,16622
107,3355,20,46,16579
108,3399,21,45,16535
109,3444,21,46,16489
110,3483,26,40,16451
111,3545,20,45,16390
112,3597,23,42,16338
113,3629,23,42,16306
114,3682,19,39,16260
115,3730,17,42,16211
116,3770,17,32,16181
117,3820,18,31,16131
118,3871,13,33,16083
119,3903,10,32,16055
120,3952,13,34,16001
121,3993,12,34,15961
122,4031,12,35,15922
123,4072,14,35,15879
124,4113,18,28,15841
125,4150,15,33,15802
126,4193,16,30,15761
127,4227,18,24,15731
128,4276,17,27,15680
129,4332,18,28,15622
130,4376,19,32,15573
131,4415,18,35,15532
132,4454,17,35,15494
133,4508,18,31,15443
134,4547,19,30,15404
135,4588,19,31,15362
136,4629,14,33,15324
137,4654,19,33,15294
138,4693,18,39,15250
139,4734,21,40,15205
140,4774,24,44,15158
141,4809,24,47,15120
142,4838,26,46,15090
143,4877,25,48,15050
144,4910,30,44,15016
145,4954,26,46,14974
146,4979,29,49,14943
147,5023,30,52,14895
148,5053,31,55,14861
149,5086,39,54,14821
150,5129,36,59,14776
151,5152,34,61,14753
152,5174,40,64,14722
153,5203,36,71,14690
154,5249,39,72,14640
155,5282,42,79,14597
156,5310,40,81,14569
157,5330,48,78,14544
158,5352,61,76,14511
159,5371,62,81,14486
160,5396,64,94,14446
161,5423,63,91,14423
162,5432,65,102,14401
163,5451,72,115,14362
164,5473,77,121,14329
165,5501,80,122,14297
166,5524,87,122,14267
167,5537,80,139,14244
168,5544,96,140,14220
169,5558,111,139,14192
170,5561,106,157,14176
171,5562,129,160,14149
172,5572,124,181,14123
173,5581,122,187,14110
174,5586,112,211,14091
175,5576,140,203,14081
176,5566,151,212,14071
177,5571,141,244,14044
178,5570,158,236,14036
179,5568,160,255,14017
180,5554,175,267,14004
181,5545,172,284,13999
182,5530,177,296,13997
183,5517,174,321,13988
184,5501,198,317,13984
185,5478,213,320,13989
186,5449,228,348,13975
187,5403,262,358,13977
188,5387,244,377,13992
189,5365,254,395,13986
190,5327,260,407,14006
191,5286,267,412,14035
192,5252,267,435,14046
193,5217,269,451,14063
194,5197,253,468,14082
195,5135,280,487,14098
196,5098,274,512,14116
197,5046,312,513,14129
198,4995,314,532,14159
199,4946,315,550,14189
200,4888,331,569,14212
201,4832,340,598,14230
202,4795,338,619,14248
203,4740,344,611,14305
204,4668,347,635,14350
205,4610,351,628,14411
206,4575,350,633,14442
207,4529,345,648,14478
208,4484,359,648,14509
209,4430,372,664,14534
210,4368,379,682,14571
211,4318,381,692,14609
212,4264,372,714,14650
213,4190,391,725,14694
214,4121,401,746,14732
215,4058,393,790,14759
216,3998,389,808,14805
217,3933,408,812,14847
218,3868,424,810,14898
219,3811,421,834,14934
220,3736,447,833,14984
221,3673,445,860,15022
222,3629,416,882,15073
223,3553,434,871,15142
