day,susceptibleCount,exposedCount,infectedCount,recoveredCount
0,19971,9,20,0
1,19957,22,19,2
2,19942,33,21,4
3,19927,41,25,7
4,19909,47,36,8
5,19883,58,47,12
6,19844,86,52,18
7,19802,102,73,23
8,19746,127,96,31
9,19659,179,113,49
10,19570,212,147,71
11,19467,264,177,92
12,19342,314,233,111
13,19179,389,296,136
14,18942,511,378,169
15,18655,647,476,222
16,18305,811,596,288
17,17864,1035,727,374
18,17363,1248,915,474
19,16757,1476,1176,591
20,16005,1772,1484,739
21,15106,2160,1795,939
22,14033,2583,2192,1192
23,12919,2952,2666,1463
24,11630,3410,3153,1807
25,10326,3739,3705,2230
26,8946,4021,4327,2706
27,7644,4157,4939,3260
28,6327,4326,5471,3876
29,5091,4287,6043,4579
30,4051,4111,6438,5400
31,3148,3870,6796,6186
32,2411,3547,7006,7036
33,1865,3136,7092,7907
34,1451,2681,7032,8836
35,1119,2291,6849,9741
36,869,1924,6564,10643
37,715,1535,6262,11488
38,577,1289,5859,12275
39,491,1038,5486,12985
40,433,844,5056,13667
41,415,651,4634,14300
42,402,527,4230,14841
43,394,446,3792,15368
44,393,356,3398,15853
45,404,297,3024,16275
46,430,260,2689,16621
47,455,228,2405,16912
48,494,189,2147,17170
49,520,167,1878,17435
50,533,151,1674,17642
51,564,131,1500,17805
52,613,114,1343,17930
53,657,112,1181,18050
54,696,109,1064,18131
55,746,96,959,18199
56,783,98,853,18266
57,827,96,755,18322
58,858,98,664,18380
59,894,90,593,18423
60,937,76,539,18448
61,1002,57,475,18466
62,1069,55,412,18464
63,1112,56,378,18454
64,1148,62,344,18446
65,1208,63,320,18409
66,1273,56,281,18390
67,1308,62,258,18372
68,1356,49,248,18347
69,1404,52,231,18313
70,1455,49,213,18283
71,1511,41,206,18242
72,1557,45,182,18216
73,1612,34,170,18184
74,1661,36,155,18148
75,1711,40,138,18111
76,1777,36,133,18054
77,1833,36,115,18016
78,1899,33,108,17960
79,1941,38,98,17923
80,1992,34,98,17876
81,2048,36,88,17828
82,2109,29,91,17771
83,2152,31,84,17733
84,2206,27,84,17683
85,2258,25,73,17644
